row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
851,,,,marc-xml,Q49088,Columbia University.,MS Or 37.|on1053901906,,,,,,1664,1664,17,http://vocab.getty.edu/aat/300404511,,,,,Badāʼiʻ al-funūn.,بدائع الفنون.,Manuscripts.|Codices.|Manuals (instructional materials)|Frame covers.|Compound endbands.|Secondary sewing (endband techniques),,"Markets--Islamic countries--Handbooks, manuals, etc.|Islamic countries--Commerce--Handbooks, manuals, etc.|Manuscripts, Persian.",,,,,,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,paper ;,"Extent: 56 foliated leaves : paper ; 236 x 140 (190 x 100) mm, bound to 245 x 145 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_037-marc.xml
852,,,,marc-xml,Q49088,Columbia University.,MS Or 38.|on1055768294,,,,,,1711,1711,18,http://vocab.getty.edu/aat/300404512,,,Līlāvatī.,,Līlāvatī.,لیلاوتى.,Codices.|Half covers.|Trough-marbled paper.,,"Geometry.|Arithmetic.|Manuscripts, Persian.",,"Bhāskarācārya, 1114-",Q213385,human,"باسکراکاریا, 1114-.",,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,paper ;,"Extent: 2, 56, 2 foliated leaves : paper ; 215 x 155 (160 x 100) mm, bound to 220 x 165 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_038-marc.xml
853,,,,marc-xml,Q49088,Columbia University.,MS Or 39.|on1055768434,,,,,,1528,1528,16,http://vocab.getty.edu/aat/300404510,,,,,Kitāb-i Surkhāb dar ʻilm-i raml.,کتاب سرخاب در علم رمل.,Manuscripts.|Codices.|Tables (documents),,"Geomancy--Islamic countries--Early works to 1800.|Manuscripts, Persian.",,Surkhāb.,,,سرخاب.,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 63 foliated leaves : paper, illustrations ; 225 x 155 (175 x 110) mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_039-marc.xml
854,,,,marc-xml,Q49088,Columbia University.,MS Or 41.|on1080314357,,,,,,1602-1603,1602^1603,17,http://vocab.getty.edu/aat/300404511,,,,,Sabʻ samawāt li-sirr samāʼī.,سبع سموات لسر سمائي.,Codices (bound manuscripts)|Diagrams.|Tables (documents)|Manuscripts (documents),,"Astronomy, Arab--Tables--Early works to 1800.|Astrology, Arab--Early works to 1800.|Divination--Early works to 1800.|Manuscripts, Persian.",,"Fārūqī, Fatḥ Allāh ibn Muṣṭafá ibn ʻAbd al-Shakūr, active approximately 16th century-17th century.",,,فاروقى، فتح الله بن مصطفى بن عبد الشکور، active approximately 16th century-17th century,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 86 foliated leaves : paper, illustrations ; 235 x 155 (200 x 110) mm, bound to 245 x 160 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_041-marc.xml
855,,,,marc-xml,Q49088,Columbia University.,MS Or 43.|on1055768542,,,,,,1685-1700,1685^1700,17,http://vocab.getty.edu/aat/300404511,,,,,Sharḥ ashkāl al-taʼsīs.,شرح أشكال التأسيس.,Codices.|Manuscripts.|Diagrams.|Recessed sewing supports.,,"Geometry--Arab countries--History.|Manuscripts, Arabic.",,"Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436.",,,"قاضي‌زاده، موسى بن محمد, -approximately 1436.",,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 48 foliated leaves : paper, illustrations ; 195 x 115 (145 x 70) mm, bound to 205 x 130 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_043-marc.xml
856,,,,marc-xml,Q49088,Columbia University.,MS Or 44.|on1055768579,,,,,,1830-1899,1830^1899,19,http://vocab.getty.edu/aat/300404513,,,De sphaera quae movetur.,,Kitāb al-kurah al-mutaḥarrikah /,كتاب الكرة المتحركة /,Manuscripts.|Codices.|Diagrams.|Artificial grains.,,"Geometry--Arab countries--History.|Manuscripts, Arabic.",,"Autolycus, active 2nd century.",Q451390,human,,,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"paper, diagrams ;","Extent: 7 unpaginated leaves : paper, diagrams ; 205 x 127 (160 x 60) mm, bound to 210 x 125 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_044-marc.xml
857,,,,marc-xml,Q49088,Columbia University,MS Or 46.|on1055768592,,,,,,1596,1596,16,http://vocab.getty.edu/aat/300404510,,,,,Sharḥ-i ʻaṣā-yi mukhtariʻ-i humāyūn pādshāh. Ganj-i nahān khānah-i ḥayy-i qadīm.,شرح عصاى مخترع هماىون پادشاه. گنج نهان خانه حي قدىم.,Codices.|Manuscripts.,,"Geometry--Islamic countries--History.|Manuscripts, Persian.",,,,,,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,paper ;,Extent: 11 foliated leaves : paper ; 200 x 110 (130 x 55) mm.,,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_046-marc.xml
858,,,,marc-xml,Q49088,Columbia University.,MS Or 47.|on1056627155,,,,,,1650-1800,1650^1800,17;18,http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512,,,,,Risālah bar usṭurlāb.,رساله بر اسطرلاب.,Codices.|Manuscripts.|Diagrams.|Tables (documents)|Bookplates (Provenance),,"Astronomy, Arab--Early works to 1800.|Astrolabes--Early works to 1800.|Manuscripts, Persian.",,,,,,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 50 paginated and upaginated leaves : paper, illustrations ; 207 x 148 (160 x 93) mm, bound to 215 x 150 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_047-marc.xml
859,,,,marc-xml,Q49088,Columbia University.,MS Or 48.|on1056625870,,,,,,1817,1817,19,http://vocab.getty.edu/aat/300404513,,,,,Bīst bāb dar ʻilm-i usṭurlāb.,بیست باب در علم اسطرلاب.,Codices.|Diagrams.|Tables (documents)|Manuscripts.,,"Astronomy, Arab--Early works to 1800.|Astronomy, Arab--History.|Astrolabes--Early works to 1800.|Astrolabes--Islamic Empire.|Geography, Arab--Early works to 1800.|Manuscripts, Persian.",,,,,,,,,,,,,Persian with two pages in Arabic (f. 23r/v).,fas|fas|fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 27 paginated leaves : paper, illustrations ; 210 x 146 (150 x 96) mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_048-marc.xml
860,,,,marc-xml,Q49088,Columbia University.,MS Or 49.|on1055768547,,,,,,[between 1830 and 1899?],1830^1899,19,http://vocab.getty.edu/aat/300404513,,,Elements.,,Kitāb Uṣūl al-handasah wa-al-ḥisāb,كتاب اصول الهندسة والحساب \,Manuscripts.|Codices.|Diagrams.|Islamic bindings (Binding)|Frame covers.|Inlays.|Trough-marbled paper.|Compound endbands.|Secondary sewing (endband techniques)|Presentation inscriptions (Provenance)|Early works.|History.,,"Geometry--Arab countries--History.|Geometry--Early works to 1800.|Manuscripts, Arabic.|Geometry.|Manuscripts, Arabic.|Arab countries.",,Euclid.,Q8747,human,,,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 175 foliated leaves : paper, illustrations ; 205 x 140 (135 x 60) mm, bound to 205 x 135 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_049-marc.xml
861,,,,marc-xml,Q49088,Columbia University.,MS Or 52.|on1076493465,,,,,,1725-1850,1725^1850,18;19,http://vocab.getty.edu/aat/300404512;http://vocab.getty.edu/aat/300404513,,,De sphaera quae movetur.,,Kitāb al-kurah al-mutaḥarrikah /,كتاب الكرة المتحركة /,Artificial grains.|Codices.|Diagrams.|Manuscripts.,,"Geometry--Early works to 1800.|Mathematics, Greek--Translations into Arabic.|Mathematics, Arab--Early works to 1800.|Manuscripts, Arabic.",,"Autolycus, active 2nd century.",Q451390,human,"اوطولوقس, active 2nd century.",,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"paper, diagrams ;","Extent: 7 foliated leaves : paper, diagrams ; 197 x 122 (173 x 65) mm, bound to 200 x 130 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_052-marc.xml
862,,,,marc-xml,Q49088,Columbia University.,MS Or 54.|on1076493505,,,,,,1675,1675,17,http://vocab.getty.edu/aat/300404511,,,Līlāvatī.,,Līlāvatī.,لیلاوتى.,Half covers.|Codices.|Diagrams.|Tables (documents)|Manuscripts.,,"Arithmetic--Early works to 1900.|Geometry--Early works to 1800.|Manuscripts, Persian.",,"Bhāskarācārya, 1114-",Q213385,human,باسكراكاريا، - 1114-,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 75 foliated leaves : paper, illustrations ; 185 x 120 (140 x 85) mm, bound to 190 x 130 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_054-marc.xml
863,,,,marc-xml,Q49088,Columbia University.,MS Or 58.|on1076493439,,,,,,1700-1799,1700^1799,18,http://vocab.getty.edu/aat/300404512,,,,,Khulāṣat al-ḥisāb.,خلاصة الحساب.,Codices.|Tables (documents)|Manuscripts.,,"Arithmetic--Early works to 1900.|Mathematics, Arab--Early works to 1800.|Manuscripts, Arabic.",,"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621.",Q2658411,human,عاملي، بهاء الدين محمد بن حسين، 1547-1621.,,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,paper ;,"Extent: 68 leaves : paper ; 142 x 100 (95 x 52) mm, bound to 145 x 105 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_058-marc.xml
864,,,,marc-xml,Q49088,Columbia University.,MS Or 60.|on1076493506,,,,,,1800-1899,1800^1899,19,http://vocab.getty.edu/aat/300404513,,,,,Baḥr al-ʻUyūn.,بحر العیون.,Half covers.|Trough-marbled paper.|Codices.|Diagrams.|Manuscripts.,,"Islamic magic--Early works to 1800.|Talismans--Early works to 1800.|Manuscripts, Persian.",,,,,,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,"paper, illustrations ;","Extent: 75 paginated leaves : paper, illustrations ; 230 x 155 (180 x 110) mm, bound to 240 x 160 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_060-marc.xml
865,,,,marc-xml,Q49088,Columbia University.,MS Or 64.|on1076493432,,,,,,1638,1638,17,http://vocab.getty.edu/aat/300404511,,,Elements.,,Uṣūl al-handasah wa-al-ḥisāb. Fī bayān al-murabbaʻāt.,اصول الهندسة والحساب. في بيان المربعات.,Codices.|Diagrams.|Blind tooled (decoration)|Manuscripts.,,"Geometry--Arab countries--History.|Geometry--Early works to 1800.|Manuscripts, Arabic.",,Euclid.,Q8747,human,,,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"paper, diagrams ;","Extent: 159 leaves : paper, diagrams ; 250 x 130 (175 x 67) mm, bound to 250 x 130 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_064-marc.xml
866,,,,marc-xml,Q49088,Columbia University.,MS Or 66.|on1055792580,,,,,,1775,1775,18,http://vocab.getty.edu/aat/300404512,,,,,Majmūʻah.,مجموعه.,Manuscripts.|Codices.|Poems.|Quarter covers.|Printed marbling (decoration)|Stamps (Provenance)|Insertions (Provenance),,"Persian poetry--Early works to 1800.|Ghazals, Persian--Early works to 1800.|Manuscripts, Persian.",,,,,,,,,,,,,Persian.,fas,per,"Smith, David Eugene, 1860-1944,",,,,paper ;,"Extent: 161 leaves : paper ; 299 x 194 (280 x 175) mm, bound to 295 x 203 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_066-marc.xml
867,,,,marc-xml,Q49088,Columbia University.,MS Or 69.|on1076493481,,,,,,1495,1495,15,http://vocab.getty.edu/aat/300404465,,,Mas̲navī.,مثنوى.,al-Mujallad al-rābiʻ min al-mathnawī al-maʻnawī al-hādī ilá ṣirāṭ al-sawī,المجلّد الرابع من المثنوي المعنوي الهادي الى صراط السوي.,Codices.|Poems.|Blind tooled (decoration)|Stamps (Provenance)|Manuscripts.,,"Persian poetry--Early works to 1800.|Manuscripts, Persian.",,"Jalāl al-Dīn Rūmī, Maulana, 1207-1273.",Q43347,human,جلال الدین رومى، مولانا، 1207-1273.,,,,,"ʻAbd al-Laṭīf Qalandar Ibn ʻAbd Allāh ibn Khaz̤r Sabzavārī,",عبد اللطیف قلندر ابن عبد الله بن خضر سبزوارى.,,Persian with two pages in Arabic (f. 1v-2r).,fas|fas,per,"Smith, David Eugene, 1860-1944,",,,,non-European laid paper ;,"Extent: 248 leaves : non-European laid paper ; 250 x 170 (120 x 90) mm, bound to 250 x 170 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_069-marc.xml
868,,,,marc-xml,Q49088,Columbia University.,MS Or 72.|on1055792474,,,,,,1875,1875,19,http://vocab.getty.edu/aat/300404513,,,Poems,,Dīwān Tāj al-ʻārifīn wa-sulṭān al-ʻāshiqīn min al-shuʻarāʼ bi-lā muʻāriḍ ʻUmar ibn Fāriḍ.,ديوان تاج العارفين وسلطان العاشقين من الشعراء بلا معارض عمر بن فارض.,Manuscripts.|Codices.|Illuminations.|Poems.|Islamic bindings (Binding)|Limp covers.|Full covers.|Painted (decoration)|Stamps (Provenance),,"Arabic poetry--750-1258.|Manuscripts, Arabic.",,"Ibn al-Fāriḍ, ʻUmar ibn ʻAlī, 1181 or 1182-1235.",Q203142,human,"ابن الفارض، عمر بن علي, 1181 or 1182-1235.",,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,"Laid paper with embossed margin, illuminations ;","Extent: 2 + 47 foliated leaves + 1 : Laid paper with embossed margin, illuminations ; 194 x 132 (130 x 80) mm, bound to 194 x 132 mm.",,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_072-marc.xml
869,,,,marc-xml,Q49088,Columbia University.,MS Or 83 - FOLIO/FLAT.|on1066258140,,,,,,1500-1699,1500^1699,16;17,http://vocab.getty.edu/aat/300404510;http://vocab.getty.edu/aat/300404511,,,Qurʼan.,,al-Qurʼān.,القرآن.,Detached leaves.|Qurʼans.|Manuscripts.|Frame covers.|Onlays.|Re-used (material)|Early works to 1800.,,"Manuscripts, Arabic.",,,,,,,,,,,,,Arabic and Persian.,ara|fas,ara|per,"Smith, David Eugene, 1860-1944,",,,,Non-European laid paper ;,Extent: 41 foliated leaves : Non-European laid paper ; 340 x 260 (300 x 190) mm.,,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_083-marc.xml
870,,,,marc-xml,Q49088,Columbia University.,MS Or 83a.|on1066257998,,,,,,1650-1799,1650^1799,17;18,http://vocab.getty.edu/aat/300404511;http://vocab.getty.edu/aat/300404512,,,Qurʼan.,قرآن.,Qur'ān leaf.,,Detached leaves.|Qurʼans.|Manuscripts.|Early works to 1800.,,"Manuscripts, Arabic.",,,,,,,,,,,,,Arabic.,ara,ara,"Smith, David Eugene, 1860-1944,",,,,paper ;,Extent: 1 leaf : paper ; 200 x 140 (162 x 100 ) mm.,,2022-02-08T17:47:39-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/columbia/ms_or_083a-marc.xml
