name_as_recorded,role,name_agr,source_authority_uri,instance_of_add,authorized_label_add,structured_value_add,ds_id_add,ds_qid_add,instance_of,authorized_label,structured_value,ds_qid
Spain. Sovereign (1516-1556 : Charles I),author,,,,,,,,organization;human,Spain;Charles V,Q29;Q32500,Q392;Q7656
Spain. Sovereign (1598-1621 : Philip III),author,,,,,,,,organization;human,Spain;Philip III of Spain,Q29;Q34464,Q392;Q41700
"Zumárraga, Juan de, 1468-1548",author,,,human,Juan de Zumárraga,Q442901,DSNAME7255,Q67501,,,,
Spain. Sovereign (1556-1598 : Philip II),author,,,,,,,,organization;human,Spain;Philip II of Spain,Q29;Q34417,Q392;Q17780
"Tello de Guzmán, Francisco, d. 1603",author,,,human,Francisco de Tello de Guzmán,Q1950286,DSNAME7270,Q67516,,,,
Catholic Church,author,,http://viaf.org/viaf/130782063,,,,,,organization,Catholic Church,Q9592,Q425
"Valdez, Felipe de",former owner,,,human,Felipe de Valdez,Q131623156,DSNAME7130,Q67376,,,,
"Inquaci, Adán",former owner,,,human,Adán Inquaci,Q131623157,DSNAME7131,Q67377,,,,
"Brasseur de Bourbourg, abbé, 1814-1874",former owner,,,human,Charles Étienne Brasseur de Bourbourg,Q1066666,DSNAME4466,Q40911,,,,
"Nebrija, Antonio de, 1444?-1522",author,,,human,Antonio de Nebrija,Q380804,DSNAME2792,Q20111,,,,
"Bernardino, de Sahagún, 1499-1590",author,,,human,Bernardino de Sahagún,Q379972,DSNAME7279,Q67525,,,,
"Ramírez, José Fernando, 1804-1871",former owner,,,human,José Fernando Ramírez,Q3186280,DSNAME7280,Q67526,,,,
"Chavero, Alfredo, 1841-1906",former owner,,,human,Alfredo Chavero,Q2408299,DSNAME7281,Q67527,,,,
"Fernández del Castillo, Manuel",former owner,,,human,Manuel Fernández del Castillo,Q131623158,DSNAME7132,Q67378,,,,
"Ayer, Edward Everett, 1841-1927",former owner,,,human,Edward E. Ayer,Q5342686,DSNAME7282,Q67528,,,,
"Ximénez, Francisco, 1666-approximately 1722",author,,,human,Francisco Ximénez,Q924415,DSNAME7283,Q67529,,,,
"Pinart, A. L. 1852-1911",former owner,,,human,Alphonse Pinart,Q2839943,DSNAME7284,Q67530,,,,
"Cáncer, Luis, -1549",author,,,human,Luis Cancer,Q6700403,DSNAME7285,Q67531,,,,
"Meneses, Felipe de",author,,,human,Felipe de Meneses,Q93287703,DSNAME7286,Q67532,,,,
"Olivera, Lorenzo de",former owner,,,human,Lorenzo de Olivera,Q131623159,DSNAME7133,Q67379,,,,
"Mendez, Esteban",former owner,,,human,Esteban Mendez,Q131623160,DSNAME7134,Q67380,,,,
"Ara, Domingo de",author,,,human,Domingo de Ara,Q131623161,DSNAME7135,Q67381,,,,
"Llorente, Diego",former owner,,,human,Diego Llorente,Q131623162,DSNAME7136,Q67382,,,,
Livy,author,,,,,,,,human,Titus Livius,Q2039,Q1947
"Palladio degli Olivi, Lucrezio",former owner,,,human,Lucrezio Palladio degli Olivi,Q131623163,DSNAME7137,Q67383,,,,
"Castelvetro, Giacomo, 1546-1616",author,,,human,Giacomo Castelvetro,Q15441254,DSNAME7287,Q67533,,,,
"Silver, Louis H",former owner,,,human,Louis H. Silver,Q120691896,DSNAME2454,Q17663,,,,
Homer,author,,,,,,,,human,Homer,Q6691,Q40898
"Beale, Robert, 1541-1601",author,,,human,Robert Beale,Q5639235,DSNAME7288,Q67534,,,,
"FitzSimmons, James Albert",former owner,,,human,James Albert FitzSimmons,Q131623164,DSNAME7138,Q67384,,,,
"James V, King of Scotland, 1512-1542",author,,,human,James V of Scotland,Q137814,DSNAME7289,Q67535,,,,
"Nau, Claude, sieur de la Boisselière, fl. 1574-1605",author,,,human,Claude Nau,Q5128974,DSNAME7290,Q67536,,,,
"Pugin, Augustus Welby Northmore, 1812-1852",former owner,,,human,Augustus Pugin,Q313288,DSNAME7291,Q67537,,,,
"Froissard, Pierre, -1599",author,,,human,Pierre Froissard,Q131623165,DSNAME7139,Q67385,,,,
"Jerome, Saint, -419 or 420",author,,,,,,,,human,Jerome,Q44248,Q898
"Clerici, Luigi",former owner,,,human,Luigi Clerici,Q131623166,DSNAME7140,Q67386,,,,
"Romero, Bernardo, active 1597-1598",author,,,human,Bernardo Romero,Q131623167,DSNAME7141,Q67387,,,,
"García Icazbalceta, Joaquín, 1825-1894",former owner,,,human,Joaquín García Icazbalceta,Q3808593,DSNAME7292,Q67538,,,,
"Reicher, Heinrich, approximately 1380-1466",author,,,human,Heinrich Reicher,Q131623168,DSNAME7142,Q67388,,,,
"Unverfähr, Horst-Joachim",former owner,,,human,Horst-Joachim Unverfähr,Q131623169,DSNAME7143,Q67389,,,,
"Schäfer, Otto",former owner,,,human,Otto Schäfer,Q94802474,DSNAME7293,Q67539,,,,
"Probasco, Henry, 1820-1902",former owner,,,human,Henry Probasco,Q1607179,DSNAME7294,Q67540,,,,
"Goodspeed, Edgar J. 1871-1962",former owner,,,human,Edgar J. Goodspeed,Q3567041,DSNAME7295,Q67541,,,,
"Berriot, Raymond",former owner,,,human,Raymond Berriot,Q131623170,DSNAME7144,Q67390,,,,
"Bernardo, d'Albenga",author,,,human,Bernardo d'Albenga,Q131623171,DSNAME7145,Q67391,,,,
"Stevens, Henry, Jr., 1819-1886",former owner,,,human,Henry Stevens,Q15506342,DSNAME7296,Q67542,,,,
"Stevens, Henry Newton, 1855-1930",former owner,,,human,Stevens Henry Newton,Q59626576,DSNAME7297,Q67543,,,,
"Couvent des pères Franciscains (Monte-Carlo, Monaco)",former owner,,,,,,,,,,,
"Marlianus, Raimundus, approximately 1420-1475",author,,,human,Raimondo Marliani,Q109832688,DSNAME7298,Q67544,,,,
"Jovius, Alexander, 1571-1653",transcriber,,,human,Alexander Jovius,Q131623172,DSNAME7146,Q67392,,,,
"Schøyen, Martin",former owner,,,,,,,,human,Martin Schøyen,Q6776549,Q16717
"Adler, Cyrus, 1863-1940",former owner,,,human,Cyrus Adler,Q3699936,DSNAME7299,Q67545,,,,
Catholic Church. Archdiocese of Reims (France),author,,,organization,Roman Catholic Archdiocese of Reims,Q1365421,DSNAME7426,Q67672,,,,
"Foyle, William A. 1885-1963",former owner,,http://id.loc.gov/authorities/names/nr00032207,,,,,,human,William Foyle,Q8009288,Q3180
"Francesco I, Grand-Duke of Tuscany, 1541-1587",author,,,human,Francesco I de' Medici,Q299675,DSNAME7300,Q67546,,,,
"Hozes Sarmiento, Juan Antonio de",author,,,human,Juan Antonio de Hozes Sarmiento,Q131623173,DSNAME7147,Q67393,,,,
"Adamson, Gordon",former owner,,,human,Gordon Adamson,Q27919811,DSNAME7301,Q67547,,,,
"Adamson, Emily",former owner,,,human,Emily Adamson,Q131623175,DSNAME7148,Q67394,,,,
"Agricola, Johann, 1494?-1566",author,,,human,Johannes Agricola,Q76554,DSNAME7302,Q67548,,,,
"Salloch, William",former owner,,,human,William Salloch,Q72938313,DSNAME4574,Q41019,,,,
"Bernecker, Leonhard",transcriber,,,human,Leonhard Bernecker,Q131623176,DSNAME7149,Q67395,,,,
"Hübner, Alexis",former owner,,,human,Alexis Hübner,Q131623177,DSNAME7150,Q67396,,,,
"Hooper, William Harcourt, 1834-1912",former owner,,,,,,,,human,William Harcourt Hooper,Q18394933,Q20251
"Detterer, Ernst Frederick, 1888-1947",former owner,,,human,Ernst F. Detterer,Q5394976,DSNAME393,Q1557,,,,
"Juana, de Austria, Princess of Portugal, 1535-1573",author,,,human,"Joanna of Austria, Princess of Portugal",Q170264,DSNAME7303,Q67549,,,,
"Gazio, Antonio, 1449-1528",author,,,human,Antonio Gazio,Q772609,DSNAME7304,Q67550,,,,
"Lopez Bulhão, Antonio",author,,,human,Antonio Lopez Bulhão,Q131623178,DSNAME7151,Q67397,,,,
"Piriz, Bento, active 1533-1534",author,,,human,Bento Piriz,Q131623179,DSNAME7152,Q67398,,,,
"Bocanegra, Luis de",author,,,human,Luis Manuel Fernández de Portocarrero,Q2604692,DSNAME7305,Q67551,,,,
"Naveda, García de, active 1539-1543",author,,,human,García de Naveda,Q131623180,DSNAME7153,Q67399,,,,
"Alvarez, Juan, active 1664-1668",author,,,human,Juan Alvarez,Q131623181,DSNAME7154,Q67400,,,,
"Peña, Miguel de la, active 1640-1642",author,,,human,Miguel de la Peña,Q131623182,DSNAME7155,Q67401,,,,
"James, Walter, active 1627-1628",former owner,,,human,Walter James,Q131623183,DSNAME7156,Q67402,,,,
"Gatica, Juan Baptista de, approximately 1533-",author,,,human,Juan Baptista de Gatica,Q131623184,DSNAME7157,Q67403,,,,
"Oviedo, Gregorio de, 1721-1796",author,,,human,Gregorio de Oviedo,Q131623186,DSNAME7158,Q67404,,,,
"Goncalez el Moxo, Alvar, active 1560-1567",author,,,human,Alvar Goncalez el Moxo,Q131623187,DSNAME7159,Q67405,,,,
"Fernández de Matanco, Pero, active 1550-1553",author,,,human,Pero Fernández de Matanco,Q131623188,DSNAME7160,Q67406,,,,
"Rueda, Rodrigo de, active 1553-1569",author,,,human,Rodrigo de Rueda,Q131623189,DSNAME7161,Q67407,,,,
"Thomas, Aquinas, Saint, 1225?-1274",author,,http://id.loc.gov/authorities/names/n78095790,,,,,,human,Thomas Aquinas,Q9438,Q1919
"Gasser, Rudolf von, Freiherr, -1911",former owner,,,human,Freiherr Rudolf von Gasser,Q131623190,DSNAME7162,Q67408,,,,
"Bargas Carvaja, García de, active 1618-1620",author,,,human,García de Bargas Carvaja,Q131623191,DSNAME7163,Q67409,,,,
"Rújula, Juan Félix de, 1744-1806",author,,,human,Juan Félix de Rújula,Q131575371,DSNAME7306,Q67552,,,,
"Perez Barahona, Juan, active 1560-1562",author,,,human,Juan Perez Barahona,Q131623192,DSNAME7164,Q67410,,,,
"Morales, Miguel de, active 1683-1685",author,,,human,Miguel de Morales,Q131623193,DSNAME7165,Q67411,,,,
"Ortiz Campoy, Juan, active 1600-1620",author,,,human,Juan Ortiz Campoy,Q131623194,DSNAME7166,Q67412,,,,
"Romero de Tejada y Artacho, José, active 1725-1727",author,,,human,José Romero de Tejada y Artacho,Q131623195,DSNAME7167,Q67413,,,,
"Bello, Alonso, active 1548-1549",author,,,human,Alonso Bello,Q131623196,DSNAME7168,Q67414,,,,
"Laboybre, Bannos",author,,,human,Bannos Laboybre,Q131623197,DSNAME7169,Q67415,,,,
"Ward, George B. active 1922-1933",former owner,,,human,George B. Ward,Q131623198,DSNAME7170,Q67416,,,,
"Cockerell, Sydney Carlyle, Sir, 1867-1962",former owner,,,,,,,,human,Sydney Cockerell,Q966843,Q1609
"Kirby, Laurence",former owner,,,human,Laurence Kirby,Q376142,DSNAME7307,Q67553,,,,
"Turle, James",former owner,,,human,James Turle,Q6144471,DSNAME7308,Q67554,,,,
"Dennis, Samuel",former owner,,,human,Samuel Dennis,Q131623199,DSNAME7171,Q67417,,,,
"Bordinelle, Robine",author,,,human,Robine Bordinelle,Q131623200,DSNAME7172,Q67418,,,,
"Heinrich, von Langenstein, approximately 1325-1397",author,,,,,,,,human,Henry of Langenstein,Q71997,Q7891
"Naldi, Naldo, 1439-approximately 1520",author,,,human,Naldo Naldi,Q12901157,DSNAME4870,Q41315,,,,
"Cicero, Marcus Tullius",author,,http://id.loc.gov/authorities/names/n79032166,,,,,,human,Cicero,Q1541,Q1813
"Canal, Pietro, 1807-1883",former owner,,,human,Pietro Canal,Q18758602,DSNAME7309,Q67555,,,,
"Carlenis, Antonius de, 1386-1460",author,,,human,Antonius de Carlenis,Q59631355,DSNAME7310,Q67556,,,,
"Afelatro, Petrus de, active 1486",scribe,,,human,Pietro d'Afeltro,Q106833324,DSNAME7311,Q67557,,,,
Aristotle,author,,,,,,,,human,Aristotle,Q868,Q395
"Lyell, James P. R. 1871-1948",former owner,,http://id.loc.gov/authorities/names/nr97040618,,,,,,human,James Lyell,Q18529888,Q4455
"Sánchez de Arévalo, Rodrigo, 1404-1470",author,,,human,Rodrigo Sánchez de Arévalo,Q2777336,DSNAME7312,Q67558,,,,
"Benedict, Saint, Abbot of Monte Cassino",author,,,,,,,,human,Benedict of Nursia,Q44265,Q6067
"Sallust, 86 B.C.-34 B.C.",author,,,,,,,,human,Sallust,Q7170,Q3171
"Solacius, Tadeus",scribe,,,human,Tadeus Solacius,Q131623201,DSNAME7173,Q67419,,,,
"Blancellus, Bartholus, active 13th century",former owner,,,human,Bartholus Blancellus,Q131623202,DSNAME7174,Q67420,,,,
"Gellius, Aulus",author,,,,,,,,human,Aulus Gellius,Q294800,Q40197
"Burrus, Milanus",scribe,,,human,Milanus Burrus,Q131623203,DSNAME7175,Q67421,,,,
P. S,scribe,,,,,,,,,,,
Catholic Church. Pope,author,,http://id.loc.gov/authorities/names/n80009898,,,,,,organization;organization,Catholic Church;Pope,Q9592;Q19546,Q425;Q7336
"Groote, Gerard, 1340-1384",author,,,human,Geert Groote,Q467242,DSNAME4271,Q40716,,,,
"Bartholomew, of San Concordio, 1262-1347",author,,,,,,,,human,Bartholomew of San Concordio,Q3635444,Q855
Plato,author,,,,,,,,human,Plato,Q859,Q10866
Masullus,scribe,,,human,Masullus,Q131623204,DSNAME7176,Q67422,,,,
"Mayora, Miguel de",former owner,,,human,Miguel de Mayora,Q93417491,DSNAME7313,Q67559,,,,
"Mayora, Luis",former owner,,,human,Luis Mayora,Q131623205,DSNAME7177,Q67423,,,,
"Petrarca, Francesco, 1304-1374",author,,,,,,,,human,Petrarch,Q1401,Q16486
"Borromeo, Filippo, 1419-1464",former owner,,,human,Filippo Borromeo,Q5448703,DSNAME7314,Q67560,,,,
"Archinto, Carlo, 1669-1732",former owner,,,human,"Carlo Archinto, 2nd Marquess of Parona, 3rd Count of Trainate",Q665628,DSNAME224,Q828,,,,
"Antoninus, Saint, Archbishop of Florence, 1389-1459",author,,http://id.loc.gov/authorities/names/n86859662,,,,,,human,Antoninus of Florence,Q773822,Q1787
"Theobaldus, de Santo Wandalino",scribe,,,human,Theobaldus de Santo Wandalino,Q131623206,DSNAME7178,Q67424,,,,
"Geoffrey, of Vinsauf, active 1200",author,,,human,Geoffrey of Vinsauf,Q1491994,DSNAME4280,Q40725,,,,
"Franciscus, de Mayronis, approximately 1285-approximately 1328",author,,,human,Francis of Mayrone,Q1995114,DSNAME4236,Q40681,,,,
"Bruni, Leonardo, 1369-1444",author,,,,,,,,human,Leonardo Bruni,Q314488,Q1924
"Olschki, Leo S. 1861-1940",former owner,,,,,,,,human,Leo Olschki,Q15051199,Q3215
"Malgarius, Johannes, de Parma",scribe,,,human,Johannes Malgarius de Parma,Q131623207,DSNAME7179,Q67425,,,,
"Hagen, Johannes, 1415-1475",author,,,human,Johannes ab Indagine,Q4202497,DSNAME7315,Q67561,,,,
"Kartäuserkirche St. Salvatorberg (Erfurt, Germany)",former owner,,,organization,Kartause Erfurt,Q1734672,DSNAME2550,Q17758,,,,
"Ptolemy, active 2nd century",author,,,,,,,,human,Ptolemy,Q34943,Q478
"Mercier, Michel, active 16th century",author,,,human,Michel Mercier,Q131623208,DSNAME7180,Q67426,,,,
"Margaret, of Croy, active 1450",former owner,,,human,Margaret of Croy,Q131623209,DSNAME7181,Q67427,,,,
"Mote, Juan de la, active 1615",scribe,,,human,Juan de la Mote,Q131623210,DSNAME7182,Q67428,,,,
"Wolfman, Wm",former owner,,,,,,,,,,,
"Froissart, Jean, 1338?-1410",author,,,,,,,,human,Jean Froissart,Q315000,Q40691
"Caulier, Johannis",scribe,,,human,Johannis Caulier,Q131623211,DSNAME7183,Q67429,,,,
"Hamme, Guilielmus van, active 1659",former owner,,,human,Guilielmus van Hamme,Q131623212,DSNAME7184,Q67430,,,,
"Schenckenberg, Mattaeus",author,,,human,Mattaeus Schenckenberg,Q131623213,DSNAME7185,Q67431,,,,
"Jeidels, Jul. H",former owner,,,human,Julius Heinrich Jeidels,Q95007636,DSNAME7316,Q67562,,,,
"Gregoras, Nicephorus, 1295-1359 or 1360",author,,,human,Nicephorus Gregoras,Q372109,DSNAME4896,Q41341,,,,
"Barbaro, Ermolao, 1454-1493",former owner,,,human,Ermolao Barbaro,Q1236821,DSNAME7317,Q67563,,,,
"San Gregorio al Celio (Abbey : Rome, Italy)",former owner,,,organization,Monastery at San Gregorio al Celio,Q124080195,DSNAME7427,Q67673,,,,
San Michele di Murano (Abbey : Italy),former owner,,,organization,San Michele in Isola,Q1449262,DSNAME7428,Q67674,,,,
"Carrier, Gertrude Lueneburg, 1902-1991",former owner,,,human,Gertrude Lueneburg Carrier,Q131575325,DSNAME7318,Q67564,,,,
