subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Shīʻah--Customs and practices,0,a--x,http://id.loc.gov/authorities/subjects/sh85121428,,,,Shīʻah--Customs and practices;Manners and customs,http://id.worldcat.org/fast/1117947;http://id.worldcat.org/fast/1007815,Q26931;Q4951
"Geography, Arab--Early works to 1800",0,a--v,,,,,"Geography, Arab;Early works",http://id.worldcat.org/fast/940571;http://id.worldcat.org/fast/1411636,Q18341;Q300
Zoroastrians--Liturgy,0,a--v,,,,,Zoroastrians;Liturgics,http://id.worldcat.org/fast/1184844;http://id.worldcat.org/fast/1000579,Q27102;Q207
Arabic language--Semantics--Early works to 1800,0,a--x--v,,,,,Arabic language--Semantics;Early works,http://id.worldcat.org/fast/812421;http://id.worldcat.org/fast/1411636,Q11549;Q300
"Markets--Islamic countries--Handbooks, manuals, etc",0,a--z--v,,,,,Markets;Islamic countries;Handbooks and manuals,http://id.worldcat.org/fast/1010316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1423877,Q27409;Q2810;Q212
"Islamic countries--Commerce--Handbooks, manuals, etc",0,a--x--v,,,,,Islamic countries;Commerce;Handbooks and manuals,http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/869279;http://id.worldcat.org/fast/1423877,Q2810;Q146;Q212
"Turkish language--Grammar, Comparative--Arabic",0,a--x--x,,,,,"Turkish language--Grammar, Comparative;Arabic language",http://id.worldcat.org/fast/1159431;http://id.worldcat.org/fast/812287,Q27361;Q2953
Turkish language--Grammar,0,a--x,http://id.loc.gov/authorities/subjects/sh2008113045,,,,Turkish language--Grammar,http://id.worldcat.org/fast/1159430,Q26976
Persian literature--1500-1796,0,a--y,http://id.loc.gov/authorities/subjects/sh85100077,Persian literature,http://id.worldcat.org/fast/1058528,Q3612,,,
Tales--India--Early works to 1800,0,a--z--v,,,,,Fiction;India;Early works,http://id.worldcat.org/fast/1142246;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1411636,Q26824;Q26595;Q300
Christianity--Miscellanea,0,a--v,http://id.loc.gov/authorities/subjects/sh2008100678,,,,Christianity;Trivia and miscellanea,http://id.worldcat.org/fast/859599;http://id.worldcat.org/fast/1921748,Q5915;Q26886
"Theology, Practical",0,a,http://id.loc.gov/authorities/subjects/sh85134705,,,,"Theology, Practical",http://id.worldcat.org/fast/1149637,Q12593
Turkish poetry--16th century,0,a--y,,,,,Turkish poetry;Sixteenth century,http://id.worldcat.org/fast/1159504;http://id.worldcat.org/fast/1119851,Q18296;Q335
"Coptic language--Glossaries, vocabularies, etc.--Arabic--Early works to 1800",0,a--v--x--v,,,,,"Coptic language;Glossaries, vocabularies, etc.;Arabic language;Early works",http://id.worldcat.org/fast/878617;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636,Q27005;Q3028;Q2953;Q300
Shīʻah--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Shīʻah;Prayers and devotions;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11431;Q3052;Q300
"Education--Turkey--History--Ottoman Empire, 1288-1918",0,a--z--x--y,,,,,Education;Turkey;History;1288-1918,http://id.worldcat.org/fast/902499;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355456,Q7479;Q4294;Q6879;Q18297
"Letter writing, Turkish",0,a,http://id.loc.gov/authorities/subjects/sh85076234,,,,"Letter writing, Turkish",http://id.worldcat.org/fast/996758,Q26579
Medicine--Turkey--Early works to 1800,0,a--z--v,,,,,Medicine;Turkey;Early works,http://id.worldcat.org/fast/1014893;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1411636,Q234;Q4294;Q300
Astronomy--Islamic countries--History,0,a--z--x,,,,,Astronomy;Islamic countries;History,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/958235,Q166;Q2810;Q6879
Islamic law--Commentaries--Early works to 1800,0,a--v--v,,,,,Islamic law;Commentaries;Early works,http://id.worldcat.org/fast/979949;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q3605;Q2812;Q300
Islamic magic--Early works to 1800,0,a--v,,,,,Islamic magic;Early works,http://id.worldcat.org/fast/1730344;http://id.worldcat.org/fast/1411636,Q2807;Q300
Talismans--Religious aspects--Islam--Early works to 1800,0,a--x--x--v,,,,,Talismans;Islam;Early works,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1411636,Q4822;Q3549;Q300
Algebra--Early works to 1800,0,a--v,http://id.loc.gov/authorities/subjects/sh2007100984,,,,Algebra;Early works,http://id.worldcat.org/fast/804885;http://id.worldcat.org/fast/1411636,Q2815;Q300
Geometry--Arab countries--Early works to 1800,0,a--z--v,,,,,Geometry;Arab countries;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q221;Q218;Q300
Music theory--Islamic Empire--Early works to 1800,0,a--z--v,,,,,Music theory;Islamic Empire;Early works,http://id.worldcat.org/fast/1030620;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q268;Q11211;Q300
Persian literature--Early works to 1800,0,a--v,,,,,Persian literature;Early works,http://id.worldcat.org/fast/1058528;http://id.worldcat.org/fast/1411636,Q3612;Q300
"Illumination of books and manuscripts, Iranian--Specimens",0,a--v,,"Illumination of books and manuscripts, Iranian;Specimens",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/1423861,Q18302;Q239,,,
Damascus (Syria)--Biography--Early works to 1800,0,a--v--v,,,,,Syria--Damascus;Biographies;Early works,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q11409;Q3051;Q300
Damascus (Syria)--History--Early works to 1800,0,a--x--v,,,,,Syria--Damascus;History;Early works,http://id.worldcat.org/fast/1207112;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q11409;Q6879;Q300
Persian language--Dictionaries--Turkish--Early works to 1800,0,a--v--x--v,,,,,Persian language;Dictionaries;Turkish language;Early works,http://id.worldcat.org/fast/1058466;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1159411;http://id.worldcat.org/fast/1411636,Q11515;Q3041;Q11148;Q300
"Geography, Arab--Early works to 1800",0,a--x,,"Geography, Arab;Early works",http://id.worldcat.org/fast/940571;http://id.worldcat.org/fast/1411636,Q18341;Q300,,,
Natural history--Pre-Linnean works,0,a--v,http://id.loc.gov/authorities/subjects/sh85090231,,,,Natural history,http://id.worldcat.org/fast/1034268,Q157
Qurʼan stories--Illustrations,0,a--v,,,,,Qurʼan stories;Illustrated works,http://id.worldcat.org/fast/1861320;http://id.worldcat.org/fast/1423873,Q18336;Q294
Arabic language--Style--Early works to 1800,0,a--x--v,,,,,Arabic language--Style;Early works,http://id.worldcat.org/fast/812437;http://id.worldcat.org/fast/1411636,Q27158;Q300
"Devotional poetry, Arabic--Early works to 1800",0,a--v,,,,,"Devotional poetry, Arabic;Early works",http://id.worldcat.org/fast/892054;http://id.worldcat.org/fast/1411636,Q11202;Q300
"Islamic poetry, Arabic--Early works to 1800",0,a--v,,,,,"Islamic poetry, Arabic;Early works",http://id.worldcat.org/fast/980001;http://id.worldcat.org/fast/1411636,Q11203;Q300
Arabic language--Dictionaries--History and criticism--Early works to 1800,0,a--x--x--v,,,,,"Arabic language;Encyclopedias and dictionaries;Criticism, interpretation, etc.;Early works",http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/909533;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1411636,Q2953;Q175;Q177;Q300
Compasses (Mathematical instruments),0,a,http://id.loc.gov/authorities/subjects/sh85029314,Compasses (Mathematical instruments),http://id.worldcat.org/fast/871384,Q3584,,,
Zoroastrianism--Liturgy--Texts--Early works to 1800,0,a--x--v--v,,,,,Zoroastrianism;Liturgics;Texts;Early works,http://id.worldcat.org/fast/1184829;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q27316;Q207;Q3066;Q300
Arabic poetry,0,a,http://id.loc.gov/authorities/subjects/sh85006333,,,,Arabic poetry,http://id.worldcat.org/fast/812533,Q2960
Illumination of books and manuscripts--Specimens,0,a--v,http://id.loc.gov/authorities/subjects/sh2008123016,,,,Illumination of books and manuscripts;Specimens,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1423861,Q272;Q239
Writing materials and instruments,0,a,http://id.loc.gov/authorities/subjects/sh85148640,Writing materials and instruments,http://id.worldcat.org/fast/1181650,Q8116,,,
Persian poetry--19th century,0,a--y,,,,,Persian poetry;Nineteenth century,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1037841,Q3582;Q3538
Euclid's Elements--Early works to 1800,0,a--v,,,,,Euclid's Elements;Early works,http://id.worldcat.org/fast/916405;http://id.worldcat.org/fast/1411636,Q26659;Q300
Geometry--Islamic Empire--Early works to 1800,0,a--z--v,,,,,Geometry;Islamic Empire;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1411636,Q221;Q11211;Q300
"Illumination of books and manuscripts, Indic--Specimens",0,a--v,,"Illumination of books and manuscripts, Indic;Specimens",http://id.worldcat.org/fast/967300;http://id.worldcat.org/fast/1423861,Q18309;Q239,,,
Persian prose literature,0,a,http://id.loc.gov/authorities/subjects/sh85100087,,,,Persian prose literature,http://id.worldcat.org/fast/1058548,Q27108
"Romances, Persian",0,a,http://id.loc.gov/authorities/subjects/sh2014001355,,,,"Romances, Persian",http://id.worldcat.org/fast/1910131,Q27145
Intellect--Religious aspects--Islam,0,a--x--x,http://id.loc.gov/authorities/subjects/sh2019004208,,,,Intellect--Religious aspects--Islam,http://id.worldcat.org/fast/975753,Q26850
Islamic philosophy,0,a,http://id.loc.gov/authorities/subjects/sh85100934,,,,Islamic philosophy,http://id.worldcat.org/fast/1730358,Q3016
"Astronomy, Medieval--Tables--Early works to 1800",0,a--v--v,,,,,"Astronomy, Medieval;Tables;Early works",http://id.worldcat.org/fast/819781;http://id.worldcat.org/fast/1423914;http://id.worldcat.org/fast/1411636,Q299;Q18329;Q300
Muzaffarids--History--Early works to 1800,0,a--x--v,,,,,Muzaffarids;History;Early works,http://id.worldcat.org/fast/1031235;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q26814;Q6879;Q300
Iran--History--1256-1500--Early works to 1800,0,a--x--y--v,,,,,Iran;History;Early works,http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q16384;Q6879;Q300
Islam--Prayers and devotions,0,a--v,http://id.loc.gov/authorities/subjects/sh85068403,,,,Islam;Prayers and devotions,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909,Q3549;Q3052
"Illumination of books and manuscripts, Iranian",0,a,http://id.loc.gov/authorities/subjects/sh85064362,,,,"Illumination of books and manuscripts, Iranian",http://id.worldcat.org/fast/967304,Q18302
"Mathematics, Greek--Translations into Arabic",0,a--v,,,,,"Mathematics, Greek;Translations;Arabic language",http://id.worldcat.org/fast/1012363;http://id.worldcat.org/fast/1423791;http://id.worldcat.org/fast/812287,Q2785;Q18303;Q2953
Talismans--Early works to 1800,0,a--v,,,,,Talismans;Early works,http://id.worldcat.org/fast/1142279;http://id.worldcat.org/fast/1411636,Q4822;Q300
Persian poetry--1500-1796,0,a--y,http://id.loc.gov/authorities/subjects/sh89005046,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582,,,
Druzes--Early works to 1800,0,a--v,,,,,Druzes;Early works,http://id.worldcat.org/fast/899110;http://id.worldcat.org/fast/1411636,Q11412;Q300
Mysticism--Islam,0,a--x,http://id.loc.gov/authorities/subjects/sh85089353,,,,Mysticism--Islam,http://id.worldcat.org/fast/1031643,Q27457
Astronomy--Islamic countries--History--Early works to 1800,0,a--z--x--v,,,,,Astronomy;Islamic countries;History;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q166;Q2810;Q6879;Q300
Geometry--Arab countries--History--Early works to 1800,0,a--z--x--v,,,,,Geometry;Arab countries;History;Early works,http://id.worldcat.org/fast/940864;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q221;Q218;Q6879;Q300
"Astrology, Iranian--Early works to 1800",0,a--v,,,,,"Astrology, Iranian;Early works",http://id.worldcat.org/fast/1745523;http://id.worldcat.org/fast/1411636,Q26975;Q300
Islamic occultism--Early works to 1800,0,a--v,,,,,Islamic occultism;Early works,http://id.worldcat.org/fast/1730354;http://id.worldcat.org/fast/1411636,Q2773;Q300
Numerology--Islamic countries--Early works to 1800,0,a--z--v,,,,,Numerology;Islamic countries;Early works,http://id.worldcat.org/fast/1041316;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1411636,Q11277;Q2810;Q300
Arabic prose literature--11th century,0,a--y,,,,,Arabic prose literature;Eleventh century,http://id.worldcat.org/fast/812549;http://id.worldcat.org/fast/908096,Q11444;Q306
Arabic prose literature--12th century,0,a--y,,,,,Arabic prose literature;Twelfth century,http://id.worldcat.org/fast/812549;http://id.worldcat.org/fast/1159791,Q11444;Q304
Maqamah,0,a,http://id.loc.gov/authorities/subjects/sh85080878,Maqamah,http://id.worldcat.org/fast/1008818,Q11524,,,
Anecdotes--Arab countries--Early works to 1800,0,a--z--v,,,,,Anecdotes;Arab countries;Early works,http://id.worldcat.org/fast/1423876;http://id.worldcat.org/fast/1240128;http://id.worldcat.org/fast/1411636,Q27204;Q218;Q300
Islam--Anecdotes--Early works to 1800,0,a--v--x,,,,,Islam;Anecdotes;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423876;http://id.worldcat.org/fast/1411636,Q3549;Q27204;Q300
"Prophets, Pre-Islamic--Early works to 1800",0,a--v,http://id.loc.gov/authorities/subjects/sh2010108653,,,,"Prophets, Pre-Islamic;Early works",http://id.worldcat.org/fast/1079226;http://id.worldcat.org/fast/1411636,Q11519;Q300
"Calligraphy, Persian--Early works to 1800",0,a--v,,,,,"Calligraphy, Persian;Early works",http://id.worldcat.org/fast/844444;http://id.worldcat.org/fast/1411636,Q26610;Q300
Dhimmis (Islamic law)--Early works to 1800,0,a--v,,,,,Dhimmis (Islamic law);Early works,http://id.worldcat.org/fast/1797956;http://id.worldcat.org/fast/1411636,Q11257;Q300
Minorities (Islamic law)--Early works to 1800,0,a--v,,Minorities (Islamic law);Early works,http://id.worldcat.org/fast/1023258;http://id.worldcat.org/fast/1411636,Q74943;Q300,,,
"Religious minorities--Legal status, laws, etc.--Early works to 1800",0,a--x--v,,"Religious minorities--Legal status, laws, etc.;Early works",http://id.worldcat.org/fast/1094195;http://id.worldcat.org/fast/1411636,Q75433;Q300,,,
