genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Hebrew--1780",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1760",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Mansucripts (documents),aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Texts,fast,(OCoLC)fst01423705,,,,Texts,http://id.worldcat.org/fast/1423705,Q3066
Scrolls (information artifacts),aat,,,,,scrolls (information artifacts),http://vocab.getty.edu/aat/300028629,Q8246
Manuscripts--1824,aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Manuscripts (documents)--1776,aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Manuscripts (documents)--1777,aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Commentaries,fast,(OCoLC)fst01423723,,,,Commentaries,http://id.worldcat.org/fast/1423723,Q2812
Manuscripts (documents),aat,(CStmoGRI)aatgf300028569,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789
"Criticism, interpretation, etc",fast,(OCoLC)fst01411635,,,,"Criticism, interpretation, etc.",http://id.worldcat.org/fast/1411635,Q177
Correspondence,aat,,,,,correspondence,http://vocab.getty.edu/aat/300026877,Q7715
Legal correspondence,aat,,legal correspondence,http://vocab.getty.edu/aat/300026920,Q75547,,,
"Manuscripts, Hebrew--1777",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Multilingual dictionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2017026117,Multilingual dictionaries,http://id.worldcat.org/fast/1985357,Q75548,,,
"Manuscripts, Hebrew--1769",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1666",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1835",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1804",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--between 1794 and 1840",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1806",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1841",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1635",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1534",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1838",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1819",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1491",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1553",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1840",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1913",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1646",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1852",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1688",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1846",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1886",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1710",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1817",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1762",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1730",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1887",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1892",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1740 or 1741",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1579",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1873",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1562",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1812",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1876",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--[16- -",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1497",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1767",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1585",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1784",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1778",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1775",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1772",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1745",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1813-1845",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1802-1811",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1548",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1623",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1662",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1755",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1746",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1783",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Manuscripts (documents)--1506,aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Manuscripts (documents)--1737,aat,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Burlesques,lcsh,,Burlesques,http://id.worldcat.org/fast/841826,Q75549,,,
"Dialogues, Spanish",lcsh,,"Dialogues, Spanish",http://id.worldcat.org/fast/892533,Q75550,,,
"Manuscripts, Hebrew--1411",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--18th and 19th centuries",lcsh,,"Manuscripts, Hebrew;Eighteenth century;Nineteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/904058;http://id.worldcat.org/fast/1037841,Q150;Q3024;Q3538,,,
"Manuscripts, Hebrew--1757-1814",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1653",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1911",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1753",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
"Manuscripts, Hebrew--1807",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Holographs,aat,,holographs (autographs),http://vocab.getty.edu/aat/300028573,Q11544,,,
"Manuscripts, Hebrew--between 11th and 12th centuries",lcsh,,"Manuscripts, Hebrew;Eleventh century;Twelfth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1159791,Q150;Q306;Q304,,,
"Manuscripts, Hebrew--1682",lcsh,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150,,,
Manuscripts (documents),aat,(CStmoGRI)aatgf300028569http://vocab.getty.edu/aat/300028569,,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789
Diaries,aat,http://vocab.getty.edu/aat/300027112,,,,diaries,http://vocab.getty.edu/aat/300027112,Q7960
Manuscripts--1797,,,manuscripts (documents),http://vocab.getty.edu/aat/300028569,Q10789,,,
Bookplates (Provenance),rbprov,,,,,Bookplates,http://id.loc.gov/vocabulary/rbmscv/cv00138,Q5847
Booksellers' labels (Provenance),rbprov,,,,,Booksellers' labels,http://id.loc.gov/vocabulary/rbmscv/cv00228,Q5899
Testimonials,aat,,testimonials,http://vocab.getty.edu/aat/300026676,Q75551,,,
Letters of recommendation,aat,,letters of recommendation,http://vocab.getty.edu/aat/300026896,Q75552,,,
Ledgers (account books),aat,,,,,ledgers (account books),http://vocab.getty.edu/aat/300027496,Q4313
Insertions (Provenance),rbprov,,,,,Insertions (Provenance),http://id.loc.gov/vocabulary/rbmscv/cv00243,Q26941
Installation sermons,rbgenr,,Installation sermons,http://id.loc.gov/vocabulary/rbmscv/cv01470,Q75553,,,
Miscellanies,aat,(CStmoGRI)aatgf300404026,,,,miscellanies,http://vocab.getty.edu/aat/300404026,Q17508
