subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Abraham (Biblical patriarch)--In the Qurʼan--Illustrations,0,a;c--x--v,,Abraham (Biblical patriarch) in the Qurʼan;Illustrated works,http://id.worldcat.org/fast/1864769;http://id.worldcat.org/fast/1423873,Q26751;Q294,,,
"Muḥammad, Prophet, -632--Poetry--Early works to 1800",0,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Poetry;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q3639;Q247;Q300
"Ibn Ḥijjah al-Ḥamawī, Taqī al-Dīn Abū Bakr ibn ʻAlī, -1434. Badīʻīyah",0,a;d;t,http://id.loc.gov/authorities/names/no2021136134,,,,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Bīst bāb dar maʻrifat-i aʻmāl-i asṭurlāb",0,a;d;t,,,,,,,
"Fīrūzābādī, Muḥammad ibn Yaʻqūb, 1329-1414 or 1415. Qāmūs al-muḥīṭ",0,a;d;t,http://id.loc.gov/authorities/names/n84077308,,,,"Qāmūs al-muḥīṭ (Fīrūzābādī, Muḥammad ibn Yaʻqūb)",http://id.worldcat.org/fast/1368549,Q11438
"Muḥammad, Prophet, -632--Poetry",0,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Poetry",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828,Q3639;Q247
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661--Poetry",0,a;c;d--v,,,,,"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661;Poetry",http://id.worldcat.org/fast/1804105;http://id.worldcat.org/fast/1423828,Q11345;Q247
"Qurʼan--Study and teaching--Africa, North",0,a--x--z,,Qurʼan;North Africa,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1239515,Q11441;Q26769,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",0,a;d,http://id.loc.gov/authorities/names/n82136884,,,,"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274",http://id.worldcat.org/fast/100295,Q26666
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296? Burdah",0,a;d;t,http://id.loc.gov/authorities/names/n92075027,,,,"Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)",http://id.worldcat.org/fast/1362420,Q38619
"Abū Ḥanīfah, -767 or 768",0,a;d,http://id.loc.gov/authorities/names/n82031776,,,,"Abū Ḥanīfah, -767 or 768",http://id.worldcat.org/fast/1803236,Q11595
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661--Hadith",0,a;c;d--x,,,,,"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661;Hadith",http://id.worldcat.org/fast/1804105;http://id.worldcat.org/fast/950112,Q11345;Q3581
"Sharīf al-Raḍī, Muḥammad ibn al-Ḥusayn, 969 or 970-1016. Nahj al-balāghah",0,a;d;t,http://id.loc.gov/authorities/names/n2016026693,,,,"Nahj al-balāghah (Sharīf al-Raḍī, Muḥammad ibn al-Ḥusayn)",http://id.worldcat.org/fast/1368261,Q48931
"Ḥāfiẓ, active 14th century--Criticism and interpretation",0,a;d--x,,,,,"Ḥāfiẓ, active 14th century;Criticism and interpretation",http://id.worldcat.org/fast/1822361;http://id.worldcat.org/fast/1198648,Q48900;Q292
Qurʼan--Readings--Early works to 1800,0,a--x--v,,,,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
Qurʼan--Recitation--Early works to 1800,0,a--x--v,,,,,Qurʼan;Recitations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,Q11441;Q11514;Q300
"Ptolemy, active 2nd century. Almagest",0,a;d;t,http://id.loc.gov/authorities/names/n83229412,,,,Almagest (Ptolemy),http://id.worldcat.org/fast/1359711,Q2952
