subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Poor Clares--Manuscripts,0,a--x,,,,,Poor Clares;Manuscripts,http://id.worldcat.org/fast/520925;http://id.worldcat.org/fast/1424060,Q16375;Q331
Bible--Commentaries--Early works to 1800,0,a--v--v,,,,,Bible;Commentaries;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q4267;Q2812;Q300
Bible--Paraphrases,0,a--v,,,,,Bible;Paraphrases,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423839,Q4267;Q5830
Bible--Versification--Early works to 1800,0,a--x--v,,,,,Bible;Versification;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1165529;http://id.worldcat.org/fast/1411636,Q4267;Q6913;Q300
"Alexander, the Great, 356 B.C.-323 B.C.--Romances",0,a;c;d--x,,,,,"Alexander, the Great, 356 B.C.-323 B.C.;Romances",http://id.worldcat.org/fast/1800513;http://id.worldcat.org/fast/1099892,Q3018;Q38567
Catholic Church--Liturgy--Texts,0,a--x--v,,,,,Catholic Church;Liturgics;Texts,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1423705,Q310;Q207;Q3066
"Müntzinger, Johann, -1417",0,a;d,,,,,,,
Catholic Church--Theology--Early works to 1800,0,a--x--v,,,,,Catholic Church;Theology;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q310;Q4290;Q300
Catholic Church--Doctrines,0,a--x,,,,,Catholic Church,http://id.worldcat.org/fast/531720,Q310
Bible. Revelation--Sermons,0,a;p--v,,,,,Bible. Revelation;Sermons,http://id.worldcat.org/fast/1892943;http://id.worldcat.org/fast/1423904,Q16397;Q180
Jesus Christ--Meditations--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Meditations;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1423849;http://id.worldcat.org/fast/1411636,Q338;Q4807;Q300
Jesus Christ--Biography--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Biographies;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q338;Q3051;Q300
Bible--Commentaries--Early works to 1800,0,a--x--v,,,,,Bible;Commentaries;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q4267;Q2812;Q300
"Jerome, Saint, -419 or 420--Early works to 1800",0,a;c;d--v,,,,,"Jerome, Saint, -419 or 420;Early works",http://id.worldcat.org/fast/1827079;http://id.worldcat.org/fast/1411636,Q16291;Q300
"Augustine, of Hippo, Saint, 354-430",0,a;c;d,,,,,"Augustine, of Hippo, Saint, 354-430",http://id.worldcat.org/fast/61554,Q7397
Bible. Psalms--Criticism and interpretation,0,a;p--x,,,,,Bible. Psalms;Criticism and interpretation,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1198648,Q4257;Q292
"Oviedo, Rodrigo de, active 1514,--Trials, litigation, etc",0,a;d--x,,,,,"Trials, litigation, etc.",http://id.worldcat.org/fast/1423712,Q38749
Bible. Isaiah--Commentaries,0,a;p--v,,,,,Bible. Isaiah;Commentaries,http://id.worldcat.org/fast/1808068;http://id.worldcat.org/fast/1423723,Q12558;Q2812
"Bible. Isaiah--Criticism, interpretation, etc.--Early works to 1800",0,a;p--x--v,,,,,Bible. Isaiah;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1808068;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q12558;Q292;Q300
"Bible. New Testament--Criticism, interpretation, etc",0,a;p--x,,,,,Bible. New Testament;Criticism and interpretation,http://id.worldcat.org/fast/1808090;http://id.worldcat.org/fast/1198648,Q12598;Q292
Bible--Manuscripts,0,a--x,,,,,Bible;Manuscripts,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1424060,Q4267;Q331
Jesus Christ--Art--Early works to 1800,0,a--v--v,,,,,Jesus Christ;Art;Early works,http://id.worldcat.org/fast/40116;http://id.worldcat.org/fast/1423702;http://id.worldcat.org/fast/1411636,Q338;Q38573;Q300
Bible. Esther--Manuscripts--Early works to 1800,0,a;p--x--v,,,,,Bible. Esther;Manuscripts;Early works,http://id.worldcat.org/fast/1892901;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q16347;Q331;Q300
"Francis, of Assisi, Saint, 1182-1226--Early works to 1800",0,a;c;d--v,,,,,"Francis, of Assisi, Saint, 1182-1226;Early works",http://id.worldcat.org/fast/29126;http://id.worldcat.org/fast/1411636,Q6955;Q300
Third Order Regular of St. Francis--Early works to 1800,0,a--v,,,,,Third Order Regular of St. Francis;Early works,http://id.worldcat.org/fast/538533;http://id.worldcat.org/fast/1411636,Q16403;Q300
Third Order Regular of St. Francis--Manuscripts,0,a--x,,,,,Third Order Regular of St. Francis;Manuscripts,http://id.worldcat.org/fast/538533;http://id.worldcat.org/fast/1424060,Q16403;Q331
"Francis, of Assisi, Saint, 1182-1226--Legends--Early works to 1800",0,a;c;d--x--v,,"Francis, of Assisi, Saint, 1182-1226;Legends;Early works",http://id.worldcat.org/fast/29126;http://id.worldcat.org/fast/1423803;http://id.worldcat.org/fast/1411636,Q6955;Q5895;Q300,,,
Catholic Church--Prayers and devotions--Early works to 1800,0,a--x--v,,,,,Catholic Church;Prayers and devotions;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q310;Q3052;Q300
Catholic Church--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Catholic Church;Prayers and devotions;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q310;Q3052;Q300
Bible--History of Biblical events--Early works to 1800,0,a--x--v,,,,,Bible;History of Biblical events;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1865053;http://id.worldcat.org/fast/1411636,Q4267;Q313;Q300
Bible--Picture Bibles--Early works to 1800,0,a--v--v,,,,,Bible;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1411636,Q4267;Q300
"Abbazia di Santa Giustina (Padua, Italy)--Manuscripts--Early works to 1800",0,a--x--v,,,,,"Abbazia di Santa Giustina (Padua, Italy);Manuscripts;Early works",http://id.worldcat.org/fast/544580;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q16303;Q331;Q300
Benedictines--Privileges and immunities--Texts,0,a--x--v,,,,,Benedictines;Privileges and immunities;Texts,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1077674;http://id.worldcat.org/fast/1423705,Q6908;Q38630;Q3066
Benedictines--Italy--Manuscripts,0,a--z--x,,,,,Benedictines;Italy;Manuscripts,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1424060,Q6908;Q249;Q331
Third Order Regular of St. Francis,0,a,,,,,Third Order Regular of St. Francis,http://id.worldcat.org/fast/538533,Q16403
Franciscans--Manuscripts,0,a--x,,,,,Franciscans;Manuscripts,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1424060,Q5840;Q331
Dominicans--Liturgy--Early works to 1800,0,a--x--v,,,,,Dominicans;Liturgics;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1411636,Q181;Q207;Q300
Dominicans--Liturgy--Manuscripts,0,a--x--x,,,,,Dominicans;Liturgics;Manuscripts,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060,Q181;Q207;Q331
Celestines--Early works to 1800,0,a--v,,,,,Celestines;Early works,http://id.worldcat.org/fast/597998;http://id.worldcat.org/fast/1411636,Q16387;Q300
Celestines--Manuscripts,0,a--x,,,,,Celestines;Manuscripts,http://id.worldcat.org/fast/597998;http://id.worldcat.org/fast/1424060,Q16387;Q331
Dominicans--Liturgy,0,a--x,,,,,Dominicans;Liturgics,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579,Q181;Q207
Dominicans--Manuscripts,0,a--x,,,,,Dominicans;Manuscripts,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1424060,Q181;Q331
Benedictines--Liturgy--Manuscripts--Early works to 1800,0,a--x--x--v,,,,,Benedictines;Liturgics;Manuscripts;Early works,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q6908;Q207;Q331;Q300
Catholic Church--Germany--Liturgy--Early works to 1800,0,a--z--x--v,,,,,Catholic Church;Germany;Liturgics;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1411636,Q310;Q3032;Q207;Q300
Catholic Church--Hymns--Early works to 1800,0,a--x--v,,,,,Catholic Church;Hymns;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423701;http://id.worldcat.org/fast/1411636,Q310;Q6878;Q300
Benedictines--Rules--Manuscripts--Texts,0,a--x--x--v,,,,,Benedictines;Rules;Manuscripts;Texts,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1423857;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423705,Q6908;Q4910;Q331;Q3066
Benedictines--France--Early works to 1800,0,a--z--x,,,,,Benedictines;France;Early works,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1411636,Q6908;Q152;Q300
Dominicans--Germany--Early works to 1800,0,a--z--v,,,,,Dominicans;Germany;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1411636,Q181;Q3032;Q300
Dominicans--Liturgy--Manuscripts--Early works to 1800,0,a--x--x--v,,,,,Dominicans;Liturgics;Manuscripts;Early works,http://id.worldcat.org/fast/533548;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q181;Q207;Q331;Q300
Franciscans--Liturgy--Manuscripts--Early works to 1800,0,a--x--x--v,,,,,Franciscans;Liturgics;Manuscripts;Early works,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1411636,Q5840;Q207;Q331;Q300
Benedictines--Liturgy--Early works to 1800,0,a--x--v,,,,,Benedictines;Liturgics;Early works,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1411636,Q6908;Q207;Q300
Benedictines--Flanders,0,a--z,,,,,Benedictines;Europe--Flanders,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1245991,Q6908;Q4193
Benedictines--Netherlands--Early works to 1800,0,a--z--v,,,,,Benedictines;Netherlands;Early works,http://id.worldcat.org/fast/553736;http://id.worldcat.org/fast/1204034;http://id.worldcat.org/fast/1411636,Q6908;Q5863;Q300
Catholic Church--Germany--Sermons--Early works to 1800,0,a--z--x--v,,,,,Catholic Church;Germany;Sermons;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1113216;http://id.worldcat.org/fast/1411636,Q310;Q3032;Q38598;Q300
"Mary, Blessed Virgin, Saint--Devotion to--Early works to 1800",0,a;c--x--v,,,,,Devotion to the Blessed Virgin Mary;Early works,http://id.worldcat.org/fast/1352703;http://id.worldcat.org/fast/1411636,Q16293;Q300
"Mary, Blessed Virgin, Saint--Liturgy--Manuscripts",0,a;c--x--x,,,,,"Mary, Blessed Virgin, Saint;Liturgics;Manuscripts",http://id.worldcat.org/fast/68107;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060,Q244;Q207;Q331
"Confraternitate Sancta Maria Rotunda (Confraternity : Milan, Italy)",0,a,,,,,,,
Catholic Church--Liturgy--Manuscripts--Texts,0,a--x--x--v,,,,,Catholic Church;Liturgics;Manuscripts;Texts,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1423705,Q310;Q207;Q331;Q3066
Catholic Church--Liturgy--Early works to 1800,0,a--x--v,,,,,Catholic Church;Liturgics;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1000579;http://id.worldcat.org/fast/1411636,Q310;Q207;Q300
Jesus Christ--Passion--Early works to 1800,0,a--x--v,,,,,Passion of Jesus Christ;Early works,http://id.worldcat.org/fast/1353950;http://id.worldcat.org/fast/1411636,Q4958;Q300
Jesus Christ--Physical appearance--Early works to 1800,0,a--x--v,,,,,Physical appearance of Jesus Christ;Early works,http://id.worldcat.org/fast/1353982;http://id.worldcat.org/fast/1411636,Q16331;Q300
Catholic Church--Sermons,0,a--v,,,,,Catholic Church;Sermons,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423904,Q310;Q180
"Francis, of Assisi, Saint, 1182-1226",0,a;c;d,,,,,"Francis, of Assisi, Saint, 1182-1226",http://id.worldcat.org/fast/29126,Q6955
Franciscans--History--Early works to 1800,0,a--x--v,,,,,Franciscans;History;Early works,http://id.worldcat.org/fast/530004;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q5840;Q6879;Q300
"Clare, of Assisi, Saint, 1194-1253--Early works to 1800",0,a;c;d--v,,,,,"Clare, of Assisi, Saint, 1194-1253;Early works",http://id.worldcat.org/fast/109466;http://id.worldcat.org/fast/1411636,Q6947;Q300
"Peter Martyr, Saint, approximately 1205-1252--Early works to 1800",0,a;c;d--v,,,,,"Peter Martyr, Saint, approximately 1205-1252;Early works",http://id.worldcat.org/fast/1841040;http://id.worldcat.org/fast/1411636,Q16358;Q300
Bible. Old Testament--Abridgements,0,a;p--x,,,,,Bible. Old Testament;Abridgments,http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/1726571,Q4202;Q3638
Bible. Old Testament.--French,0,a;p--l,,,,,Bible. Old Testament;French language,http://id.worldcat.org/fast/1808092;http://id.worldcat.org/fast/934333,Q4202;Q4305
"Charlemagne, Emperor, 742-814",0,a;c;d,,,,,"Charlemagne, Emperor, 742-814",http://id.worldcat.org/fast/34181,Q16260
"Fridolin, Saint",0,a;c,,,,,"Fridolin, Saint",http://id.worldcat.org/fast/144899,Q16337
"Benedict, Saint Abbot of Monte Cassino. Regula",0,a;c;t,,,,,"Regula (Benedict, Saint, Abbot of Monte Cassino)",http://id.worldcat.org/fast/1357012,Q7145
"Berry, Jean de France, duc de, 1340-1416--Finance, Personal",0,a;c;d--x,,,,,"Berry, Jean de France, duc de, 1340-1416;Finance, Personal",http://id.worldcat.org/fast/2074;http://id.worldcat.org/fast/924449,Q16335;Q16352
"Caesar, Julius",0,a,,,,,"Caesar, Julius",http://id.worldcat.org/fast/31693,Q3022
Julii family,0,a,,Julii family,http://id.worldcat.org/fast/215449,Q76251,,,
