genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Italian",lcsh,,,,,"Manuscripts, Italian",http://id.worldcat.org/fast/1008378,Q269
"Manuscripts, European",lcsh,,,,,"Manuscripts, European",http://id.worldcat.org/fast/1008335,Q289
Bibles,aat,http://vocab.getty.edu/aat/300264513,,,,Bibles,http://vocab.getty.edu/aat/300264513,Q3561
"Manuscripts, Hebrew",lcsh,,,,,"Manuscripts, Hebrew",http://id.worldcat.org/fast/1008360,Q150
"Manuscripts, Digital",,,,,,,,
Church records,aat,http://vocab.getty.edu/aat/300027967,,,,church records,http://vocab.getty.edu/aat/300027967,Q3520
Archives,fast,http://id.worldcat.org/fast/1423700,,,,Archives,http://id.worldcat.org/fast/1423700,Q4174
Texts,fast,http://id.worldcat.org/fast/1423705,,,,Texts,http://id.worldcat.org/fast/1423705,Q3066
Annotations,aat,http://vocab.getty.edu/aat/300026100,,,,annotations,http://vocab.getty.edu/aat/300026100,Q251
Breviaries,aat,http://vocab.getty.edu/aat/300026459,,,,breviaries,http://vocab.getty.edu/aat/300026459,Q4135
Choirbooks,aat,http://vocab.getty.edu/aat/300026422,,,,choirbooks,http://vocab.getty.edu/aat/300026422,Q4269
Devotional calendars,aat,http://vocab.getty.edu/aat/300026750,,,,devotional calendars,http://vocab.getty.edu/aat/300026750,Q2784
Gregorian chants,aat,http://vocab.getty.edu/aat/300265207,,,,Gregorian chants,http://vocab.getty.edu/aat/300265207,Q2967
Specimens,fast,http://id.worldcat.org/fast/1423861,,,,Specimens,http://id.worldcat.org/fast/1423861,Q239
Financial records,aat,http://vocab.getty.edu/aat/300027473,,,,financial records,http://vocab.getty.edu/aat/300027473,Q4167
"Manuscripts, Latin--14th century",local,,,,,"Manuscripts, Latin;Fourteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/933420,Q210;Q295
Codices (bound manuscripts),aat,http://vocab.getty.edu/aat/300224200,,,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200,Q168
Diagrams,aat,http://vocab.getty.edu/aat/300015387,,,,diagrams,http://vocab.getty.edu/aat/300015387,Q276
Treatises,aat,http://vocab.getty.edu/aat/300026681,,,,treatises,http://vocab.getty.edu/aat/300026681,Q160
"Manuscripts, Latin--12th century",local,,,,,"Manuscripts, Latin;Twelfth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1159791,Q210;Q304
Deeds,aat,http://vocab.getty.edu/aat/300027249,,,,deeds,http://vocab.getty.edu/aat/300027249,Q283
Scrolls (information artifacts),aat,http://vocab.getty.edu/aat/300028629,,,,scrolls (information artifacts),http://vocab.getty.edu/aat/300028629,Q8246
Articles of incorporation,aat,http://vocab.getty.edu/aat/300027597,,,,articles of incorporation,http://vocab.getty.edu/aat/300027597,Q4818
"Manuscripts, German",lcsh,,,,,"Manuscripts, German",http://id.worldcat.org/fast/1008346,Q142
Letters,aat,http://vocab.getty.edu/aat/300055055,,,,letters (correspondence),http://vocab.getty.edu/aat/300026879,Q7110
Bulls (papal records),aat,http://vocab.getty.edu/aat/300152044,,,,bulls (papal records),http://vocab.getty.edu/aat/300152044,Q4158
Finding tabs,,,,,,,,
Dictionaries,aat,http://vocab.getty.edu/aat/300026186,,,,dictionaries,http://vocab.getty.edu/aat/300026186,Q2970
"Glossaries, vocabularies, etc",fast,http://id.worldcat.org/fast/1423786,,,,"Glossaries, vocabularies, etc.",http://id.worldcat.org/fast/1423786,Q3028
Dictionaries,fast,http://id.worldcat.org/fast/1423826,,,,Dictionaries,http://id.worldcat.org/fast/1423826,Q3041
Dictionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026086,,,,Dictionaries,http://id.worldcat.org/fast/1423826,Q3041
Controlled vocabularies,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026070,,,,Controlled vocabularies,http://id.worldcat.org/fast/1919906,Q2998
Controlled vocabularies,fast,http://id.worldcat.org/fast/1919906,,,,Controlled vocabularies,http://id.worldcat.org/fast/1919906,Q2998
Detached leaves,aat,http://vocab.getty.edu/aat/300379890,,,,detached leaves,http://vocab.getty.edu/aat/300379890,Q2954
Commentaries,aat,http://vocab.getty.edu/aat/300026098,,,,commentaries,http://vocab.getty.edu/aat/300026098,Q298
Translations (documents),aat,http://vocab.getty.edu/aat/300027389,,,,translations (documents),http://vocab.getty.edu/aat/300027389,Q155
"Manuscripts, Hebrew--15th century",,,"Manuscripts, Hebrew;Fifteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/923962,Q150;Q154,,,
Tables (documents),aat,http://vocab.getty.edu/aat/300027364,,,,tables (documents),http://vocab.getty.edu/aat/300027364,Q252
codices (bound manuscripts),aat,http://vocab.getty.edu/aat/300224200,,,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200,Q168
compilation manuscripts,aat,,,,,compilation manuscripts,http://vocab.getty.edu/aat/300403970,Q2790
anthologies,aat,http://vocab.getty.edu/aat/300026037,,,,anthologies,http://vocab.getty.edu/aat/300026037,Q341
diagrams,aat,http://vocab.getty.edu/aat/300015387,,,,diagrams,http://vocab.getty.edu/aat/300015387,Q276
tables (documents),aat,http://vocab.getty.edu/aat/300027364,,,,tables (documents),http://vocab.getty.edu/aat/300027364,Q252
treatises,aat,http://vocab.getty.edu/aat/300026681,,,,treatises,http://vocab.getty.edu/aat/300026681,Q160
"Manuscripts, Dutch",lcsh,,,,,"Manuscripts, Dutch",http://id.worldcat.org/fast/1008323,Q5931
Licenses,aat,http://vocab.getty.edu/aat/300027759,,,,licenses,http://vocab.getty.edu/aat/300027759,Q7985
Account books,aat,http://vocab.getty.edu/aat/300027483,,,,account books,http://vocab.getty.edu/aat/300027483,Q4178
Almanacs,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026042,,,,Almanacs,http://id.worldcat.org/fast/1423872,Q2788
Almanacs,fast,http://id.worldcat.org/fast/1423872,,,,Almanacs,http://id.worldcat.org/fast/1423872,Q2788
Ephemerides,lcgft,http://id.loc.gov/authorities/genreForms/gf2013025048,,,,Ephemerides,http://id.worldcat.org/fast/1910826,Q38471
Ephemerides,fast,http://id.worldcat.org/fast/1910826,,,,Ephemerides,http://id.worldcat.org/fast/1910826,Q38471
Tables (Data),lcgft,http://id.loc.gov/authorities/genreForms/gf2014026186,,,,Tables (Data),http://id.worldcat.org/fast/1919974,Q238
Tables (Data),fast,http://id.worldcat.org/fast/1919974,,,,Tables (Data),http://id.worldcat.org/fast/1919974,Q238
Finding tabs,local,,,,,,,
"Manuscripts, Latin--15th century",local,,,,,"Manuscripts, Latin;Fifteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/923962,Q210;Q154
"Manuscripts, Latin--16th century",local,,,,,"Manuscripts, Latin;Sixteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1119851,Q210;Q335
books of hours,aat,http://vocab.getty.edu/aat/300026457,,,,books of hours,http://vocab.getty.edu/aat/300026457,Q3618
devotional calendars,aat,http://vocab.getty.edu/aat/300026750,,,,devotional calendars,http://vocab.getty.edu/aat/300026750,Q2784
illuminated manuscripts,aat,http://vocab.getty.edu/aat/300265483,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483,Q4268
"Manuscripts, Arabic",lcsh,,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
"Manuscripts, 15th century",lcsh,,,,,Manuscripts;Fifteenth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/923962,Q331;Q154
"Manuscripts, 16th century",lcsh,,,,,Manuscripts;Sixteenth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1119851,Q331;Q335
World maps,aat,http://vocab.getty.edu/aat/300028442,,,,world maps,http://vocab.getty.edu/aat/300028442,Q2794
Annotations (Provenance),rbmscv,,Annotations,http://id.loc.gov/vocabulary/rbmscv/cv00102,Q2982,,,
Early works,fast,http://id.worldcat.org/fast/1411636,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
Abridgments,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026037,,,,Abridgments,http://id.worldcat.org/fast/1726571,Q3638
Abridgments,fast,http://id.worldcat.org/fast/1726571,,,,Abridgments,http://id.worldcat.org/fast/1726571,Q3638
"Manuscripts, Hebrew--15th century",local,,,,,"Manuscripts, Hebrew;Fifteenth century",http://id.worldcat.org/fast/1008360;http://id.worldcat.org/fast/923962,Q150;Q154
Sermons,aat,http://vocab.getty.edu/aat/300026669,,,,sermons,http://vocab.getty.edu/aat/300026669,Q3590
Sermons,fast,http://id.worldcat.org/fast/1423904,,,,Sermons,http://id.worldcat.org/fast/1423904,Q180
Poetry,fast,http://id.worldcat.org/fast/1423828,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Poetry,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026481,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Sermons,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026051,,,,Sermons,http://id.worldcat.org/fast/1423904,Q180
Legal instruments,aat,,,,,legal instruments,http://vocab.getty.edu/aat/300163664,Q4314
Notarial documents,aat,,,,,notarial documents,http://vocab.getty.edu/aat/300164785,Q2777
"Manuscripts, Latin--14th century",lcsh,,,,,"Manuscripts, Latin;Fourteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/933420,Q210;Q295
Illuminations,aat,http://vocab.getty.edu/aat/300264522,,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225
Prayers and devotions,fast,http://id.worldcat.org/fast/1423909,,,,Prayers and devotions,http://id.worldcat.org/fast/1423909,Q3052
Papal documents,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026044,,,,Papal documents,http://id.worldcat.org/fast/1423838,Q4217
Papal documents,fast,http://id.worldcat.org/fast/1423838,,,,Papal documents,http://id.worldcat.org/fast/1423838,Q4217
military commissions,aat,,,,,military commissions,http://vocab.getty.edu/aat/300027824,Q4181
"Manuscripts, French--16th century",local,,,,,"Manuscripts, French;Sixteenth century",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1119851,Q319;Q335
"Manuscripts, French--15th century",,,"Manuscripts, French;Fifteenth century",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/923962,Q319;Q154,,,
commentaries,aat,http://vocab.getty.edu/aat/300026098,,,,commentaries,http://vocab.getty.edu/aat/300026098,Q298
Poetry,lcgft,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Manuscripts, Italian--15th century",local,,,,,"Manuscripts, Italian;Fifteenth century",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/923962,Q269;Q154
Lectionaries,aat,http://vocab.getty.edu/aat/300026464,,,,lectionaries,http://vocab.getty.edu/aat/300026464,Q4274
"Manuscripts, Coptic",lcsh,,,,,Coptic manuscripts,http://id.worldcat.org/fast/1734594,Q4207
Psalters,aat,http://vocab.getty.edu/aat/300026477,,,,psalters (books),http://vocab.getty.edu/aat/300026477,Q4134
Oaths,aat,http://vocab.getty.edu/aat/300027206,,,,oaths,http://vocab.getty.edu/aat/300027206,Q7362
Privileges (permissions),aat,http://vocab.getty.edu/aat/300253901,,,,privileges (permissions),http://vocab.getty.edu/aat/300253901,Q8154
Codices,,,,,,codices (bound manuscripts),http://vocab.getty.edu/aat/300224200,Q168
Diaries,aat,http://vocab.getty.edu/aat/300027112,,,,diaries,http://vocab.getty.edu/aat/300027112,Q7960
Manuals (instructional materials),aat,http://vocab.getty.edu/aat/300026395,,,,manuals (instructional materials),http://vocab.getty.edu/aat/300026395,Q216
Handbooks and manuals,fast,http://id.worldcat.org/fast/1423877,,,,Handbooks and manuals,http://id.worldcat.org/fast/1423877,Q212
Handbooks and manuals,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026109,,,,Handbooks and manuals,http://id.worldcat.org/fast/1423877,Q212
Receipts,aat,http://vocab.getty.edu/aat/300027573,,,,receipts (financial records),http://vocab.getty.edu/aat/300027573,Q219
Chronologies (lists),aat,http://vocab.getty.edu/aat/300252008,,,,chronologies (lists),http://vocab.getty.edu/aat/300252008,Q6966
"Manuscripts, Spanish",lcsh,,,,,"Manuscripts, Spanish",http://id.worldcat.org/fast/1008500,Q202
Histories (literary works),aat,http://vocab.getty.edu/aat/300026358,,,,histories (literary genre),http://vocab.getty.edu/aat/300026358,Q227
Books of hours,aat,http://vocab.getty.edu/aat/300026457,,,,books of hours,http://vocab.getty.edu/aat/300026457,Q3618
"Manuscripts, Spanish--16th century",local,,,,,"Manuscripts, Spanish;Sixteenth century",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1119851,Q202;Q335
Coats of arms,aat,http://vocab.getty.edu/aat/300126352,,,,coats of arms,http://vocab.getty.edu/aat/300126352,Q8147
Prayers,aat,http://vocab.getty.edu/aat/300400521,,,,prayers (literary genre),http://vocab.getty.edu/aat/300026452,Q3062
Litanies (prayers),aat,http://vocab.getty.edu/aat/300026470,,,,litanies (prayers),http://vocab.getty.edu/aat/300026470,Q6910
Hymnals,aat,http://vocab.getty.edu/aat/300026463,,,,hymnals,http://vocab.getty.edu/aat/300026463,Q4785
"Manuscripts, Latin--16th century",,,"Manuscripts, Latin;Sixteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1119851,Q210;Q335,,,
"Manuscripts, Latin--17th century",,,"Manuscripts, Latin;Seventeenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1113663,Q210;Q2771,,,
Lecture notes,aat,http://vocab.getty.edu/aat/300027204,,,,lecture notes,http://vocab.getty.edu/aat/300027204,Q3000
"Manuscripts, Latin--15th century",aat,,"Manuscripts, Latin;Fifteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/923962,Q210;Q154,,,
"Manuscripts, French",lcsh,,,,,"Manuscripts, French",http://id.worldcat.org/fast/1008338,Q319
"Manuscripts, 14th century",lcsh,,,,,Manuscripts;Fourteenth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/933420,Q331;Q295
illuminations,aat,http://vocab.getty.edu/aat/300264522,,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225
metal cuts,aat,http://vocab.getty.edu/aat/300041396,,,,metal cuts,http://vocab.getty.edu/aat/300041396,Q6940
woodcuts (prints),aat,http://vocab.getty.edu/aat/300041405,,,,woodcuts (prints),http://vocab.getty.edu/aat/300041405,Q6893
Hybrid books,,,,,,,,
Government records,aat,http://vocab.getty.edu/aat/300027777,,,,government records,http://vocab.getty.edu/aat/300027777,Q4967
Drawings (visual works),aat,http://vocab.getty.edu/aat/300033973,,,,drawings (visual works),http://vocab.getty.edu/aat/300033973,Q192
Prescriptions,aat,http://vocab.getty.edu/aat/300027231,,,,prescriptions,http://vocab.getty.edu/aat/300027231,Q293
Recipes,aat,http://vocab.getty.edu/aat/300027043,,,,recipes,http://vocab.getty.edu/aat/300027043,Q151
"Manuscripts, Persian",lcsh,,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
Encyclopedias,aat,http://vocab.getty.edu/aat/300129439,,,,encyclopedias,http://vocab.getty.edu/aat/300129439,Q303
Illuminations (painting),aat,http://vocab.getty.edu/aat/300264522,,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225
Miniatures (paintings),aat,http://vocab.getty.edu/aat/300033936,,,,miniatures (paintings),http://vocab.getty.edu/aat/300033936,Q262
Wills,aat,http://vocab.getty.edu/aat/300027764,,,,wills,http://vocab.getty.edu/aat/300027764,Q4900
Pontificals,aat,http://vocab.getty.edu/aat/300202602,,,,pontificals,http://vocab.getty.edu/aat/300202602,Q4843
Letters patent,aat,http://vocab.getty.edu/aat/300027820,,,,letters patent,http://vocab.getty.edu/aat/300027820,Q337
Illuminated manuscripts,aat,http://vocab.getty.edu/aat/300265483,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483,Q4268
Inventories,aat,http://vocab.getty.edu/aat/300027045,,,,inventories,http://vocab.getty.edu/aat/300027045,Q3522
Paraphrases,fast,http://id.worldcat.org/fast/1423839,,,,Paraphrases,http://id.worldcat.org/fast/1423839,Q5830
Poems,aat,http://vocab.getty.edu/aat/300026451,,,,poems,http://vocab.getty.edu/aat/300026451,Q273
Commentaries,fast,http://id.worldcat.org/fast/1423723,,,,Commentaries,http://id.worldcat.org/fast/1423723,Q2812
Petitions,aat,http://vocab.getty.edu/aat/300027219,,,,petitions,http://vocab.getty.edu/aat/300027219,Q3594
Testimonies,aat,http://vocab.getty.edu/aat/300027861,,,,testimonies,http://vocab.getty.edu/aat/300027861,Q4146
Envelope flaps (features),lobt,,,,,envelope flaps (features),http://w3id.org/lob/concept/1343,Q3541
Filigree,lobt,,,,,filigree,http://w3id.org/lob/concept/2895,Q38473
Gold-tooled (decoration),lobt,,,,,gold-tooled (decoration),http://w3id.org/lob/concept/1371,Q3069
Anthologies,aat,http://vocab.getty.edu/aat/300026037,,,,anthologies,http://vocab.getty.edu/aat/300026037,Q341
"Manuscripts, Italian--16th century",,,"Manuscripts, Italian;Sixteenth century",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1119851,Q269;Q335,,,
Biographies,fast,http://id.worldcat.org/fast/1919896,,,,Biographies,http://id.worldcat.org/fast/1919896,Q3051
Biographies (literary works),aat,http://vocab.getty.edu/aat/300080102,,,,biographies (literary genre),http://vocab.getty.edu/aat/300080102,Q4223
Biographies,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026049,,,,Biographies,http://id.worldcat.org/fast/1919896,Q3051
Registers (Lists),fast,http://id.worldcat.org/fast/1919964,,,,Registers (Lists),http://id.worldcat.org/fast/1919964,Q7493
Registers (lists),aat,http://vocab.getty.edu/aat/300027168,,,,registers (lists),http://vocab.getty.edu/aat/300027168,Q7982
Tables of contents,aat,http://vocab.getty.edu/aat/300195187,,,,tables of contents,http://vocab.getty.edu/aat/300195187,Q7497
Registers (Lists),lcgft,http://id.loc.gov/authorities/genreForms/gf2014026166,,,,Registers (Lists),http://id.worldcat.org/fast/1919964,Q7493
account books,aat,http://vocab.getty.edu/aat/300027483,,,,account books,http://vocab.getty.edu/aat/300027483,Q4178
"Manuscripts, Provençal--15th century",,,"Manuscripts, Provençal;Fifteenth century",http://id.worldcat.org/fast/1008469;http://id.worldcat.org/fast/923962,Q4203;Q154,,,
"Manuscripts, Provençal",lcsh,,,,,"Manuscripts, Provençal",http://id.worldcat.org/fast/1008469,Q4203
illuminations (paintings),aat,http://vocab.getty.edu/aat/300264522,,,,illuminations (paintings),http://vocab.getty.edu/aat/300264522,Q225
Tables (Data),lcgft,,,,,Tables (Data),http://id.worldcat.org/fast/1919974,Q238
Palimpsests,aat,http://vocab.getty.edu/aat/300028576,,,,palimpsests (manuscripts),http://vocab.getty.edu/aat/300028576,Q156
Histories,aat,http://vocab.getty.edu/aat/300386045,,,,histories (literary genre),http://vocab.getty.edu/aat/300026358,Q227
Dialogues,aat,http://vocab.getty.edu/aat/300026185,,,,dialogues,http://vocab.getty.edu/aat/300026185,Q330
Lists,aat,http://vocab.getty.edu/aat/300027119,,,,lists (document genres),http://vocab.getty.edu/aat/300027119,Q7461
"Didactic poetry, Latin",fast,http://id.worldcat.org/fast/1750163,,,,"Didactic poetry, Latin",http://id.worldcat.org/fast/1750163,Q38459
Art,lcgft,http://id.loc.gov/authorities/genreForms/gf2017027218,,,,Art,http://id.worldcat.org/fast/1423702,Q38573
Art,fast,http://id.worldcat.org/fast/1423702,,,,Art,http://id.worldcat.org/fast/1423702,Q38573
Legends,fast,http://id.worldcat.org/fast/1423803,,,,Legends,http://id.worldcat.org/fast/1423803,Q5895
Legends,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026407,,,,Legends,http://id.worldcat.org/fast/1423803,Q5895
fragments (object portions),aat,http://vocab.getty.edu/aat/300117130,,,,fragments (object portions),http://vocab.getty.edu/aat/300117130,Q222
romances (literary genre),aat,,,,,romances (medieval narratives),http://vocab.getty.edu/aat/300191065,Q4176
"Manuscripts, French--13th century",,,"Manuscripts, French;Thirteenth century",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1150138,Q319;Q245,,,
"Manuscripts, French--14th century",,,"Manuscripts, French;Fourteenth century",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/933420,Q319;Q295,,,
Indentures,aat,,,,,indentures,http://vocab.getty.edu/aat/300027753,Q230
"Manuscripts, Latin--13th century",lcsh,,,,,"Manuscripts, Latin;Thirteenth century",http://id.worldcat.org/fast/1008395;http://id.worldcat.org/fast/1150138,Q210;Q245
volvelles,aat,http://vocab.getty.edu/aat/300247651,,,,volvelles,http://vocab.getty.edu/aat/300247651,Q3063
"Manuscripts, Spanish--16th century",,,"Manuscripts, Spanish;Sixteenth century",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1119851,Q202;Q335,,,
"Manuscripts, Spanish--17th century",,,"Manuscripts, Spanish;Seventeenth century",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1113663,Q202;Q2771,,,
Maps (documents),aat,http://vocab.getty.edu/aat/300028094,,,,maps (documents),http://vocab.getty.edu/aat/300028094,Q290
Genealogical tables,aat,http://vocab.getty.edu/aat/300027016,,,,genealogical tables,http://vocab.getty.edu/aat/300027016,Q8160
Genealogy,fast,http://id.worldcat.org/fast/1423818,,,,Genealogy,http://id.worldcat.org/fast/1423818,Q183
Family histories,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026100,,,,Family histories,http://id.worldcat.org/fast/1919924,Q159
Family histories,fast,http://id.worldcat.org/fast/1919924,,,,Family histories,http://id.worldcat.org/fast/1919924,Q159
Service books (religious texts),aat,http://vocab.getty.edu/aat/300202605,,,,service books (religious texts),http://vocab.getty.edu/aat/300202605,Q4833
Reports,aat,http://vocab.getty.edu/aat/300027267,,,,reports,http://vocab.getty.edu/aat/300027267,Q187
Fiction,fast,http://id.worldcat.org/fast/1423787,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
Romances (literary genre),aat,,,,,romances (medieval narratives),http://vocab.getty.edu/aat/300191065,Q4176
Fiction,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026339,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
Portraits,fast,http://id.worldcat.org/fast/1423831,,,,Portraits,http://id.worldcat.org/fast/1423831,Q199
Portraits,lcgft,http://id.loc.gov/authorities/genreForms/gf2017027254,,,,Portraits,http://id.worldcat.org/fast/1423831,Q199
"Manuscripts, Catalan",lcsh,,,,,"Manuscripts, Catalan",http://id.worldcat.org/fast/1008308,Q6920
Dispatches,aat,http://vocab.getty.edu/aat/300026930,,,,dispatches,http://vocab.getty.edu/aat/300026930,Q6877
Bulls,aat,http://vocab.getty.edu/aat/300250117,,,,bulls (papal records),http://vocab.getty.edu/aat/300152044,Q4158
"Manuscripts, Italian--17th century",local,,,,,"Manuscripts, Italian;Seventeenth century",http://id.worldcat.org/fast/1008378;http://id.worldcat.org/fast/1113663,Q269;Q2771
Compendiums,aat,http://vocab.getty.edu/aat/300026106,,,,compendiums,http://vocab.getty.edu/aat/300026106,Q3556
Receipts (financial records),aat,http://vocab.getty.edu/aat/300027573,,,,receipts (financial records),http://vocab.getty.edu/aat/300027573,Q219
"Manuscripts, 17th century",lcsh,,,,,Manuscripts;Seventeenth century,http://id.worldcat.org/fast/1424060;http://id.worldcat.org/fast/1113663,Q331;Q2771
Compilation manuscripts,aat,http://vocab.getty.edu/aat/300403970,,,,compilation manuscripts,http://vocab.getty.edu/aat/300403970,Q2790
Stamps (Provenance),rbmscv,,Stamps,http://id.loc.gov/vocabulary/rbmscv/cv00142,Q3075,,,
abstracts (summaries),aat,http://vocab.getty.edu/aat/300026032,,,,abstracts (summaries),http://vocab.getty.edu/aat/300026032,Q6912
Indulgences (documents),aat,http://vocab.getty.edu/aat/300201452,,,,indulgences (documents),http://vocab.getty.edu/aat/300201452,Q8163
Seals (artifacts),aat,http://vocab.getty.edu/aat/300028877,,,,seals (artifacts),http://vocab.getty.edu/aat/300028877,Q205
Satires (literary works),aat,http://vocab.getty.edu/aat/300251297,,,,satires (literary genre),http://vocab.getty.edu/aat/300251297,Q4177
Missals,aat,http://vocab.getty.edu/aat/300026472,,,,missals,http://vocab.getty.edu/aat/300026472,Q4244
Charters,aat,http://vocab.getty.edu/aat/300027621,,,,charters,http://vocab.getty.edu/aat/300027621,Q2793
ledgers (account books),aat,http://vocab.getty.edu/aat/300027496,,,,ledgers (account books),http://vocab.getty.edu/aat/300027496,Q4313
receipts (financial records),aat,http://vocab.getty.edu/aat/300027573,,,,receipts (financial records),http://vocab.getty.edu/aat/300027573,Q219
"Manuscripts, Greek (Medieval and modern)--15th century",,,"Manuscripts, Greek (Medieval and modern);Fifteenth century",http://id.worldcat.org/fast/1008354;http://id.worldcat.org/fast/923962,Q2962;Q154,,,
