ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_date_as_recorded,production_date,century,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified
,,,digital-scriptorium,Q52413,University of Kansas,MS C260,"",,"Italy, Campania?","","s. XVI(med), 1540-1560",1540-1560,http://vocab.getty.edu/aat/300404510,true,,"","","Vita del Re Alfonso d'Aragona, Re di Napoli","","",,"",,"","",,"","",,"","",,"","","Guilford bookplate; Sir Thomas Phillipps (1792-18720), his no. 4990","",,"",paper,Extent: ff. 1-92v; 218 x 145 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS E22,"",,Italy,"","s. XII, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",In Iohannis Evangelium tractatus CXXIV|Lamentatio yeremiae prophetae|Lamentations|Sermo in traditione simboli|Homilia 106: De timore Dei et correctione linguarum|Dominica in ramis palmarum euangelium secundum Mattheum|Lectionary,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: ff. 1-8v; 330 x 235 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:30,"",,"Italy, Umbria?","","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Missal,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 320 x 230 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:28,"",,Germany?,"","s. XII?, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Pontifical,"","",,"",,"","",,"","",,"","",,"","","Bernard M. Rosenthal offer 26, June 1975","",,"",parchment,Extent: 9 fragments; 302 x 235 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:18,"",,Germany?,"","s. XI?, 1000-1099",1000-1099,http://vocab.getty.edu/aat/300404503,false,,"","",Gradual,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 2 fragments; 142 x 210 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:20,"",,Germany,"","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Antiphonary,"","",,"",,"","",,"","",,"","",,"","","Original folio number ""xxxiii"" in outer margin; Erik von Scherling, RotulusVII (1954): 2550","",,"",parchment,Extent: f. 1r-v; 314 x 230 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:14,"",,France?,"","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Pantheon,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: f. 1r-v; 289 x 205 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:15,"",,France,"","s. XIII, 1200-1299",1200-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Panormia,"","",,"",,"","",,"","",,"","",,"","","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""12th century"" and ""6"" encircled.","",,"",parchment,Extent: 1 bifolium; 221 x 327 mm.,Phillipps inscriptions recognised by Peter Kidd.,2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:16,"",,France? Netherlands?,"","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Glossary,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: Fragment; 295 x 260 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:1,"",,Spain,"","s. XV(1) ?, 1400-1450",1400-1450,http://vocab.getty.edu/aat/300404465,false,,"","",Benedictional?,"","",,"",,"","",,"","",,"","",,"","","Pencil foliation ""233""","",,"",parchment,Extent: 1 leaf; 252 x 187 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:3,"",,France,"","s. XV#^4/4#, 1475-1499",1475-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Matines des trespassez. Au lundi [verso]|Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 148 x 107 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:8,"",,Flanders,"","s. XIII(1), 1200-1250",1200-1250,http://vocab.getty.edu/aat/300404505,false,,"","","Bible, O.T., Psalter","","",,"",,"","",,"","",,"","",,"","","Psalm numbers ""143"" and ""144"", and paginated ""269"" and ""270"" in a late-medieval hand","",,"",parchment,Extent: 1 leaf; 247 x 167 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:12,"",,France?,"","s. XIII#^4/4#, 1275-1299",1275-1299,http://vocab.getty.edu/aat/300404505,false,,"","","Bible, N.T., Gospel of John","","",,"",,"","",,"","",,"","",,"","","Inscribed ""2615"" in pencil (f. 1v)","",,"",parchment,Extent: 1 leaf; 292 x 183 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:13,"",,France?,"","s. XIII(2), 1250-1299",1250-1299,http://vocab.getty.edu/aat/300404505,false,,"","",Bible,"","",,"",,"","",,"","",,"","",,"","","Bodley bookshop, cat. 155, no. 39","",,"",parchment,Extent: 1 leaf; 199 x 171 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:17,"",,Germany?,"","s. X, 900-999",900-999,http://vocab.getty.edu/aat/300404502,false,,"","",Glossary,"","",,"",,"","",,"","",,"","",,"","","Sir Thomas Phillipps; William H. Robinson Ltd., with the typical inscriptions ""10th century"" and ""9"" encircled.","",,"",parchment,Extent: 1 fragment; 83 x 185 mm.,Phillipps provenance recognised by Peter Kidd.,2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:24,"",,Byzantium,"","s. XV(ex), 1485-1499",1485-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Lectionary of the gospels,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: 1 leaf; 305 x 215 mm.,We thank Dr. N. Kavrus-Hoffmann for dating this manuscript and for correcting the identification of the text.,2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:29,"",,France,"","s. XIII/XIV, 1290-1310",1290-1310,http://vocab.getty.edu/aat/300404505-http://vocab.getty.edu/aat/300404506,false,,"","",Compendium historiae in genealogia Christi,"","",,"",,"","",,"","",,"","",,"","",Purchased from Bernard M. Rosenthal in 1975,"",,"",parchment,Extent: 1 bifolium; 340 x 245 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:27,"",,Italy,"","s. XI?, 1000-1099",1000-1099,http://vocab.getty.edu/aat/300404503,false,,"","",Life of St. Leucius,"","",,"",,"","",,"","",,"","",,"","","Formery used as a wrapper for a book; inscribed, 18th(?)-century: ""Memoriam fecit Mirabilium""(?), ""Sanatorum Regularirum"", and ""Monsieur della Caja""(?)","",,"",parchment,Extent: Fragment; 138 x 243 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:31,"",,France?,"","s. IX/X, 890-910",890-910,http://vocab.getty.edu/aat/300404501-http://vocab.getty.edu/aat/300404502,false,,"","",Theological material,"","",,"",,"","",,"","",,"","",,"","","Comb-lining from a binding. Annotated in pencil ""Dutch 17 cent.""","",,"",parchment,Extent: 1 fragment; 100 x 170 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P368,"",,Germany?,"","s. XIV, 1300-1399",1300-1399,http://vocab.getty.edu/aat/300404506,false,,"","",Tractatus de veneno spirituali,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: ff. 1-7v; 242 x 181 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS P474,"",,"Italy, Lombardy?","","s. XVI#^2/4#, 1525-1550",1525-1550,http://vocab.getty.edu/aat/300404510,false,,"","",Consilium,"","",,"",,"","",,"","",,"","",,"","","","",,"",paper,Extent: ff. 1-8v; 298 x 189 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:2,"",,Italy,"","s. XII, 1100-1199",1100-1199,http://vocab.getty.edu/aat/300404504,false,,"","",Missal,"","",,"",,"","",,"","",,"","",,"","","Found in spine of MS J12:1 (Altoviti family. Decimario. Florence?, ca 1769-1791); J. Rubenstein offer 27, October 1965","",,"",parchment,Extent: 11 fragments (1 leaf); 261 x 200 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:4,"",,France,"","s. XV#^2/4# ?, 1425-1450",1425-1450,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 183 x 123 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:5,"",,France,"","s. XV(med), 1440-1460",1440-1460,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 163 x 121 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:6,"",,France,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 215 x 167 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:7,"",,Germany,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","In envelope annotated ""Mr E von Scherling, Juffermanstraat 35.- Oegstgeest, Leiden, Holland""","",,"",parchment,Extent: 1 leaf; 137 x 83 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:9,"",,France,"","s. XV(2), 1450-1499",1450-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Sequitur ad complectorium|Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 123 x 94 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
,,,digital-scriptorium,Q52413,University of Kansas,MS 9/2:10,"",,France,"","s. XV, 1400-1499",1400-1499,http://vocab.getty.edu/aat/300404465,false,,"","",Book of hours,"","",,"",,"","",,"","",,"","",,"","","","",,"",parchment,Extent: 1 leaf; 176 x 124 mm.,"",2022-02-08T17:47:33-05:00,2021-10-01
