genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Persian--India--Gujarat--19th century",lcsh,,"Manuscripts, Persian;India--Gujarat;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1213726;http://id.worldcat.org/fast/1037841,Q255;Q48729;Q3538,,,
"Manuscripts, Persian--India--Bharūch (District)--19th century",lcsh,,"Manuscripts, Persian;India--Bharūch (District);Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1332290;http://id.worldcat.org/fast/1037841,Q255;Q48730;Q3538,,,
Gold tooled bindings (Binding),rbbin,,,,,Gold tooled bindings,http://id.loc.gov/vocabulary/rbmscv/cv00551,Q5859
"Manuscripts, Persian--India--Lucknow--19th century",lcsh,,"Manuscripts, Persian;India--Lucknow;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1213583;http://id.worldcat.org/fast/1037841,Q255;Q48731;Q3538,,,
"Manuscripts, Persian--India--Rampur (Uttar Pradesh)--18th century",lcsh,,"Manuscripts, Persian;India--Rampur (Uttar Pradesh);Eighteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1316023;http://id.worldcat.org/fast/904058,Q255;Q48732;Q3024,,,
Miniatures (Illuminations)--India--19th century,aat,,miniatures (paintings);India;Nineteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q262;Q26595;Q3538,,,
Miniatures (Illuminations)--India--19th century,gmgpc,,miniatures (paintings);India;Nineteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q262;Q26595;Q3538,,,
Illuminated manuscripts--India--19th century,aat,,,,,illuminated manuscripts;India;Nineteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q4268;Q26595;Q3538
Watermarks (Paper),rbpap,,,,,Watermarks,http://id.loc.gov/vocabulary/rbmscv/cv01089,Q5815
Early works,fast,,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
Biographies,fast,,,,,Biographies,http://id.worldcat.org/fast/1919896,Q3051
Islamic stories,lcsh,,Islamic stories,http://id.worldcat.org/fast/1750207,Q48733,,,
Fiction,fast,,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
Islamic stories,fast,,Islamic stories,http://id.worldcat.org/fast/1750207,Q48733,,,
Fiction,lcgft,,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
Romans,rvmgf,,,,,Fiction,http://id.worldcat.org/fast/1423787,Q3039
Headpieces (layout features)--India--18th century,aat,,headpieces (layout features);India;Eighteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/904058,Q11536;Q26595;Q3024,,,
Illuminated manuscripts--India--18th century,aat,,,,,illuminated manuscripts;India;Eighteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/904058,Q4268;Q26595;Q3024
Bibliographies,fast,,,,,Bibliographies,http://id.worldcat.org/fast/1919895,Q11383
Bio-bibliography,fast,,Bio-bibliography,http://id.worldcat.org/fast/1423685,Q48734,,,
"Criticism, interpretation, etc",fast,,,,,"Criticism, interpretation, etc.",http://id.worldcat.org/fast/1411635,Q177
Morocco bindings (Binding),rbbin,,,,,Morocco bindings,http://id.loc.gov/vocabulary/rbmscv/cv00548,Q12652
Handbooks and manuals,fast,(OCoLC)fst01423877,,,,Handbooks and manuals,http://id.worldcat.org/fast/1423877,Q212
poetry,aat,,,,,poetry,http://vocab.getty.edu/aat/300055931,Q11358
Poetry,fast,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Poésie,rvmgf,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Manuscripts, Persian--Iran--Shīrāz--16th century",lcsh,,"Manuscripts, Persian;Iran--Shīrāz;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1119851,Q255;Q48253;Q335,,,
Miniatures (Illuminations)--Iran--Shīrāz--16th century,gmgpc,,miniatures (paintings);Iran--Shīrāz;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1119851,Q262;Q48253;Q335,,,
Headpieces (layout features)--Iran--Shīrāz--16th century,aat,,headpieces (layout features);Iran--Shīrāz;Sixteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1119851,Q11536;Q48253;Q335,,,
Illuminated manuscripts--Iran--Shīrāz--16th century,aat,,illuminated manuscripts;Iran--Shīrāz;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1119851,Q4268;Q48253;Q335,,,
Sources,fast,,,,,Sources,http://id.worldcat.org/fast/1423900,Q2769
"Manuscripts, Persian--Iran--Shīrāz--17th century",lcsh,,"Manuscripts, Persian;Iran--Shīrāz;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/1113663,Q255;Q48253;Q2771,,,
Lacquered bindings--Islamic countries--19th century,rbbin,,Lacquered bindings;Islamic countries;Nineteenth century,http://id.loc.gov/vocabulary/rbmscv/cv00578;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1037841,Q27295;Q2810;Q3538,,,
"Manuscripts, Persian.--16th century",lcsh,,"Manuscripts, Persian;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1119851,Q255;Q335,,,
Library catalogs--Iran--20th century,rbgenr,,Library catalogs;Iran;Twentieth century,http://id.loc.gov/vocabulary/rbmscv/cv01524;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1159810,Q48735;Q16384;Q5942,,,
"Manuscripts, Arabic--20th century",lcsh,,"Manuscripts, Arabic;Twentieth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1159810,Q256;Q5942,,,
"Manuscripts, Turkish--20th century",lcsh,,"Manuscripts, Turkish;Twentieth century",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1159810,Q3068;Q5942,,,
Miniatures (Illuminations)--Islamic Empire--13th century,gmgpc,,miniatures (paintings);Islamic Empire;Thirteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1150138,Q262;Q11211;Q245,,,
"Manuscripts, Persian--13th century",lcsh,,"Manuscripts, Persian;Thirteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1150138,Q255;Q245,,,
Art,lcgft,http://id.loc.gov/authorities/genreForms/gf2017027218,,,,Art,http://id.worldcat.org/fast/1423702,Q38573
Illuminations (visual works)--India--16th century,aat,,illuminations (paintings);India;Sixteenth century,http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1119851,Q225;Q26595;Q335,,,
"Manuscripts, Persian--Illuminations--16th century",aat,,"Manuscripts, Persian;illuminations (paintings);Sixteenth century",http://id.worldcat.org/fast/1008462;http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1119851,Q255;Q225;Q335,,,
"Islamic poetry, Persian",lcsh,,"Islamic poetry, Persian",http://id.worldcat.org/fast/980025,Q18338,,,
"Manuscripts, Persian--Iran--19th century",lcsh,,"Manuscripts, Persian;Iran;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q255;Q16384;Q3538,,,
"Manuscripts, Arabic--Iran--19th century",lcsh,,"Manuscripts, Arabic;Iran;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q256;Q16384;Q3538,,,
"Manuscripts, Persian--Iran--Tehran--19th century",lcsh,,"Manuscripts, Persian;Iran--Tehran;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204877;http://id.worldcat.org/fast/1037841,Q255;Q48736;Q3538,,,
Autographs (manuscripts)--Islamic countries--19th century,aat,,autographs (manuscripts);Islamic countries;Nineteenth century,http://vocab.getty.edu/aat/300028571;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1037841,Q3518;Q2810;Q3538,,,
Illuminated manuscripts--Iran--Iṣfahān--17th century,aat,,illuminated manuscripts;Iran--Iṣfahān;Seventeenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/1113663,Q4268;Q48723;Q2771,,,
"Manuscripts, Persian--Iran--Tabrīz--19th century",lcsh,,"Manuscripts, Persian;Iran--Tabrīz;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1206575;http://id.worldcat.org/fast/1037841,Q255;Q48737;Q3538,,,
"Manuscripts, Persian--Pakistan--Wazīrābād--16th century",lcsh,,"Manuscripts, Persian;Pakistan--Wazīrābād;Sixteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1872258;http://id.worldcat.org/fast/1119851,Q255;Q48738;Q335,,,
"Manuscripts, Persian--Iran--Kāshān--19th century",lcsh,,"Manuscripts, Persian;Iran--Kāshān;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1229405;http://id.worldcat.org/fast/1037841,Q255;Q48739;Q3538,,,
"Manuscripts, Persian--Iran--Qazvīn--19th century",lcsh,,"Manuscripts, Persian;Iran--Qazvīn;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1250763;http://id.worldcat.org/fast/1037841,Q255;Q48740;Q3538,,,
"Manuscripts, Arabic--Iran--Qazvīn--19th century",lcsh,,"Manuscripts, Arabic;Iran--Qazvīn;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1250763;http://id.worldcat.org/fast/1037841,Q256;Q48740;Q3538,,,
Autographs (manuscripts)--Iran--19th century,aat,,autographs (manuscripts);Iran;Nineteenth century,http://vocab.getty.edu/aat/300028571;http://id.worldcat.org/fast/1204889;http://id.worldcat.org/fast/1037841,Q3518;Q16384;Q3538,,,
"Manuscripts, Arabic--Iran--Tehran--19th century",lcsh,,"Manuscripts, Arabic;Iran--Tehran;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1204877;http://id.worldcat.org/fast/1037841,Q256;Q48736;Q3538,,,
"Manuscripts, Persian--Iran--Tehran--20th century",lcsh,,"Manuscripts, Persian;Iran--Tehran;Twentieth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204877;http://id.worldcat.org/fast/1159810,Q255;Q48736;Q5942,,,
"Manuscripts, Persian--Albania--Gjirokastër--18th century",lcsh,,"Manuscripts, Persian;Albania--Gjirokastër;Eighteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1208147;http://id.worldcat.org/fast/904058,Q255;Q48741;Q3024,,,
Prayer books--17th century,aat,,prayer books;Seventeenth century,http://vocab.getty.edu/aat/300026476;http://id.worldcat.org/fast/1113663,Q6896;Q2771,,,
"Manuscripts, Persian--Iran--Kāshān--17th century",lcsh,,"Manuscripts, Persian;Iran--Kāshān;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1229405;http://id.worldcat.org/fast/1113663,Q255;Q48739;Q2771,,,
"Manuscripts, Persian--Iran--Tehran--18th century",lcsh,,"Manuscripts, Persian;Iran--Tehran;Eighteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204877;http://id.worldcat.org/fast/904058,Q255;Q48736;Q3024,,,
tables (documents),aat,,,,,tables (documents),http://vocab.getty.edu/aat/300027364,Q252
Tables,fast,(OCoLC)fst01423914,,,,Tables,http://id.worldcat.org/fast/1423914,Q18329
Miniatures (Illuminations)--Islamic countries--19th century,gmgpc,,miniatures (paintings);Islamic countries;Nineteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1037841,Q262;Q2810;Q3538,,,
"Manuscripts, Persian--Iran--Hamadān--19th century",lcsh,,"Manuscripts, Persian;Iran--Hamadān;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1216535;http://id.worldcat.org/fast/1037841,Q255;Q48742;Q3538,,,
"Manuscripts, Persian--Turkey--Istanbul--18th century",lcsh,,"Manuscripts, Persian;Turkey--Istanbul;Eighteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1204833;http://id.worldcat.org/fast/904058,Q255;Q4823;Q3024,,,
"Manuscripts, Turkish--17th century",lcsh,,"Manuscripts, Turkish;Seventeenth century",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1113663,Q3068;Q2771,,,
"Manuscripts, Persian--Iran--Mashhad--19th century",lcsh,,"Manuscripts, Persian;Iran--Mashhad;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1206478;http://id.worldcat.org/fast/1037841,Q255;Q48743;Q3538,,,
"Manuscripts, Sanskrit--17th century",lcsh,,,,,"Manuscripts, Sanskrit;Seventeenth century",http://id.worldcat.org/fast/1008482;http://id.worldcat.org/fast/1113663,Q26663;Q2771
Miniatures (Illuminations)--Islamic Empire--16th century,gmgpc,,miniatures (paintings);Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q262;Q11211;Q335,,,
