genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Autographs,rbmscv,,,,,Autographs,http://id.loc.gov/vocabulary/rbmscv/cv00177,Q38431
Morocco bindings,rbmscv,,,,,Morocco bindings,http://id.loc.gov/vocabulary/rbmscv/cv00548,Q12652
"Manuscripts, Arabic--Turkey--Tokat (Tokat İli)--18th century",lcsh,,"Manuscripts, Arabic;Turkey--Tokat (Tokat İli);Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1317646;http://id.worldcat.org/fast/904058,Q256;Q106575;Q3024,,,
Dictionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026086,,,,Dictionaries,http://id.worldcat.org/fast/1423826,Q3041
Early works,fast,,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
"Manuscripts, Arabic--13th century",lcsh,,,,,"Manuscripts, Arabic;Thirteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1150138,Q256;Q245
"Manuscripts, Arabic--20th century",lcsh,,,,,"Manuscripts, Arabic;Twentieth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1159810,Q256;Q5942
"Manuscripts, Arabic--14th century",lcsh,,,,,"Manuscripts, Arabic;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/933420,Q256;Q295
"Manuscripts, Arabic--Jerusalem--18th century",lcsh,,"Manuscripts, Arabic;Middle East--Jerusalem;Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/904058,Q256;Q7086;Q3024,,,
"Manuscripts, Arabic--Jerusalem--Masjid al-Aqsá--18th century",lcsh,,"Manuscripts, Arabic;Middle East--Jerusalem;Masjid al-Aqṣá (Jerusalem);Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1216276;http://id.worldcat.org/fast/578676;http://id.worldcat.org/fast/904058,Q256;Q7086;Q11142;Q3024,,,
"Manuscripts, Arabic--Iran--Qazvīn--17th century",lcsh,,"Manuscripts, Arabic;Iran--Qazvīn;Seventeenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1250763;http://id.worldcat.org/fast/1113663,Q256;Q48740;Q2771,,,
Stamps,rbmscv,,,,,Stamps,http://id.loc.gov/vocabulary/rbmscv/cv00142,Q3075
Islamic bookbinding--18th century,lcsh,,,,,Islamic bookbinding;Eighteenth century,http://id.worldcat.org/fast/1730288;http://id.worldcat.org/fast/904058,Q11127;Q3024
Certificates,rbmscv,,,,,Certificates,http://id.loc.gov/vocabulary/rbmscv/cv02106,Q11502
Headbands,rbmscv,,,,,Headbands,http://id.loc.gov/vocabulary/rbmscv/cv00453,Q11385
Waqf--Books,lcsh,,,,,Waqf;Books,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/836401,Q11403;Q40000
"Manuscripts, Arabic--Turkey--Qusṭantinīyah--16th century",lcsh,,"Manuscripts, Arabic;Turkey;Sixteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1208963;http://id.worldcat.org/fast/1119851,Q256;Q4294;Q335,,,
"Manuscripts, Arabic--Iran--Iṣfahān--17th century",lcsh,,,,,"Manuscripts, Arabic;Iran--Iṣfahān;Seventeenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1220534;http://id.worldcat.org/fast/1113663,Q256;Q48723;Q2771
"Manuscripts, Arabic--India--Agra--17th century",lcsh,,"Manuscripts, Arabic;India--Agra;Seventeenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1202824;http://id.worldcat.org/fast/1113663,Q256;Q106576;Q2771,,,
Iluminated manusripts--Islamic countries--17th century,aat,,illuminated manuscripts;Islamic countries;Seventeenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,Q4268;Q2810;Q2771,,,
Headpieces (layout features)--Islamic countries--17th century,aat,,,,,headpieces (layout features);Islamic countries;Seventeenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1113663,Q11536;Q2810;Q2771
"Manuscripts, Persian--19th century",lcsh,,,,,"Manuscripts, Persian;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1037841,Q255;Q3538
holographs (autographs),aat,,,,,holographs (autographs),http://vocab.getty.edu/aat/300028573,Q11544
"Manuscripts, Arabic--Iran--Rasht--19th century",lcsh,,"Manuscripts, Arabic;Iran--Rasht;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1222580;http://id.worldcat.org/fast/1037841,Q256;Q106577;Q3538,,,
Waqf--Books--19th century,lcsh,,,,,Waqf;Books;Nineteenth century,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/836401;http://id.worldcat.org/fast/1037841,Q11403;Q40000;Q3538
"Manuscripts, Arabic--Iran--Shīrāz--14th century",lcsh,,"Manuscripts, Arabic;Iran--Shīrāz;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1208873;http://id.worldcat.org/fast/933420,Q256;Q48253;Q295,,,
"Manuscripts, Arabic--Syria--Aleppo",lcsh,,"Manuscripts, Arabic;Syria--Aleppo",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1213345,Q256;Q54953,,,
Islamic bookbinding--15th century,lcsh,,,,,Islamic bookbinding;Fifteenth century,http://id.worldcat.org/fast/1730288;http://id.worldcat.org/fast/923962,Q11127;Q154
"Manuscripts, Persian",lcsh,,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
Islamic bookbinding,lcsh,,,,,Islamic bookbinding,http://id.worldcat.org/fast/1730288,Q11127
"Manuscripts, Arabic--Iraq--Irbil--14th century",lcsh,,"Manuscripts, Arabic;Iraq--Erbil;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1222152;http://id.worldcat.org/fast/933420,Q256;Q106578;Q295,,,
"Manuscripts, Arabic--16th century",lcsh,,,,,"Manuscripts, Arabic;Sixteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1119851,Q256;Q335
"Manuscripts, Arabic--19th century",lcsh,,,,,"Manuscripts, Arabic;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1037841,Q256;Q3538
"Manuscripts, Persian--19th century",lcsh,,,,,"Manuscripts, Persian;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1037841,Q255;Q3538
Commonplace books--Islamic countries--19th century,aat,,,,,commonplace books;Islamic countries;Nineteenth century,http://vocab.getty.edu/aat/300027093;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/1037841,Q7696;Q2810;Q3538
"Manuscripts, Arabic",lcsh,,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
Poetry,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026481,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Manuscripts, Arabic--18th century",lcsh,,,,,"Manuscripts, Arabic;Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/904058,Q256;Q3024
"Manuscripts, Turkish--18th century",lcsh,,,,,"Manuscripts, Turkish;Eighteenth century",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/904058,Q3068;Q3024
Headpieces (layout features)--Islamic countries--18th century,aat,,,,,headpieces (layout features);Islamic countries;Eighteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/904058,Q11536;Q2810;Q3024
Illuminated manuscripts--Islamic countries--18th century,aat,,,,,illuminated manuscripts;Islamic countries;Eighteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244130;http://id.worldcat.org/fast/904058,Q4268;Q2810;Q3024
"Manuscripts, Arabic--17th century",lcsh,,,,,"Manuscripts, Arabic;Seventeenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1113663,Q256;Q2771
Poetry,lcgft,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Blind tooled bindings (Binding),rbbin,,,,,Blind tooled bindings,http://id.loc.gov/vocabulary/rbmscv/cv00632,Q5877
Headbands (Binding),rbbin,,,,,Headbands,http://id.loc.gov/vocabulary/rbmscv/cv00453,Q11385
Gold tooled bindings (Binding),rbbin,,,,,Gold tooled bindings,http://id.loc.gov/vocabulary/rbmscv/cv00551,Q5859
Autographs (Provenance),rbprov,,,,,Autographs,http://id.loc.gov/vocabulary/rbmscv/cv00177,Q38431
poetry,aat,,,,,poetry,http://vocab.getty.edu/aat/300055931,Q11358
Poetry,fast,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Poésie,rvmgf,,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Manuscripts, Arabic--15th century",lcsh,,,,,"Manuscripts, Arabic;Fifteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/923962,Q256;Q154
holographs (autographs),aat,,,,,holographs (autographs),http://vocab.getty.edu/aat/300028573,Q11544
Watermarks (Paper),rbpap,,,,,Watermarks,http://id.loc.gov/vocabulary/rbmscv/cv01089,Q5815
illuminated manuscripts,aat,,,,,illuminated manuscripts,http://vocab.getty.edu/aat/300265483,Q4268
Illustrated works,rbgenr,,,,,Illustrated works,http://id.loc.gov/vocabulary/rbmscv/cv00860,Q38480
Early works,fast,(OCoLC)fst01411636,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
Poetry,fast,(OCoLC)fst01423828,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Stamps (Provenance),rbprov,,,,,Stamps,http://id.loc.gov/vocabulary/rbmscv/cv00142,Q3075
headpieces (layout features),aat,,,,,headpieces (layout features),http://vocab.getty.edu/aat/300207342,Q11536
Early works,fast,(OCoLC)fst01411636(uri) http://id.worldcat.org/fast/fst01411636,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
Poetry,fast,(OCoLC)fst01423828(uri) http://id.loc.gov/authorities/genreForms/gf2014026481(uri) http://id.worldcat.org/fast/fst01423828,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
Poetry,lcgft,(uri) http://id.loc.gov/authorities/genreForms/gf2014026481(uri) http://id.worldcat.org/fast/fst01423828,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Manuscripts, Arabic--Saudi Arabia--Medina--14th century",lcsh,,,,,"Manuscripts, Arabic;Saudi Arabia--Medina;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1213531;http://id.worldcat.org/fast/933420,Q256;Q18323;Q295
"Manuscripts, Arabic--14th century",lcsh,,,,,"Manuscripts, Arabic;Fourteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/933420,Q256;Q295
"Manuscripts, Arabic--20th century",lcsh,,,,,"Manuscripts, Arabic;Twentieth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1159810,Q256;Q5942
"Manuscripts, Urdu--19th century",lcsh,,,,,"Manuscripts, Urdu;Nineteenth century",http://id.worldcat.org/fast/1008525;http://id.worldcat.org/fast/1037841,Q48717;Q3538
"Manuscripts, Pushto--Pakistan--18th century",lcsh,,"Manuscripts, Pushto;Pakistan;Eighteenth century",http://id.worldcat.org/fast/1008470;http://id.worldcat.org/fast/1210275;http://id.worldcat.org/fast/904058,Q48854;Q106579;Q3024,,,
Early works,fast,,,,,Early works,http://id.worldcat.org/fast/1411636,Q300
History,fast,,,,,History,http://id.worldcat.org/fast/1411628,Q279
"Manuscripts, Turkish",lcsh,,,,,"Manuscripts, Turkish",http://id.worldcat.org/fast/1008521,Q3068
"Manuscripts, Persian",lcsh,,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
Trivia and miscellanea,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026201,,,,Trivia and miscellanea,http://id.worldcat.org/fast/1921748,Q26886
"Manuscripts, Urdu--17th century",lcsh,,"Manuscripts, Urdu;Seventeenth century",http://id.worldcat.org/fast/1008525;http://id.worldcat.org/fast/1113663,Q48717;Q2771,,,
"Manuscripts, Persian--17th century",lcsh,,,,,"Manuscripts, Persian;Seventeenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1113663,Q255;Q2771
"Manuscripts, Turkish--17th century",lcsh,,,,,"Manuscripts, Turkish;Seventeenth century",http://id.worldcat.org/fast/1008521;http://id.worldcat.org/fast/1113663,Q3068;Q2771
"Manuscripts, Arabic--13th century",lcsh,,,,,"Manuscripts, Arabic;Thirteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1150138,Q256;Q245
Illuminated title pages--Islamic Empire--13th century,local,,illuminations (paintings);title pages;Islamic Empire;Thirteenth century,http://vocab.getty.edu/aat/300264522;http://vocab.getty.edu/aat/300055033;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1150138,Q225;Q20371;Q11211;Q245,,,
Illuminated manuscripts--Islamic Empire--13th century,aat,,illuminated manuscripts;Islamic Empire;Thirteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1150138,Q4268;Q11211;Q245,,,
Waqf--Books,lcsh,,,,,Waqf;Books,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/836401,Q11403;Q40000
"Manuscripts, Arabic--Caucasus--Dagestan--Hachadah--19th century",lcsh,,"Manuscripts, Arabic;Caucasus;Russia (Federation)--Dagestan;Nineteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1244425;http://id.worldcat.org/fast/1264350;http://id.worldcat.org/fast/1037841,Q256;Q39960;Q39920;Q3538,,,
"Manuscripts, Turkmen--19th century",lcsh,,Nineteenth century,http://id.worldcat.org/fast/1037841,Q3538,,,
Devotional literature,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026057,,,,Devotional literature,http://id.worldcat.org/fast/1423773,Q38696
"Manuscripts, Arabic--Syria--Latakia--13th century",lcsh,,"Manuscripts, Arabic;Syria--Latakia;Thirteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1215128;http://id.worldcat.org/fast/1150138,Q256;Q106580;Q245,,,
Islamic bookbinding,lcsh,,,,,Islamic bookbinding,http://id.worldcat.org/fast/1730288,Q11127
Illuminated title pages--Islamic empire,local,,,,,illuminations (paintings);title pages;Islamic Empire,http://vocab.getty.edu/aat/300264522;http://vocab.getty.edu/aat/300055033;http://id.worldcat.org/fast/1244134,Q225;Q20371;Q11211
Illuminated manuscripts--India--19th century,aat,,,,,illuminated manuscripts;India;Nineteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q4268;Q26595;Q3538
Headpieces (layout features)--India--19th century,aat,,,,,headpieces (layout features);India;Nineteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q11536;Q26595;Q3538
Miniatures (Illuminations)--India--19th century,gmgpc,,,,,miniatures (paintings);India;Nineteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1037841,Q262;Q26595;Q3538
Headpieces (layout features)--Islamic empire--15th century,aat,,,,,headpieces (layout features);Islamic Empire;Fifteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q11536;Q11211;Q154
Sources,fast,,,,,Sources,http://id.worldcat.org/fast/1423900,Q2769
"Manuscripts, Chagatai--16th century",lcsh,,"Manuscripts, Chagatai;Sixteenth century",http://id.worldcat.org/fast/1894474;http://id.worldcat.org/fast/1119851,Q48257;Q335,,,
Illuminated title pages--Islamic empire--16th century,local,,,,,illuminations (paintings);title pages;Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300264522;http://vocab.getty.edu/aat/300055033;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q225;Q20371;Q11211;Q335
Headpieces (layout features)--Islamic Empire--16th century,aat,,,,,headpieces (layout features);Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q11536;Q11211;Q335
Illuminated manuscripts--Islamic Empire--16th century,aat,,,,,illuminated manuscripts;Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q4268;Q11211;Q335
Miniatures (Illuminations)--Islamic Empire--16th century,gmgpc,,,,,miniatures (paintings);Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q262;Q11211;Q335
"Manuscripts, Chagatai--18th century",lcsh,,"Manuscripts, Chagatai;Eighteenth century",http://id.worldcat.org/fast/1894474;http://id.worldcat.org/fast/904058,Q48257;Q3024,,,
Chagatai poetry--Early works to 1800,lcsh,,Chagatai poetry;Early works,http://id.worldcat.org/fast/851741;http://id.worldcat.org/fast/1411636,Q106574;Q300,,,
"Manuscripts, Chagatai",lcsh,,,,,"Manuscripts, Chagatai",http://id.worldcat.org/fast/1894474,Q48257
"Manuscripts, Chagatai--19th century",lcsh,,"Manuscripts, Chagatai;Nineteenth century",http://id.worldcat.org/fast/1894474;http://id.worldcat.org/fast/1037841,Q48257;Q3538,,,
Dictionaries,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026086,,,,Dictionaries,http://id.worldcat.org/fast/1423826,Q3041
Biographies,fast,,,,,Biographies,http://id.worldcat.org/fast/1919896,Q3051
Poetry,lcgft,http://id.loc.gov/authorities/genreForms/gf2014026481(uri) http://id.loc.gov/authorities/genreForms/gf2014026481,,,,Poetry,http://id.worldcat.org/fast/1423828,Q247
"Calligraphy, Arabic",lcsh,,,,,"Calligraphy, Arabic",http://id.worldcat.org/fast/844384,Q11395
Illuminated title pages--Islamic empire--15th century,,,,,,illuminations (paintings);title pages;Islamic Empire;Fifteenth century,http://vocab.getty.edu/aat/300264522;http://vocab.getty.edu/aat/300055033;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q225;Q20371;Q11211;Q154
Colophons--Illuminations--Islamic empire--15th century,aat,,colophons (parts of books);illuminations (paintings);Islamic Empire;Fifteenth century,http://vocab.getty.edu/aat/300028710;http://vocab.getty.edu/aat/300264522;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/923962,Q106572;Q225;Q11211;Q154,,,
"Manuscripts, Arabic--Syria--16th century",lcsh,,,,,"Manuscripts, Arabic;Syria;Sixteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1208757;http://id.worldcat.org/fast/1119851,Q256;Q11447;Q335
"Manuscripts, Arabic--Turkey--Malatya--15th century",lcsh,,"Manuscripts, Arabic;Turkey--Malatya;Fifteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1232021;http://id.worldcat.org/fast/923962,Q256;Q106581;Q154,,,
Headpieces (Layout features)--Islamic Empire--16th century,aat,,,,,headpieces (layout features);Islamic Empire;Sixteenth century,http://vocab.getty.edu/aat/300207342;http://id.worldcat.org/fast/1244134;http://id.worldcat.org/fast/1119851,Q11536;Q11211;Q335
Autographs (manuscripts),aat,,,,,autographs (manuscripts),http://vocab.getty.edu/aat/300028571,Q3518
History,fast,(OCoLC)fst01411628,,,,History,http://id.worldcat.org/fast/1411628,Q279
magic squares,aat,,,,,magic squares,http://vocab.getty.edu/aat/300222283,Q11568
