ds_id,date_added,date_last_updated,source_type,cataloging_convention,holding_institution_ds_qid,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_ds_qid,production_date_as_recorded,production_date,century,century_aat,dated,title_as_recorded,title_as_recorded_agr,uniform_title_as_recorded,uniform_title_agr,standard_title_ds_qid,genre_as_recorded,genre_ds_qid,subject_as_recorded,subject_ds_qid,author_as_recorded,author_as_recorded_agr,author_ds_qid,artist_as_recorded,artist_as_recorded_agr,artist_ds_qid,scribe_as_recorded,scribe_as_recorded_agr,scribe_ds_qid,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent_ds_qid,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner_ds_qid,language_as_recorded,language_ds_qid,material_as_recorded,material_ds_qid,physical_description,note,acknowledgments,data_processed_at,data_source_modified,source_file
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 673,Rosenthal Ms 673,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1462-08-26,1462^1462,15,http://vocab.getty.edu/aat/300404465,false,Land investiture,"","","",Q39460,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Salerno; Second Party: Da Castagne; Place About: Castagne|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1446,Rosenthal Ms 1446,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Cavaion,"",1462-10-25,1462^1462,15,http://vocab.getty.edu/aat/300404465,false,Land sale,"","","",Q5052,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Da Cavaion; Second Party: Persico|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1447,Rosenthal Ms 1447,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Cavaion,"",1462-10-29,1462^1462,15,http://vocab.getty.edu/aat/300404465,false,Land sale -- but cf. 1446,"","","",Q5052,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Da Cavaion; Second Party: Castello; Place About: Cavaion|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1448,Rosenthal Ms 1448,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Piacenza,Q4999,1462-11-04,1462^1462,15,http://vocab.getty.edu/aat/300404465,false,Create procurators,"","","",Q8301,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Abbot; Second Party: Priests; Place About: Brescia|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1449,Rosenthal Ms 1449,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1463-03-30,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Land exchange,"","","",Q8301,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Persico; Second Party: Scaltrielli; Place About: Pressana|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 338,Rosenthal Ms 338,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1463-06-05,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Land investiture,"","","",Q39460,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Vallisnieri; Second Party: Da Alamania; Place About: Verona|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 2001,Rosenthal Ms 2001,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Mansone,"",1463-06-15,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Arbitration of land dispute,"","","",Q8301,Veneto Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Commune; Second Party: Cavazoni; Place About: Castelbaldo|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1450,Rosenthal Ms 1450,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1463-09-17,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Agreement to transfer credits,"","","",Q8301,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Delle Biade; Second Party: Da Vicenza|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 347,Rosenthal Ms 347,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1463-11-08,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Land investiture,"","","",Q39460,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Vallisnieri; Second Party: Da Quinzano; Place About: Verona|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1451,Rosenthal Ms 1451,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Marega,"",1463-12-02,1463^1463,15,http://vocab.getty.edu/aat/300404465,false,Land sale,"","","",Q5052,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Pecorari; Second Party: Pecorari; Place About: Marega|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1892,Rosenthal Ms 1892,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Padua,Q3091,1464-01-26,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Land sale for debt,"","","",Q5052,Veneto Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Marsaugo; Second Party: Barbarigo; Place About: Cassone Campana|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1893,Rosenthal Ms 1893,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Padua,Q3091,1464-01-26,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Confess receipt of loan,"","","",Q8301,Veneto Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Ratto; Second Party: Barbarigo|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1452,Rosenthal Ms 1452,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Bardolino,Q76262,1464-05-08,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Land transfer for debt,"","","",Q8301,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Da Bardolino; Second Party: Sagramoso; Place About: Bardolino|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1454,Rosenthal Ms 1454,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Rome,Q123,1464-07-06,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Resolve dispute over canonry,"","","",Q8301,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Castello; Second Party: Maffei; Place About: Verona|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 789,Rosenthal Ms 789,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1464-09-28,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Land sale,"","","",Q5052,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Falconieri; Second Party: Sagramoso; Place About: Pacengo|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1455,Rosenthal Ms 1455,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1464-10-11,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Renewal of investiture,"","","",Q39460,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Rector; Second Party: Castello; Place About: Verona|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 1894,Rosenthal Ms 1894,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Padua,Q3091,1464-10-13,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Land sale,"","","",Q5052,Veneto Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Ratto; Second Party: Barbarigo; Place About: Cassone Campana|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
,"","",ds-csv,ds-schema,Q67876,University of Chicago,Rosenthal Ms 744,Rosenthal Ms 744,http://pi.lib.uchicago.edu/1001/scrc/ead/ICU.SPCL.ROSENTHALMSS,"",Verona,Q124,1464-11-02,1464^1464,15,http://vocab.getty.edu/aat/300404465,false,Land investiture,"","","",Q39460,Veronese Notarial Documents,"","","","","","","","","","","","","","","","Phillipps, Thomas, Sir, 1792-1872|William H. Robinson, Ltd.|H.P. Kraus (Firm)",||,Q385|Q1594|Q1676,Latin,Q113,"","","","Provenance: First Party: Spolverini; Second Party: Tramarini; Place About: Verona|Samuel R. and Marie-Louise Collection of Northern Italian Documents|The Samuel R. and Marie-Louise Rosenthal Collection of Northern Italian Documents is a group of 2,455 legal manuscripts, nearly all notorial, dating from the late-twelfth century to the eighteenth century.","",2025-04-09 11:42:21 -0400,20250226,20250226-chicago-csv-rosenthal.csv
