signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNotes,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,search,link,dsItemID
"Wellesley, Massachusetts, Wellesley College, MS 25",manuscript containing Rituale,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a Gothic rotunda in black ink. Red rubrics.,Q397,Rituale,Ritual,https://catalog.digital-scriptorium.org/entity/Q17539,,,Q49205,DS16424,in00000625702,MS 25,,https://catalog.digital-scriptorium.org/entity/Q68965,https://search.digital-scriptorium.org/catalog/DS16424,https://libcat.wellesley.edu/Record/in00000625702,https://catalog.digital-scriptorium.org/entity/Q68964
"Wellesley, Massachusetts, Wellesley College, MS 34",manuscript containing Last will and testament,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1577,1577,https://catalog.digital-scriptorium.org/entity/Q133,,,Script: Written in a secretarial hand in brown ink.,Q397,Last will and testament,Will,https://catalog.digital-scriptorium.org/entity/Q1422,Q131856756,,Q49205,DS16427,in00000625980,MS 34,https://repository.wellesley.edu/node/34963/manifest,https://catalog.digital-scriptorium.org/entity/Q68974,https://search.digital-scriptorium.org/catalog/DS16427,https://libcat.wellesley.edu/Record/in00000625980,https://catalog.digital-scriptorium.org/entity/Q68973
"Wellesley, Massachusetts, Wellesley College, MS Ege 3","manuscript containing Leaf from Bible, Isaiah 31:19 ""ignis""-36:20",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1200,1200,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a early Gothic script in black ink. Red rubrics.,Q397,"Leaf from Bible, Isaiah 31:19 ""ignis""-36:20",Bible|Book of Isaiah,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q20433,,,Q49205,DS16428,in00000626092,MS Ege 3,,https://catalog.digital-scriptorium.org/entity/Q68977,https://search.digital-scriptorium.org/catalog/DS16428,https://libcat.wellesley.edu/Record/in00000626092,https://catalog.digital-scriptorium.org/entity/Q68976
"Wellesley, Massachusetts, Wellesley College, MS 24",manuscript containing Oficio de morti =; Office of the Dead,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in an Italian Gothic bookhand in black ink. Red rubrics.,Q397|Q652,Oficio de morti =; Office of the Dead,Office of the Dead,https://catalog.digital-scriptorium.org/entity/Q17604,,,Q49205,DS16429,in00000625701,MS 24,,https://catalog.digital-scriptorium.org/entity/Q68980,https://search.digital-scriptorium.org/catalog/DS16429,https://libcat.wellesley.edu/Record/in00000625701,https://catalog.digital-scriptorium.org/entity/Q68979
"Wellesley, Massachusetts, Wellesley College, P843",manuscript containing De preclaris mulieribus /,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,https://catalog.digital-scriptorium.org/entity/Q131,,,Script: Written in a Gothic cursive in brown ink; red rubrics (1st work). Written in a bâtarde script in brown ink; red rubrics (2nd work),Q397,De preclaris mulieribus /,De mulieribus claris,https://catalog.digital-scriptorium.org/entity/Q39308,Q1402,,Q49205,DS16430,in00000626244,P843,https://repository.wellesley.edu/node/32308/manifest,https://catalog.digital-scriptorium.org/entity/Q68983,https://search.digital-scriptorium.org/catalog/DS16430,https://libcat.wellesley.edu/Record/in00000626244,https://catalog.digital-scriptorium.org/entity/Q68982
"Wellesley, Massachusetts, Wellesley College, MS 2","manuscript containing Graduale romanum, Temporale",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1430,1430,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q2823|https://catalog.digital-scriptorium.org/entity/Q3091,,,Script: Written in a rotunda in brown ink. Red rubrics.,Q397,"Graduale romanum, Temporale",Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,,Q49205,DS16431,in00000625691,MS 2,https://repository.wellesley.edu/node/34251/manifest,https://catalog.digital-scriptorium.org/entity/Q68986,https://search.digital-scriptorium.org/catalog/DS16431,https://libcat.wellesley.edu/Record/in00000625691,https://catalog.digital-scriptorium.org/entity/Q68985
"Wellesley, Massachusetts, Wellesley College, MS 23",manuscript containing Lectionary,Q87167,,https://catalog.digital-scriptorium.org/entity/Q96|https://catalog.digital-scriptorium.org/entity/Q97,1300,1450,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a Gothic bookhand in black ink. Red rubrics.,Q397,Lectionary,Lectionary,https://catalog.digital-scriptorium.org/entity/Q663,,,Q49205,DS16433,in00000625700,MS 23,https://repository.wellesley.edu/node/34523/manifest,https://catalog.digital-scriptorium.org/entity/Q68992,https://search.digital-scriptorium.org/catalog/DS16433,https://libcat.wellesley.edu/Record/in00000625700,https://catalog.digital-scriptorium.org/entity/Q68991
"Wellesley, Massachusetts, Wellesley College, MS 27",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q126|https://catalog.digital-scriptorium.org/entity/Q1243,,,Script: Written in a Gothic bookhand in brown ink. Red rubrics.,Q178806,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,Q363720,,Q49205,DS16434,in00000625704,MS 27,https://repository.wellesley.edu/node/34526/manifest,https://catalog.digital-scriptorium.org/entity/Q68995,https://search.digital-scriptorium.org/catalog/DS16434,https://libcat.wellesley.edu/Record/in00000625704,https://catalog.digital-scriptorium.org/entity/Q68994
"Wellesley, Massachusetts, Wellesley College, P1030",manuscript containing Thesaurus pontificum sive sacerdotum,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a Gothic rotunda in brown ink. Red rubrics.,Q397,Thesaurus pontificum sive sacerdotum,Thesaurus pontificum sive sacerdotum,https://catalog.digital-scriptorium.org/entity/Q68186,Q131822035,,Q49205,DS16437,in00000626069,P1030,https://repository.wellesley.edu/node/36231/manifest,https://catalog.digital-scriptorium.org/entity/Q69004,https://search.digital-scriptorium.org/catalog/DS16437,https://libcat.wellesley.edu/Record/in00000626069,https://catalog.digital-scriptorium.org/entity/Q69003
"Wellesley, Massachusetts, Wellesley College, MS 36",manuscript containing Ecclesiastical manuscript /,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1565,1565,https://catalog.digital-scriptorium.org/entity/Q38192,,,Script: Written in an English secretarial hand.,Q397,Ecclesiastical manuscript /,Ecclesiastical text,https://catalog.digital-scriptorium.org/entity/Q8055,Q131856743,,Q49205,DS16384,in00000669859,MS 36,https://repository.wellesley.edu/node/34969/manifest,https://catalog.digital-scriptorium.org/entity/Q68845,https://search.digital-scriptorium.org/catalog/DS16384,https://libcat.wellesley.edu/Record/in00000669859,https://catalog.digital-scriptorium.org/entity/Q68844
"Wellesley, Massachusetts, Wellesley College, P896",manuscript containing Libro degli ammaestramenti antichi,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Written in an Italianate Gothic script, with some German features (possibly written by a Northern European native living in Italy) in brown ink, bleeding through paper in central portion of manuscript. Red rubrics.",Q652,Libro degli ammaestramenti antichi,Ammaestramenti degli antichi,https://catalog.digital-scriptorium.org/entity/Q68732,Q3635444,,Q49205,DS16385,in00000626085,P896,https://repository.wellesley.edu/node/35936/manifest,https://catalog.digital-scriptorium.org/entity/Q68848,https://search.digital-scriptorium.org/catalog/DS16385,https://libcat.wellesley.edu/Record/in00000626085,https://catalog.digital-scriptorium.org/entity/Q68847
"Wellesley, Massachusetts, Wellesley College, P861",manuscript containing Vita di Dante /,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1500,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Written in a humanistic bookhand, presumably the hand of one Johanne Bonafe (see colophon) in brown ink. Rubrics originally red, now fading, some to the point of illegibility (during Jackson's day, the rubrics were apparently still legible, and the transcription of the inicipt and exlicit rubrics has been taken from her work)",Q652,Vita di Dante /,Life of Dante,https://catalog.digital-scriptorium.org/entity/Q55080,Q1402,,Q49205,DS16386,in00000626430,P861,https://repository.wellesley.edu/node/35530/manifest,https://catalog.digital-scriptorium.org/entity/Q68851,https://search.digital-scriptorium.org/catalog/DS16386,https://libcat.wellesley.edu/Record/in00000626430,https://catalog.digital-scriptorium.org/entity/Q68850
"Wellesley, Massachusetts, Wellesley College, MS 12",manuscript containing Grant of mining rights,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1521,1521,https://catalog.digital-scriptorium.org/entity/Q68010,,,Script: Written in a Spanish notarial script in brown ink.,Q1321,Grant of mining rights,Grant,https://catalog.digital-scriptorium.org/entity/Q5982,Q32500,,Q49205,DS16387,in00000625537,MS 12,https://repository.wellesley.edu/node/34517/manifest,https://catalog.digital-scriptorium.org/entity/Q68854,https://search.digital-scriptorium.org/catalog/DS16387,https://libcat.wellesley.edu/Record/in00000625537,https://catalog.digital-scriptorium.org/entity/Q68853
"Wellesley, Massachusetts, Wellesley College, P895",manuscript containing Disciplina degli Spirituali,Q87167,,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134,,,"Script: Written in a rotunda Gothic bookhand in black ink, bleeding heavily in central portion of manuscript. Red rubrics.",Q397|Q652,Disciplina degli Spirituali,Disciplina degli spirituali,https://catalog.digital-scriptorium.org/entity/Q68733,Q3712952,,Q49205,DS16388,in00000626084,P895,https://repository.wellesley.edu/node/35805/manifest,https://catalog.digital-scriptorium.org/entity/Q68857,https://search.digital-scriptorium.org/catalog/DS16388,https://libcat.wellesley.edu/Record/in00000626084,https://catalog.digital-scriptorium.org/entity/Q68856
"Wellesley, Massachusetts, Wellesley College, MS 32",manuscript containing Gradual,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q3084,,,Script: Written in a rotunda script in black ink. Red and black rubrics.,Q397,Gradual,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,,Q49205,DS16389,in00000625978,MS 32,,https://catalog.digital-scriptorium.org/entity/Q68860,https://search.digital-scriptorium.org/catalog/DS16389,https://libcat.wellesley.edu/Record/in00000625978,https://catalog.digital-scriptorium.org/entity/Q68859
"Wellesley, Massachusetts, Wellesley College, MS 33",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q95,1250,1299,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q42079,,,Script: Written in a Gothic bookhand in black ink. Red rubrics.,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,,Q49205,DS16390,in00000625979,MS 33,https://repository.wellesley.edu/node/34958/manifest,https://catalog.digital-scriptorium.org/entity/Q68863,https://search.digital-scriptorium.org/catalog/DS16390,https://libcat.wellesley.edu/Record/in00000625979,https://catalog.digital-scriptorium.org/entity/Q68862
"Wellesley, Massachusetts, Wellesley College, P899",manuscript containing Commentary on the Inferno] /,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1450,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in an Italian Gothic bookhand in brown ink.,Q397|Q652,Commentary on the Inferno] /,Commentary on Dante,https://catalog.digital-scriptorium.org/entity/Q68184,Q773623,,Q49205,DS16391,in00000626088,P899,https://repository.wellesley.edu/node/36171/manifest,https://catalog.digital-scriptorium.org/entity/Q68866,https://search.digital-scriptorium.org/catalog/DS16391,https://libcat.wellesley.edu/Record/in00000626088,https://catalog.digital-scriptorium.org/entity/Q68865
"Wellesley, Massachusetts, Wellesley College, P491",manuscript containing I trionfi,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a humanistic bookhand in brown ink. Incipit rubric gilt.,Q652,I trionfi,Triumphs,https://catalog.digital-scriptorium.org/entity/Q19996,Q1401,,Q49205,DS16392,in00000626077,P491,https://repository.wellesley.edu/node/29978/manifest,https://catalog.digital-scriptorium.org/entity/Q68869,https://search.digital-scriptorium.org/catalog/DS16392,https://libcat.wellesley.edu/Record/in00000626077,https://catalog.digital-scriptorium.org/entity/Q68868
"Wellesley, Massachusetts, Wellesley College, MS MELA 5",manuscript containing Kuliyat,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1500,1500,https://catalog.digital-scriptorium.org/entity/Q127,,,,Q9168,Kuliyat,Kulliyat,https://catalog.digital-scriptorium.org/entity/Q18598,Q170302,,Q49205,DS16393,in00000641800,MS MELA 5,https://repository.wellesley.edu/node/33566/manifest,https://catalog.digital-scriptorium.org/entity/Q68872,https://search.digital-scriptorium.org/catalog/DS16393,https://libcat.wellesley.edu/Record/in00000641800,https://catalog.digital-scriptorium.org/entity/Q68871
"Wellesley, Massachusetts, Wellesley College, MS Ege 4","manuscript containing Leaf from Bible, I Maccabees 13:14 ""misit""-13:51 ""palmarum""",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1350,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q136,,,Script: Written in a Gothic bookhand in brown ink.,Q397,"Leaf from Bible, I Maccabees 13:14 ""misit""-13:51 ""palmarum""",Bible|Book of Maccabees,https://catalog.digital-scriptorium.org/entity/Q661|https://catalog.digital-scriptorium.org/entity/Q39138,,,Q49205,DS16394,in00000626093,MS Ege 4,,https://catalog.digital-scriptorium.org/entity/Q68875,https://search.digital-scriptorium.org/catalog/DS16394,https://libcat.wellesley.edu/Record/in00000626093,https://catalog.digital-scriptorium.org/entity/Q68874
"Wellesley, Massachusetts, Wellesley College, MS Ege B",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1400,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a romanesque bookhand in brown ink. Red rubrics.,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,,Q49205,DS16395,in00000626095,MS Ege B,,https://catalog.digital-scriptorium.org/entity/Q68878,https://search.digital-scriptorium.org/catalog/DS16395,https://libcat.wellesley.edu/Record/in00000626095,https://catalog.digital-scriptorium.org/entity/Q68877
"Wellesley, Massachusetts, Wellesley College, P485",manuscript containing Canzoniere; I trionfi,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q2823,,,Script: Written in a humanistic bookhand in brown ink. Red rubrics.,Q652,Canzoniere; I trionfi,Canzoniere|Triumphs,https://catalog.digital-scriptorium.org/entity/Q5956|https://catalog.digital-scriptorium.org/entity/Q19996,Q1401,,Q49205,DS16396,in00000626076,P485,https://repository.wellesley.edu/node/29589/manifest,https://catalog.digital-scriptorium.org/entity/Q68881,https://search.digital-scriptorium.org/catalog/DS16396,https://libcat.wellesley.edu/Record/in00000626076,https://catalog.digital-scriptorium.org/entity/Q68880
"Wellesley, Massachusetts, Wellesley College, MS 4","manuscript containing Antiphonal and hymnal, Franciscan use",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,"Script: Written in rounded Gothic, with seventeenth-century additions in black. Red rubrics.",Q397,"Antiphonal and hymnal, Franciscan use",Antiphonary|Hymnal,https://catalog.digital-scriptorium.org/entity/Q654|https://catalog.digital-scriptorium.org/entity/Q666,,,Q49205,DS16398,in00000626047,MS 4,,https://catalog.digital-scriptorium.org/entity/Q68887,https://search.digital-scriptorium.org/catalog/DS16398,https://libcat.wellesley.edu/Record/in00000626047,https://catalog.digital-scriptorium.org/entity/Q68886
"Wellesley, Massachusetts, Wellesley College, P901",manuscript containing Trionfi,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1475,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q3084,,,Script: Written in a humanistic bookhand in black ink. Rubrics are red epigraphic capitals.,Q652,Trionfi,Triumphs,https://catalog.digital-scriptorium.org/entity/Q19996,Q1401,,Q49205,DS16399,in00000626090,P901,https://repository.wellesley.edu/node/31679/manifest,https://catalog.digital-scriptorium.org/entity/Q68890,https://search.digital-scriptorium.org/catalog/DS16399,https://libcat.wellesley.edu/Record/in00000626090,https://catalog.digital-scriptorium.org/entity/Q68889
"Wellesley, Massachusetts, Wellesley College, MS 31",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1450,1499,https://catalog.digital-scriptorium.org/entity/Q122,,,Script: Written in a Gothic bookhand in brown ink. Blue rubrics.,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,,Q49205,DS16400,in00000625977,MS 31,,https://catalog.digital-scriptorium.org/entity/Q68893,https://search.digital-scriptorium.org/catalog/DS16400,https://libcat.wellesley.edu/Record/in00000625977,https://catalog.digital-scriptorium.org/entity/Q68892
"Wellesley, Massachusetts, Wellesley College, P897",manuscript containing Le Imprese Reali,Q87167,,https://catalog.digital-scriptorium.org/entity/Q98,1563,1563,https://catalog.digital-scriptorium.org/entity/Q134|https://catalog.digital-scriptorium.org/entity/Q3091,,,Script: Written in humanistic cursive (introduction) and epigraphic capitals (captions) in brown ink.,Q652,Le Imprese Reali,Le imprese reali,https://catalog.digital-scriptorium.org/entity/Q68734,Q601844,,Q49205,DS16402,in00000626086,P897,https://repository.wellesley.edu/node/31423/manifest,https://catalog.digital-scriptorium.org/entity/Q68899,https://search.digital-scriptorium.org/catalog/DS16402,https://libcat.wellesley.edu/Record/in00000626086,https://catalog.digital-scriptorium.org/entity/Q68898
"Wellesley, Massachusetts, Wellesley College, MS 11",manuscript containing Confirmation of possessions and privileges of the Monastery of St. Boniface and St. Alexius in Rome,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q92,996,996,https://catalog.digital-scriptorium.org/entity/Q123|https://catalog.digital-scriptorium.org/entity/Q134,,,Script: Written in a notarial script in brown ink.,Q397,Confirmation of possessions and privileges of the Monastery of St. Boniface and St. Alexius in Rome,Confirmation,https://catalog.digital-scriptorium.org/entity/Q5990,Q151090,,Q49205,DS16403,in00000625536,MS 11,https://repository.wellesley.edu/node/35379/manifest,https://catalog.digital-scriptorium.org/entity/Q68902,https://search.digital-scriptorium.org/catalog/DS16403,https://libcat.wellesley.edu/Record/in00000625536,https://catalog.digital-scriptorium.org/entity/Q68901
