subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Manuscripts, Ethiopic",0,a,https://id.loc.gov/authorities/subjects/sh85080711,,,,"Manuscripts, Ethiopic",http://id.worldcat.org/fast/1008334,Q3511
"Manuscripts, Ethiopic",fast,a,https://id.worldcat.org/fast/1008334,,,,"Manuscripts, Ethiopic",http://id.worldcat.org/fast/1008334,Q3511
Italian language--Poetry--Early works to 1800,0,a--v--v,,,,,Italian language;Poetry;Early works,http://id.worldcat.org/fast/980480;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q48274;Q247;Q300
"Manuscripts, Greek",0,a,https://id.loc.gov/authorities/subjects/sh85080718,,,,"Manuscripts, Greek",http://id.worldcat.org/fast/1008349,Q3512
Liturgics,fast,a,https://id.worldcat.org/fast/1000579,,,,Liturgics,http://id.worldcat.org/fast/1000579,Q207
Manuscripts,fast,a,https://id.worldcat.org/fast/1008230,,,,Manuscripts,http://id.worldcat.org/fast/1008230,Q38609
"Manuscripts, Greek",fast,a,https://id.worldcat.org/fast/1008349,,,,"Manuscripts, Greek",http://id.worldcat.org/fast/1008349,Q3512
"Manuscripts, Arabic--Massachusetts--Wellesley",0,a--z--z,,"Manuscripts, Arabic;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1209093,Q256;Q68117,,,
Nobility--Spain--16th century--Sources,0,a--z--y--v,,Nobility;Spain;Sixteenth century;Sources,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q164;Q343;Q335;Q2769,,,
Nobility--Spain--16th century--Sources--Early works to 1800,0,a--z--y--v--v,,Nobility;Spain;Sixteenth century;Sources;Early works,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900;http://id.worldcat.org/fast/1411636,Q164;Q343;Q335;Q2769;Q300,,,
Letters patent--Spain--16th century--Sources,0,a--z--y--v,,Letters patent;Spain;Sixteenth century;Sources,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q38491;Q343;Q335;Q2769,,,
"Manuscripts, Spanish",0,a,,,,,"Manuscripts, Spanish",http://id.worldcat.org/fast/1008500,Q202
"Manuscripts, Spanish--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, Spanish;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008500;http://id.worldcat.org/fast/1209093,Q202;Q68117
Letters patent of nobility,local,a,,,,,Letters patent;Nobility,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1038255,Q38491;Q164
Graduals (Chants)--Texts,0,a--v,,,,,Graduals (Chants);Texts,http://id.worldcat.org/fast/1761754;http://id.worldcat.org/fast/1423705,Q4137;Q3066
"Manuscripts, Persian",0,a,https://id.loc.gov/authorities/subjects/sh85080754,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
"Manuscripts, Persian",fast,a,https://id.worldcat.org/fast/1008462,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
Persian literature--747-1500--Manuscripts,0,a--y--x,,Persian literature;Manuscripts,http://id.worldcat.org/fast/1058528;http://id.worldcat.org/fast/1008230,Q3612;Q38609,,,
Persian literature,fast,a,https://id.worldcat.org/fast/1058528,,,,Persian literature,http://id.worldcat.org/fast/1058528,Q3612
747-1500,fast,a,,,,,,,
"Sufi poetry, Persian--Manuscripts",0,a--x,,"Sufi poetry, Persian;Manuscripts",http://id.worldcat.org/fast/1137242;http://id.worldcat.org/fast/1008230,Q48793;Q38609,,,
"Sufi poetry, Persian",fast,a,https://id.worldcat.org/fast/1137242,,,,"Sufi poetry, Persian",http://id.worldcat.org/fast/1137242,Q48793
"Scotland--History--Mary Stuart, 1542-1567",0,a--x--y,,,,,Scotland;History;1542-1567,http://id.worldcat.org/fast/1206715;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1355594,Q38497;Q6879;Q66977
Queens--Scotland--Biography--Early works to 1800,0,a--z--v--v,,,,,Queens;Scotland;Biographies;Early works,http://id.worldcat.org/fast/1085637;http://id.worldcat.org/fast/1206715;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q39061;Q38497;Q3051;Q300
Books of hours--Texts--Early works to 1800,0,a--v--v,,,,,Books of hours;Texts;Early works,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q5889;Q3066;Q300
Books of hours--Texts--Early works to 1800,0,a--x--v,,,,,Books of hours;Texts;Early works,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q5889;Q3066;Q300
Italian poetry--Early works to 1800,0,a--v,,,,,Italian poetry;Early works,http://id.worldcat.org/fast/980715;http://id.worldcat.org/fast/1411636,Q7149;Q300
Conduct of life--Early works to 1800,0,a--v,,,,,Conduct of life;Early works,http://id.worldcat.org/fast/874563;http://id.worldcat.org/fast/1411636,Q4792;Q300
"Speeches, addresses, etc., Greek",0,a,,,,,"Speeches, addresses, etc., Greek",http://id.worldcat.org/fast/1129363,Q67058
"Manuscripts, Latin (Medieval and modern)--Scotland",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);Scotland",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1206715,Q10783;Q38497
"Manuscripts, Latin (Medieval and modern)",fast,a,https://id.worldcat.org/fast/1008399,,,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
Scotland,fast,a,https://id.worldcat.org/fast/1206715,,,,Scotland,http://id.worldcat.org/fast/1206715,Q38497
Letters patent--England,0,a--z,,,,,Letters patent;England,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1219920,Q38491;Q320
Business records--Italy--Florence--Early works to 1800,0,a--z--z--v,,,,,Business records;Italy--Florence;Early works,http://id.worldcat.org/fast/842845;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1411636,Q68120;Q3604;Q300
Merchants--Italy--Florence--14th century,0,a--z--z--y,,,,,Merchants;Italy--Florence;Fourteenth century,http://id.worldcat.org/fast/1017057;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/933420,Q266;Q3604;Q295
Solitude--Early works to 1800,0,a--v,,,,,Solitude;Early works,http://id.worldcat.org/fast/1125561;http://id.worldcat.org/fast/1411636,Q8117;Q300
"English poetry--Middle English, 1100-1500--Manuscripts--Specimens",0,a--y--x--v,,,,,English poetry;1100-1500;English poetry--Middle English;Manuscripts;Specimens,http://id.worldcat.org/fast/912278;http://id.worldcat.org/fast/1355376;http://id.worldcat.org/fast/1710964;http://id.worldcat.org/fast/1008230;http://id.worldcat.org/fast/1423861,Q7121;Q38896;Q7090;Q38609;Q239
English poetry--Manuscripts--Specimens,0,a--x--v,,,,,English poetry--Manuscripts;Specimens,http://id.worldcat.org/fast/912320;http://id.worldcat.org/fast/1423861,Q68122;Q239
"Manuscripts, English (Middle)--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, English (Middle);Massachusetts--Wellesley",http://id.worldcat.org/fast/1008329;http://id.worldcat.org/fast/1209093,Q328;Q68117
"Manuscripts, French--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, French;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008338;http://id.worldcat.org/fast/1209093,Q319;Q68117
Toba-Batak (Indonesian people)--Religion,0,a--x,,Toba-Batak (Indonesian people)--Religion,http://id.worldcat.org/fast/1151787,Q114391,,,
Toba-Batak (Indonesian people)--Social life and customs,0,a--x,,Toba-Batak (Indonesian people)--Social life and customs,http://id.worldcat.org/fast/1151788,Q114390,,,
Divination--Indonesia--Sumatra,0,a--z--z,,Divination;Indonesia--Sumatra,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1245953,Q26839;Q42589,,,
Sumatera Utara (Indonesia)--Religion,0,a--x,,Indonesia--Sumatera Utara;Religion,http://id.worldcat.org/fast/1208964;http://id.worldcat.org/fast/1093763,Q68042;Q11396,,,
"Medicine, Magic, mystic, and spagiric--Indonesia--Sumatra--Handbooks, manuals, etc",0,a--z--z--v,,"Medicine, Magic, mystic, and spagiric;Indonesia--Sumatra;Handbooks and manuals",http://id.worldcat.org/fast/1015272;http://id.worldcat.org/fast/1245953;http://id.worldcat.org/fast/1423877,Q4919;Q42589;Q212,,,
"Divination--Indonesia--Sumatra--Handbooks, manuals, etc",0,a--z--z--v,,Divination;Indonesia--Sumatra;Handbooks and manuals,http://id.worldcat.org/fast/895747;http://id.worldcat.org/fast/1245953;http://id.worldcat.org/fast/1423877,Q26839;Q42589;Q212,,,
"Incantations, Shamanist--Indonesia--Sumatra--Handbooks, manuals, etc",0,a--z--z--v,,"Incantations, Shamanist;Indonesia--Sumatra;Handbooks and manuals",http://id.worldcat.org/fast/968444;http://id.worldcat.org/fast/1245953;http://id.worldcat.org/fast/1423877,Q114388;Q42589;Q212,,,
Bark inscriptions--Indonesia--Sumatra--Specimens,0,a--z--z--v,,Bark inscriptions;Indonesia--Sumatra;Specimens,http://id.worldcat.org/fast/827588;http://id.worldcat.org/fast/1245953;http://id.worldcat.org/fast/1423861,Q68041;Q42589;Q239,,,
"Manuscripts, Batak--Specimens",0,a--v,,"Manuscripts, Batak;Specimens",http://id.worldcat.org/fast/1740887;http://id.worldcat.org/fast/1423861,Q48386;Q239,,,
Batak language--Texts,0,a--v,,,,,Batak language;Texts,http://id.worldcat.org/fast/828671;http://id.worldcat.org/fast/1423705,Q48382;Q3066
Bark inscriptions,fast,a,(OCoLC)fst00827588,,,,Bark inscriptions,http://id.worldcat.org/fast/827588,Q68041
Batak language,fast,a,(OCoLC)fst00828671,,,,Batak language,http://id.worldcat.org/fast/828671,Q48382
Divination,fast,a,(OCoLC)fst00895747,,,,Divination,http://id.worldcat.org/fast/895747,Q26839
"Incantations, Shamanist",fast,a,(OCoLC)fst00968444,"Incantations, Shamanist",http://id.worldcat.org/fast/968444,Q114388,,,
"Manuscripts, Batak",fast,a,(OCoLC)fst01740887,,,,"Manuscripts, Batak",http://id.worldcat.org/fast/1740887,Q48386
"Medicine, Magic, mystic, and spagiric",fast,a,(OCoLC)fst01015272,,,,"Medicine, Magic, mystic, and spagiric",http://id.worldcat.org/fast/1015272,Q4919
Religion,fast,a,(OCoLC)fst01093763,,,,Religion,http://id.worldcat.org/fast/1093763,Q11396
Toba-Batak (Indonesian people)--Religion,fast,a--x,(OCoLC)fst01151787,Toba-Batak (Indonesian people)--Religion,http://id.worldcat.org/fast/1151787,Q114391,,,
Toba-Batak (Indonesian people)--Social life and customs,fast,a--x,(OCoLC)fst01151788,Toba-Batak (Indonesian people)--Social life and customs,http://id.worldcat.org/fast/1151788,Q114390,,,
Indonesia--Sumatera Utara,fast,a--z,(OCoLC)fst01208964,,,,Indonesia--Sumatera Utara,http://id.worldcat.org/fast/1208964,Q68042
Indonesia--Sumatra,fast,a--z,(OCoLC)fst01245953,,,,Indonesia--Sumatra,http://id.worldcat.org/fast/1245953,Q42589
Missals--Texts--Early works to 1800,0,a--x--x,,,,,Missals;Texts;Early works,http://id.worldcat.org/fast/1023680;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4233;Q3066;Q300
"Manuscripts, Latin (Medieval and modern )--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, Latin (Medieval and modern);Massachusetts--Wellesley",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1209093,Q10783;Q68117
Hadith,0,a,https://id.loc.gov/authorities/subjects/sh85058192,,,,Hadith,http://id.worldcat.org/fast/950112,Q3581
Hadith,fast,a,https://id.worldcat.org/fast/950112,,,,Hadith,http://id.worldcat.org/fast/950112,Q3581
Psalters--Texts--Early works to 1800,0,a--v--v,,,,,Psalters;Texts;Early works,http://id.worldcat.org/fast/1080778;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4323;Q3066;Q300
"Love poetry, Indic",0,a,,,,,"Love poetry, Indic",http://id.worldcat.org/fast/1002898,Q27417
"Devotional literature, Sanskrit--Poetry",0,a--v,,"Devotional literature, Sanskrit;Poetry",http://id.worldcat.org/fast/892043;http://id.worldcat.org/fast/1423828,Q26699;Q247,,,
"Manuscripts, Sanskrit--Massachusetts--Wellesley",0,a--z--z,,"Manuscripts, Sanskrit;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008482;http://id.worldcat.org/fast/1209093,Q26663;Q68117,,,
"Devotional literature, Sanskrit",fast,a,(OCoLC)fst00892043,,,,"Devotional literature, Sanskrit",http://id.worldcat.org/fast/892043,Q26699
"Love poetry, Indic",fast,a,(OCoLC)fst01002898,,,,"Love poetry, Indic",http://id.worldcat.org/fast/1002898,Q27417
Women--History--Early works to 1800,0,a--x--v,,,,,Women;History;Early works,http://id.worldcat.org/fast/1176568;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q8004;Q6879;Q300
Women--Biography--Early works to 1800,0,a--v--v,,,,,Women;Biographies;Early works,http://id.worldcat.org/fast/1176568;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q8004;Q3051;Q300
Spiritual life--Catholic Church--Early works to 1800,0,a--x--v,,,,,Spiritual life--Catholic Church;Early works,http://id.worldcat.org/fast/1130109;http://id.worldcat.org/fast/1411636,Q215;Q300
Theology--Early works to 1800,0,a--v,,,,,Theology;Early works,http://id.worldcat.org/fast/1149559;http://id.worldcat.org/fast/1411636,Q4290;Q300
Heaven--Poetry--Early works to 1800,0,a--v--v,,,,,Heaven;Poetry;Early works,http://id.worldcat.org/fast/954113;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q4909;Q247;Q300
Hell--Poetry--Early works to 1800,0,a--v--v,,,,,Hell;Poetry;Early works,http://id.worldcat.org/fast/954747;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q68118;Q247;Q300
Purgatory--Poetry--Early works to 1800,0,a--v--v,,,,,Purgatory;Poetry;Early works,http://id.worldcat.org/fast/1084326;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q7660;Q247;Q300
Nobility--Spain--History--16th century--Sources,0,a--z--x--y--v,,,,,Nobility;Spain;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q164;Q343;Q6879;Q335;Q2769
Nobility--Spain--Early works to 1800,0,a--z--v,,,,,Nobility;Spain;Early works,http://id.worldcat.org/fast/1038255;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1411636,Q164;Q343;Q300
Letters patent--Spain--Sources,0,a--z--v,,Letters patent;Spain;Sources,http://id.worldcat.org/fast/996795;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/1423900,Q38491;Q343;Q2769,,,
Illumination of books and manuscripts--Specimens--Early works to 1800,0,a--v--v,,Illumination of books and manuscripts;Specimens;Early works,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1423861;http://id.worldcat.org/fast/1411636,Q272;Q239;Q300,,,
"Seneca, Lucius Annaeus, approximately 4 B.C.-65 A.D. Epistulae morales ad Lucilium.--Selections--Italian",0,a;d;t--k--l,,,,,"Epistulae morales ad Lucilium (Seneca, Lucius Annaeus);Excerpts;Italian language",http://id.worldcat.org/fast/1357368;http://id.worldcat.org/fast/1692837;http://id.worldcat.org/fast/980480,Q68121;Q3547;Q48274
Manuscript fragments,0,a,,,,,Manuscript fragments,http://id.worldcat.org/fast/1938802,Q5809
Philosophy--Manuscripts,0,a--x,,,,,Philosophy--Manuscripts,http://id.worldcat.org/fast/1060796,Q17488
Christian saints--Biography--Manuscripts,0,a--v--x,,Christian saints;Biography;Manuscripts,http://id.worldcat.org/fast/859491;http://id.worldcat.org/fast/832149;http://id.worldcat.org/fast/1424060,Q10812;Q27365;Q331,,,
Philosophy--Manuscripts,fast,a--x,https://id.worldcat.org/fast/1060796,,,,Philosophy--Manuscripts,http://id.worldcat.org/fast/1060796,Q17488
Philosophy,fast,a,https://id.worldcat.org/fast/1060777,,,,Philosophy,http://id.worldcat.org/fast/1060777,Q5883
15th century,fast,a,,,,,Fifteenth century,http://id.worldcat.org/fast/923962,Q154
Arabic language--Lexicography--Early works to 1800,0,a--x--v,,,,,Arabic language--Lexicography;Early works,http://id.worldcat.org/fast/812371;http://id.worldcat.org/fast/1411636,Q38812;Q300
Arabic language--15th century--Dictionaries--Persian language,0,a--y--v--x,,Arabic language;Fifteenth century;Dictionaries;Persian language,http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1058466,Q2953;Q154;Q3041;Q11515,,,
Arabic language,fast,a,https://id.worldcat.org/fast/812287,,,,Arabic language,http://id.worldcat.org/fast/812287,Q2953
Arabic language--Lexicography,fast,a--x,https://id.worldcat.org/fast/812371,,,,Arabic language--Lexicography,http://id.worldcat.org/fast/812371,Q38812
Judgment Day--Early works to 1800,0,a--v,,,,,Judgment Day;Early works,http://id.worldcat.org/fast/984594;http://id.worldcat.org/fast/1411636,Q7418;Q300
"Astronomy, Arab--Early works to 1800",0,a--v,https://id.loc.gov/authorities/subjects/sh2009116093,,,,"Astronomy, Arab;Early works",http://id.worldcat.org/fast/819764;http://id.worldcat.org/fast/1411636,Q3035;Q300
"Astronomy, Arab",fast,a,https://id.worldcat.org/fast/819764,,,,"Astronomy, Arab",http://id.worldcat.org/fast/819764,Q3035
Letters patent,0,a,,,,,Letters patent,http://id.worldcat.org/fast/996795,Q38491
Gold mines and mining,0,a,,,,,Gold mines and mining,http://id.worldcat.org/fast/944469,Q12684
Land grants,0,a,,,,,Land grants,http://id.worldcat.org/fast/991259,Q8170
Antiphonaries--Texts,0,a--v,,,,,Antiphonaries;Texts,http://id.worldcat.org/fast/810657;http://id.worldcat.org/fast/1423705,Q4306;Q3066
Catholic Church. Officium pro defunctis--Texts,0,a;t--v,,,,,Officium pro defunctis (Catholic Church);Texts,http://id.worldcat.org/fast/1373569;http://id.worldcat.org/fast/1423705,Q12666;Q3066
Cressida (Fictitious character)--Poetry,0,a--v,,,,,Cressida (Fictitious character);Poetry,http://id.worldcat.org/fast/882862;http://id.worldcat.org/fast/1423828,Q38872;Q247
Troilus (Legendary character)--Poetry,0,a--v,,,,,Troilus (Legendary character);Poetry,http://id.worldcat.org/fast/1157292;http://id.worldcat.org/fast/1423828,Q39115;Q247
Waqf--Egypt--History,0,a--z--x,,,,,Waqf;Egypt;History,http://id.worldcat.org/fast/1170323;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/958235,Q11403;Q11259;Q6879
Endowments--Egypt--History--Sources,0,a--z--x--v,,,,,Endowments;Egypt;History;Sources,http://id.worldcat.org/fast/909854;http://id.worldcat.org/fast/1208755;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1423900,Q18342;Q11259;Q6879;Q2769
"Charitable uses, trusts, and foundations--Egypt",0,a--z,,,,,"Charitable uses, trusts, and foundations;Egypt",http://id.worldcat.org/fast/852380;http://id.worldcat.org/fast/1208755,Q10795;Q11259
Mamelukes,0,a,https://id.loc.gov/authorities/subjects/sh85080253,,,,Mamelukes,http://id.worldcat.org/fast/1006922,Q11415
Mamelukes,fast,a,https://id.worldcat.org/fast/1006922,,,,Mamelukes,http://id.worldcat.org/fast/1006922,Q11415
"Charitable uses, trusts, and foundations",fast,a,https://id.worldcat.org/fast/852380,,,,"Charitable uses, trusts, and foundations",http://id.worldcat.org/fast/852380,Q10795
Endowments,fast,a,https://id.worldcat.org/fast/909854,,,,Endowments,http://id.worldcat.org/fast/909854,Q18342
History,fast,a,https://id.worldcat.org/fast/958235,,,,History,http://id.worldcat.org/fast/958235,Q6879
Waqf,fast,a,https://id.worldcat.org/fast/1170323,,,,Waqf,http://id.worldcat.org/fast/1170323,Q11403
Egypt,fast,a,https://id.worldcat.org/fast/1208755,,,,Egypt,http://id.worldcat.org/fast/1208755,Q11259
"Manuscripts, Ethiopic--Massachusetts--Wellesley",0,a--z--z,,"Manuscripts, Ethiopic;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008334;http://id.worldcat.org/fast/1209093,Q3511;Q68117,,,
Buddhism--Burma--Sacred books--Pali,0,a--z--x--x,,,,,Buddhism--Sacred books;Burma;Pali language,http://id.worldcat.org/fast/840087;http://id.worldcat.org/fast/1207835;http://id.worldcat.org/fast/1051644,Q48959;Q26915;Q27401
Monastic and religious life (Buddhism),0,a,,,,,Monastic and religious life (Buddhism),http://id.worldcat.org/fast/1025111,Q27070
"Manuscripts, Pali--Massachusetts--Wellesley",0,a--z--z,,"Manuscripts, Pali;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008460;http://id.worldcat.org/fast/1209093,Q27278;Q68117,,,
Missals--Texts--Early works to 1800,0,a--x--v,,,,,Missals;Texts;Early works,http://id.worldcat.org/fast/1023680;http://id.worldcat.org/fast/1423705;http://id.worldcat.org/fast/1411636,Q4233;Q3066;Q300
Liturgies,0,a,,,,,Liturgies,http://id.worldcat.org/fast/1000586,Q18305
Breviaries--Italy--15th century--Specimens,0,a--z--y--v,,,,,Breviaries;Italy;Fifteenth century;Specimens,http://id.worldcat.org/fast/838495;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423861,Q3593;Q249;Q154;Q239
Illumination of books and manuscripts--Specimens,0,a--v,https://id.loc.gov/authorities/subjects/sh2008123016,,,,Illumination of books and manuscripts;Specimens,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1423861,Q272;Q239
Illumination of books and manuscripts,fast,a,https://id.worldcat.org/fast/967235,,,,Illumination of books and manuscripts,http://id.worldcat.org/fast/967235,Q272
Breviaries,fast,a,https://id.worldcat.org/fast/838495,,,,Breviaries,http://id.worldcat.org/fast/838495,Q3593
Italy,fast,a,https://id.worldcat.org/fast/1204565,,,,Italy,http://id.worldcat.org/fast/1204565,Q249
Wills--England,0,a--z,,,,,Wills;England,http://id.worldcat.org/fast/1175513;http://id.worldcat.org/fast/1219920,Q8019;Q320
Heaven--Poetry,0,a--v,,,,,Heaven;Poetry,http://id.worldcat.org/fast/954113;http://id.worldcat.org/fast/1423828,Q4909;Q247
Persian poetry--Early works to 1800,0,a--v,,,,,Persian poetry;Early works,http://id.worldcat.org/fast/1058542;http://id.worldcat.org/fast/1411636,Q3582;Q300
"Manuscripts, Persian--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, Persian;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1209093,Q255;Q68117
Manuscripts,lcgft,a,,,,,Manuscripts,http://id.worldcat.org/fast/1008230,Q38609
"Debts, Public--Italy--Florence--14th century--Early works to 1800",0,a--z--z--y--v,,,,,"Debts, Public;Italy--Florence;Fourteenth century;Early works",http://id.worldcat.org/fast/888850;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/933420;http://id.worldcat.org/fast/1411636,Q68119;Q3604;Q295;Q300
Florence (Italy)--Politics and Government--Early works to 1800,0,a--x--v,,,,,Italy--Florence;Politics and government;Early works,http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/1919741;http://id.worldcat.org/fast/1411636,Q3604;Q2818;Q300
Psalters--Ethiopia--Manuscripts,0,a--z--x,,Psalters;Ethiopia;Manuscripts,http://id.worldcat.org/fast/1080778;http://id.worldcat.org/fast/1205830;http://id.worldcat.org/fast/1424060,Q4323;Q11151;Q331,,,
Psalters,fast,a,https://id.worldcat.org/fast/1080778,,,,Psalters,http://id.worldcat.org/fast/1080778,Q4323
Ethiopia,fast,a,https://id.worldcat.org/fast/1205830,,,,Ethiopia,http://id.worldcat.org/fast/1205830,Q11151
Islam--Prayers and devotions,0,a--v,,,,,Islam;Prayers and devotions,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909,Q3549;Q3052
Books of hours--Netherlands,0,a--z,,,,,Books of hours;Netherlands,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1204034,Q5889;Q5863
"Manuscripts, Dutch--Massachusetts--Wellesley",0,a--z--z,,,,,"Manuscripts, Dutch;Massachusetts--Wellesley",http://id.worldcat.org/fast/1008323;http://id.worldcat.org/fast/1209093,Q5931;Q68117
Hinduism--Sacred books,0,a--v,,Hinduism;Sacred books,http://id.worldcat.org/fast/957121;http://id.worldcat.org/fast/1423905,Q27213;Q11188,,,
Illumination of books and manuscripts--India--Specimens,0,a--z--v,,Illumination of books and manuscripts;India;Specimens,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1210276;http://id.worldcat.org/fast/1423861,Q272;Q26595;Q239,,,
"Persian poetry--Qajar dynasty, 1794-1925",0,a--y,,Persian poetry,http://id.worldcat.org/fast/1058542,Q3582,,,
