subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Illumination of books and manuscripts, Iranian",0,a,,,,,"Illumination of books and manuscripts, Iranian",http://id.worldcat.org/fast/967304,Q18302
Falnamas,0,a,,Falnamas,http://id.worldcat.org/fast/1748126,Q7762,,,
Sufism--Early works to 1800,0,a--v,,,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300
Shīʿah--Prayers and devotions--Early works to 1800,0,a--v--v,,Shīʻah;Prayers and devotions;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11431;Q3052;Q300,,,
Illumination of books and manuscripts--Turkey,0,a--z,,Illumination of books and manuscripts;Turkey,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1208963,Q272;Q4294,,,
"Manuscripts, Arabic--18th century",0,a--y,,,,,"Manuscripts, Arabic;Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/904058,Q256;Q3024
"Illumination of books and manuscripts, Iranian--18th century",0,a--y,,"Illumination of books and manuscripts, Iranian;Eighteenth century",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/904058,Q18302;Q3024,,,
Islamic miniature painting--18th century,0,a--y,,Islamic miniature painting;Eighteenth century,http://id.worldcat.org/fast/1730349;http://id.worldcat.org/fast/904058,Q4875;Q3024,,,
"Miniature painting, Iranian--18th century",0,a--y,,"Miniature painting, Iranian;Eighteenth century",http://id.worldcat.org/fast/1022754;http://id.worldcat.org/fast/904058,Q76560;Q3024,,,
"Manuscripts, Persian",0,a,,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
"Sufi poetry, Persian--Early works to 1800",0,a--v,,,,,"Sufi poetry, Persian;Early works",http://id.worldcat.org/fast/1137242;http://id.worldcat.org/fast/1411636,Q48793;Q300
Islamic miniature painting--17th century,0,a--y,,Islamic miniature painting;Seventeenth century,http://id.worldcat.org/fast/1730349;http://id.worldcat.org/fast/1113663,Q4875;Q2771,,,
"Epic poetry, Persian--Early works to 1800",0,a--v,,"Epic poetry, Persian;Early works",http://id.worldcat.org/fast/1741636;http://id.worldcat.org/fast/1411636,Q18334;Q300,,,
"Illumination of books and manuscripts, Iranian--Early works to 1800",0,a--v,,"Illumination of books and manuscripts, Iranian;Early works",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/1411636,Q18302;Q300,,,
"Manuscripts, Persian--19th century",0,a--y,,"Manuscripts, Persian;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1037841,Q255;Q3538,,,
