subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Bible. Isaiah,ds-subject,,,Bible. Isaiah,http://id.worldcat.org/fast/1808068,Q12558,,,
Bible. Maccabees,ds-subject,,,Bible. Maccabees,http://id.worldcat.org/fast/1808016,Q66875,,,
"Bible. Maccabees, 2nd",ds-subject,,,"Bible. Maccabees, 2nd",http://id.worldcat.org/fast/1808018,Q67894,,,
Maccabees,ds-subject,,,Maccabees,http://id.worldcat.org/fast/1004677,Q67895,,,
Bible. Historical Books,ds-subject,,,Bible. Historical Books,http://id.worldcat.org/fast/1892912,Q67896,,,
Bible. Deuteronomy,ds-subject,,,Bible. Deuteronomy,http://id.worldcat.org/fast/1808024,Q20462,,,
Bible. Numbers,ds-subject,,,Bible. Numbers,http://id.worldcat.org/fast/1892933,Q10827,,,
Bible. Nehemiah,ds-subject,,,Bible. Nehemiah,http://id.worldcat.org/fast/1892932,Q67897,,,
Bible. Ezekiel,ds-subject,,,Bible. Ezekiel,http://id.worldcat.org/fast/1892903,Q38596,,,
Bible. James,ds-subject,,,Bible. James,http://id.worldcat.org/fast/1892914,Q67898,,,
Bible. Peter,ds-subject,,,Bible. Peter,http://id.worldcat.org/fast/1892936,Q67899,,,
"Bible, Peter, 1st",ds-subject,,,"Bible. Peter, 1st",http://id.worldcat.org/fast/1892937,Q67900,,,
Bible. Ezra,ds-subject,,,Bible. Ezra,http://id.worldcat.org/fast/1892904,Q67906,,,
Divine office,ds-subject,,,Divine office,http://id.worldcat.org/fast/895757,Q5881,,,
Breviary (Catholic Church),ds-subject,,,Breviary (Catholic Church),http://id.worldcat.org/fast/1357439,Q7404,,,
Liturgy of the hours (Catholic Church),ds-subject,,,Liturgy of the hours (Catholic Church),http://id.worldcat.org/fast/1370879,Q67901,,,
Divine office--Liturgy,ds-subject,,,Divine office--Liturgy,http://id.worldcat.org/fast/895759,Q67902,,,
Marriage,ds-subject,,,Marriage,http://id.worldcat.org/fast/1010443,Q3553,,,
Virginity,ds-subject,,,Virginity,http://id.worldcat.org/fast/1167649,Q67903,,,
Miracles--History of doctrines,ds-subject,,,Miracles--History of doctrines,http://id.worldcat.org/fast/1023539,Q67904,,,
Genealogy,ds-subject,,,Genealogy,http://id.worldcat.org/fast/939652,Q38912,,,
Pilgrim badges,ds-subject,,,Pilgrim badges,http://id.worldcat.org/fast/1064051,Q67905,,,
