subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Yazdī, ʻAbd Allāh ibn al-Ḥusayn, d. 1606 or 7. Ḥāshiyah ʻalá Tahdhīb al-manṭiq lil-Taftāzānī",0,a;d;t,,,,,,,
Alfayn,0,a,,,,,,,
"Ibn Jumayʻ, Hibat Allāh ibn Zayn, -1198. Taṣrīḥ bi-al-maknūn fī tanqīḥ al-Qānūn",0,a;d;t,,,,,,,
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621. Tashrīḥ al-aflāk",0,a;d;t,,,,,,,
Hippocrates. Prognostics,0,a;t,http://id.loc.gov/authorities/names/no2014006999,Prognostics (Hippocrates),http://id.worldcat.org/fast/1367970,Q108176,,,
"Bible. New Testament. Matthew XXI, 33--Sermons",0,a;p;p--v,,Bible. Matthew;Sermons,http://id.worldcat.org/fast/1808086;http://id.worldcat.org/fast/1423904,Q5898;Q180,,,
"Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436. Sharḥ Mulakhkhaṣ fī al-hayʼah",0,a;d;t,,,,,,,
"ʻĀmilī, Bahāʾ al-Dīn Muḥammad ibn Ḥusayn, 1547-1621. Khulāṣat al-ḥisāb",0,a;d;t,,,,,"Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/1378728,Q11510
"Samarqandī, Muḥammad ibn Ashraf, active 13th century. Ashkāl al-taʼsīs",0,a;d;t,,,,,,,
"Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar, -1265. Īsāghūjī",0,a;d;t,,,,,"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",http://id.worldcat.org/fast/1918514,Q11372
"Fanārī, Muḥammad ibn Ḥamzah, 1350 or 1351-1430 or 1431. Fawāʼid al-Fanārīyah",0,a;d;t,,,,,"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",http://id.worldcat.org/fast/2058009,Q11521
"Qul Aḥmad, Mawlānā. Ḥāshiyah ʻalá al-Fawāʼid al-Fanārīyah",0,a;c;t,,,,,,,
"Ṭāshkubrīʹzādah, Aḥmad ibn Muṣṭafá, 1495-1561. Risālah fī ādāb al-baḥth",0,a;d;t,,,,,,,
"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",fast,a,,"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",http://id.worldcat.org/fast/2058009,Q11521,,,
"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",fast,a,,,,,"Īsāghūjī (Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar)",http://id.worldcat.org/fast/1918514,Q11372
Tuḥfat al-mubtadī wa-tabṣirat al-muntahī,0,a,,,,,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Tadhkirah fī ʻilm al-hayʼah",0,a;d;t,,"Tadhkirah fī ʻilm al-hayʼah (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1396269,Q48935,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Bīst bāb dar maʻrifat-i asṭurlāb",2,a;d;t,,,,,,,
"Najīb al-Dīn al-Samarqandī, Muḥammad ibn ʻAlī, -1222. Asbāb wa-al-ʻalāmāt",0,a;d;t,,,,,,,
"Manūfī, Manṣūr ibn ʻAlī, -1722 or 1723. Naẓm al-muwajjahāt ʻalá namaṭ al-Tahdhīb",0,a;d;t,,,,,,,
"Yazdī, ʻAbd Allāh ibn al-ḥusayn, d. 1606 or 7. ḥāshiyah ʻalá Tahdhīb al-manṭiq lil-Taftāzānī",0,a;d;t,,,,,,,
"Nafīs ibn ʻIwaḍ, -approximately 1449. Sharḥ al-asbāb wa al-ʻalāmāt",0,a;d;t,,,,,,,
"Mulakhkhaṣ fī al-hayʼah (Jaghmīnī, Maḥmūd ibn Muḥammad)",fast,a,(OCoLC)fst01380591,,,,"Mulakhkhaṣ fī al-hayʼah (Jaghmīnī, Maḥmūd ibn Muḥammad)",http://id.worldcat.org/fast/1380591,Q3015
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, -1204. Yāsamīnīyah",0,a;d;t,,,,,"Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)",http://id.worldcat.org/fast/1938262,Q11492
"Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)",fast,a,,"Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)",http://id.worldcat.org/fast/1938262,Q11492,,,
"Sibṭ al-Māridīnī, Badr al-Dīn Muḥammad ibn Muḥammad, 1423- Lumʻah al-Māridīnīyah fī sharḥ al-Yāsamīnīyah",0,a;d;t,,,,,,,
"Qāḍīʹzādah, Mūsá ibn Muḥammad, -approximately 1436. Sharḥ Ashkāl al-taʼsīs",0,a;d;t,,,,,,,
"Samarqandī, Muḥammad ibn Ashraf, 13th cent. Ashkāl al-taʼsīs",0,a;d;t,,,,,,,
"Ibn al-Nafīs, ʻAlī ibn Abī al-Ḥazm, 1210 or 1211-1288. Mūjaz fī al-ṭibb",0,a;d;t,,,,,,,
"Ibn al-Nafīs, ʻAlī ibn Abī al-Ḥazm, 1210 or 1211-1288. Mūjaz al-Qānūn fī al-ṭibb",0,a;d;t,,,,,,,
Hippocrates. Aphorisms,0,a;t,http://id.loc.gov/authorities/names/n80119944,,,,Aphorisms (Hippocrates),http://id.worldcat.org/fast/1359727,Q3065
"Ḥunayn ibn Isḥāq al-ʻIbādī, 809?-873. Masāʼil fī al-ṭibb lil-mutaʻallimīn",0,a;d;t,,,,,,,
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Sharḥ Shamsīyah",0,a;d;t,,,,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Qazwīnī, ʻAlī ibn ʻUmar, 1203 or 1204-1276 or 1277. Risālah al-Shamsīyah fī al-qawāʻid al-manṭiqīyah",0,a;d;t,,,,,,,
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413. Ḥāshiyah ʻalá Maṭāliʻ al-anwār",0,a;c;d;t,,,,,,,
"Mukhtaṣar al-Muntahá al-uṣūlī (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",fast,a,,,,,"Mukhtaṣar al-Muntahá al-uṣūlī (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/2057011,Q11494
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Mukhtaṣar al-Muntahá al-uṣūlī. Manṭiq",0,a;d;t;p,,"Mukhtaṣar al-Muntahá al-uṣūlī (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/2057011,Q11494,,,
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Bīst bāb dar maʻrifat-i aʻmāl-i asṭurlāb",0,a;d;t,,,,,,,
"Ibn al-ʻImād al-Aqfahsī, Aḥmad, approximately 1349-1405. Ādāb mā yatakarraru fī al-yawm wa-al-laylah",0,a;d;t,,,,,,,
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, d. 1204. Urjūzah",0,a;d;t,,,,,,,
"Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj, -1204. Yāsamīnīyah",0,a;d;t,http://id.loc.gov/authorities/names/n2008045996,,,,"Yāsamīnīyah (Ibn al-Yāsamīn, ʻAbd Allāh ibn Ḥajjāj)",http://id.worldcat.org/fast/1938262,Q11492
"Ibn al-Majdī, Aḥmad ibn Rajab, 1366-1447. Irshād al-ḥāʼir",0,a;d;t,,,,,,,
"Ibn al-ʻArabī, 1165-1240. Manẓūmat Kashf al-Rān",0,a;d;t,,,,,,,
Daniel (Biblical figure),0,a;c,,,,,Daniel (Biblical figure),http://id.worldcat.org/fast/19789,Q38638
"Hermes, Trismegistus",0,a;c,,"Hermes, Trismegistus",http://id.worldcat.org/fast/62364,Q108124,,,
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Lawāmiʻ al-asrār",0,a;d;t,,,,,,,
"Sharḥ Īsāghūjī (Kātī, Ḥusām al-Dīn al-Ḥasan)",fast,a,,,,,"Sharḥ Īsāghūjī (Kātī, Ḥusām al-Dīn al-Ḥasan)",http://id.worldcat.org/fast/2059564,Q27165
"Fanārī, Muḥammad ibn ḥamzah, 1350 or 51-1430 or 31. Fawāʼid al-Fanārīyah",0,a;d;t,,"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",http://id.worldcat.org/fast/2058009,Q11521,,,
"Qul Aḥmad, Mawlānā. ḥāshiyat Qūl Aḥmad",0,a;c;t,,,,,,,
"Qazwīnī, ʻAlī ibn ʻUmar, 1203 or 1204-1276 or 1277. Shamsīyah",0,a;d;t,http://id.loc.gov/authorities/names/no2012100943,,,,"Shamsīyah (Qazwīnī, ʻAlī ibn ʻUmar)",http://id.worldcat.org/fast/2058240,Q11481
"Shirwānī, Masʻūd ibn Ḥusayn, -1499 or 1500. Sharḥ al-Samarqandīyah fī ādāb al-baḥth",0,a;d;t,,,,,,,
"Samarqandī, Muḥammad ibn Ashraf, active 13th century. Risālah fī ādāb al-baḥth",0,a;d;t,,,,,,,
Qara ḥāshiyah,0,a,,,,,,,
"Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347. Sharḥ al-Wiqāyah",0,a;d;t,,,,,"Sharḥ al-Wiqāyah (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",http://id.worldcat.org/fast/1371415,Q11276
"Söilemzādeh, ʻAbd al-Ḥalīm. Bahjat al-albāb fī ʻilm al-usturlāb",0,a;t,,,,,,,
"Sharḥ Tahdhīb al-manṭiq (Dawwānī, Muḥammad ibn Asʻad)",fast,a,,"Sharḥ Tahdhīb al-manṭiq (Dawwānī, Muḥammad ibn Asʻad)",http://id.worldcat.org/fast/2058406,Q11455,,,
"Anṭākī, Ḥusayn ibn ʻAbd Allāh, -1717 or 1718. Risālah al-Ḥusaynīyah",0,a;d;t,,,,,,,
Sharḥ al-Risālah al-Ḥusaynīyah,0,a,,,,,,,
"Sājaqlīzādah, Muḥammad ibn Abī Bakr, -1737. Risālah fī fann al-munāẓarah",0,a;d;t,,,,,,,
"Ṣūtī, Muḥammad ibn Abī al-Fatḥ, active 16th century. Nubdhat al-isʻāf",0,a;d;t,,,,,,,
"Ptolemy, active 2nd century. Tetrabiblos.--Arabic--Commentaries--11th century",0,a;d;t--l--v--y,,Tetrabiblos (Ptolemy);Arabic language;Commentaries;Eleventh century,http://id.worldcat.org/fast/1372052;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/908096,Q108178;Q2953;Q2812;Q306,,,
"Khānī, Qāsim ibn Ṣalāḥ al-Dīn, 1618 or 1619-1697 or 1698. ʻIlm al-manṭiq",0,a;d;t,,,,,,,
"Saʻīdī, Mīr Abū al-Fatḥ ibn Makhdūm, active 16th century. Ḥāshiyah ʻalá al-ʻAḍudīyah",0,a;d;t,,,,,,,
"Mullā Ḥanafī, Muḥammad. Risālah al-Ḥanafīyah",0,a;t,,,,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? ʻAḍudīyah",0,a;d;t,,,,,"ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/1392948,Q11513
"Qazwīnī, ʻAlī ibn ʻUmar, 1203 or 1204-1276 or 1277. Shamsīyah",0,a;d;t,,,,,"Shamsīyah (Qazwīnī, ʻAlī ibn ʻUmar)",http://id.worldcat.org/fast/2058240,Q11481
"Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad, 1294 or 1295-1364 or 1365. Taḥqīq maʻná al-taṣawwur wa-al-taṣdīq",0,a;d;t,,,,,,,
"Mīr Zāhid, Muḥammad ibn Muḥammad, -1689 or 1690. Ḥāshiyah ʻalá sharḥ al-Dawwānī",0,a;d;t,,,,,,,
"Humāmī, Aḥmad ibn Thābit, d. 1233 or 4. Ghunyat al-ḥussāb fī ʻilm al-ḥisāb",0,a;d;t,,,,,,,
"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 2-1762 or 3. Risālah fī ajzāʼ al-qaḍīyah",0,a;d;t,,,,,,,
"Kalanbawī, Ismāʻīl ibn Muṣṭafá, -1790 or 1791. Burhān fī ʻilm al-mīzān",0,a;d;t,,,,,,,
"Ḥajjār, Aḥmad ibn Qāsim Shanūn, -1861 or 1862. Sharḥ al-Risālah al-Khānīyah",0,a;d;t,,,,,,,
"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",fast,a,,,,,"Sharḥ Shamsīyah (Quṭb al-Taḥtānī, Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1916876,Q11307
"Sanjaq Dār, Muḥammad al-Sharīf, active 17th century. Zīj",0,a;d;t,,,,,,,
"Bajāʼī, ʻAbd al-Raḥmān ibn Aḥmad, -1384 or 1385. Muqaddimah",0,a;d;t,,,,,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286? Ṭawāliʻ al-anwār min Maṭāliʻ al-anẓār",0,a;d;t,,,,,"Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1371988,Q18337
"Iṣfahānī, Maḥmūd ibn ʻAbd al-Raḥmān, 1275 or 1276-1348 or 1349. Maṭāliʻ al-anẓār",0,a;d;t,,,,,,,
"Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",fast,a,,,,,"Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1371988,Q18337
"Samarqandī, Muḥammad ibn Ashraf, 13th cent. Risālah fī ādāb al-baḥth",0,a;d;t,,,,,,,
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, d. 1412. Nuzhah fī al-ḥisāb",0,a;d;t,,,,,,,
"Fanārī, Muḥammad ibn Ḥamzah, 1350 or 1351-1430 or 1431. Fawāʼid al-Fanārīyah",0,a;d;t,http://id.loc.gov/authorities/names/n2017070725,,,,"Fawāʼid al-Fanārīyah (Fanārī, Muḥammad ibn Ḥamzah)",http://id.worldcat.org/fast/2058009,Q11521
"Ṭaḥāwī, Aḥmad ibn Muḥammad, 852?-933. ʻAqīdat ahl al-sunnah wa-al-jamāʻah",0,a;d;t,,,,,,,
"Muḥammad, Prophet, -632--Prayers and devotions--Early works to 1800",0,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Prayers and devotions;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q3639;Q3052;Q300
"Muḥammad, Prophet, -632",fast,a;c;d,,,,,"Muḥammad, Prophet, -632",http://id.worldcat.org/fast/1836298,Q3639
"Sīwāsī, ʻAlī ibn ʻUmar. Mīzān al-manṭiq",0,a;t,,,,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? ʻAqāʼid al-ʻAḍudīyah",0,a;d;t,,,,,"ʻAqāʼid al-ʻAḍudīyah (Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad)",http://id.worldcat.org/fast/2057886,Q38686
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286? Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār",0,a;d;t,,,,,"Ṭawāliʻ al-anwār min maṭāliʻ al-anẓār (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1371988,Q18337
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413. Ḥāshiyah ʻalá Lawāmiʻ al-asrār",0,a;c;d;t,,,,,,,
"Qul Aḥmad, Mawlānā. Ḥ̣āshiyat Qūl Aḥmad",0,a;c;t,,,,,,,
Tahdhīb Īsāghūjī,0,a,,,,,,,
"Khādimī, Muḥammad ibn Muṣṭafá, 1701 or 1702-1762 or 1763. Risālah fī ajzāʼ al-qaḍīyah",0,a;d;t,,,,,,,
"Nīsābūrī, Niẓām al-Dīn al-Ḥasan ibn Muḥammad, -1328 or 1329. Risālah al-Shamsīyah",0,a;d;t,,,,,,,
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, d. 1412. Murshidat al-ṭālib ilá asná al-maṭālib",0,a;d;t,,,,,,,
"Nuzhat al-nuẓẓār fī ʻilm al-ghubār (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",fast,a,,"Nuzhat al-nuẓẓār fī ʻilm al-ghubār (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/2059453,Q11558,,,
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Nuzhat al-nuẓẓār fī ʻilm al-ghubār",0,a;d;t,,,,,"Nuzhat al-nuẓẓār fī ʻilm al-ghubār (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/2059453,Q11558
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Muqniʻ fī al-jabr wa-al-muqābalah",0,a;d;t,,,,,"Muqniʻ fī ʻilm al-jabr wa-al-muqābalah (Ibn al-Hāʼim, Aḥmad ibn Muḥammad)",http://id.worldcat.org/fast/1915582,Q63764
"Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)",fast,a,,"Khulāṣat al-ḥisāb (ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn Ḥusayn)",http://id.worldcat.org/fast/1378728,Q11510,,,
Elements (Euclid),fast,a,,Elements (Euclid),http://id.worldcat.org/fast/1356952,Q26662,,,
"Kāshī, Jamshīd ibn Masʻūd, -approximately 1436. Miftāḥ al-ḥussāb",0,a;d;t,,,,,,,
"Tadhkirah fī ʻilm al-hayʼah (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",fast,a,,"Tadhkirah fī ʻilm al-hayʼah (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1396269,Q48935,,,
"ʻĀmilī, Bahāʼ al-Dīn Muḥammad ibn ḥusayn, 1547-1621. Tashrīḥ al-aflāk",0,a;d;t,,,,,,,
"Kāshī, Jamshīd ibn Masʻūd, -approximately 1436. Sullam al-samāʼ",0,a;d;t,,,,,,,
"Jurjānī, ʻAlī ibn Muḥammad, al-Sayyid al-Sharīf, 1340-1413. Sharḥ khuṭbah al-Quṭbīyah",0,a;c;d;t,,,,,,,
