subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Tahdhīb al-Kamāl fī asmāʼ al-rijāl (Mizzī, Yūsuf ibn al-Zakī ʻAbd al-Raḥmān)",fast,a,(OCoLC)fst01380469,,,,"Tahdhīb al-Kamāl fī asmāʼ al-rijāl (Mizzī, Yūsuf ibn al-Zakī ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/1380469,Q11557
"Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad, 1201-1274. Tajrīd al-iʻtiqād",0,a;d;t,http://id.loc.gov/authorities/names/n99046790,,,,"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1377889,Q11208
"Iṣfahānī, Maḥmūd ibn ʻAbd al-Raḥmān, 1275 or 1276-1348 or 1349. Tashyīd al-Qawāʻid",0,a;d;t,,,,,,,
"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",fast,a,(OCoLC)fst01377889,,,,"Tajrīd al-iʻtiqād (Ṭūsī, Naṣīr al-Dīn Muḥammad ibn Muḥammad)",http://id.worldcat.org/fast/1377889,Q11208
"Dānī, ʻUthmān ibn Saʻīd, 981 or 982-1053. Taysīr fī al-qirāʼāt al-sabʻ--Versification",0,a;d;t--x,,,,,Versification,http://id.worldcat.org/fast/1165529,Q6913
"Ibn al-Hāʼim, Aḥmad ibn Muḥammad, -1412. Maʻūnah fī ʻilm al-ḥisāb al-hawāʼī.--Abridgment",0,a;d;t--k,,,,,,,
"Ibn Mālik, Muḥammad ibn ʻAbd Allāh, -1274. Alfīyah",0,a;d;t,,,,,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",fast,a,(OCoLC)fst01360506,,,,"Alfīyah (Ibn Mālik, Muḥammad ibn ʻAbd Allāh)",http://id.worldcat.org/fast/1360506,Q11401
"Muṭarrizī, Nāṣir ibn ʻAbd al-Sayyid, 1144-1213. Miṣbāḥ fī al-naḥw",0,a;d;t,,,,,,,
"Ṣābūnī, Aḥmad ibn Maḥmūd, -1184. Kifāyah fī al-hidāyah",0,a;d;t,,,,,,,
Qurʼan. Sūrat al-Baqarah--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Qurʼan. Sūrat al-Baqarah;Commentaries;Early works,http://id.worldcat.org/fast/1842891;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11399;Q2812;Q300
Qurʼan. Sūrat al-Baqarah,fast,a;p,(OCoLC)fst01842891,,,,Qurʼan. Sūrat al-Baqarah,http://id.worldcat.org/fast/1842891,Q11399
Qurʼan--Commentaries--Early works to 1800,0,a--x--v,,,,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
Qurʼan--Commentaries--Early works to 1800,0,a--v--v,,,,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300
"Qurʼan--Glossaries, vocabularies, etc.--Early works to 1800",0,a--v--v,,,,,"Qurʼan;Glossaries, vocabularies, etc.;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423786;http://id.worldcat.org/fast/1411636,Q11441;Q3028;Q300
"Qurʼan--Criticism, Textual--Early works to 1800",0,a--x--v,,,,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194. ʻAqīlat atrāb al-qaṣāʼid fī asná al-maqāṣid",0,a;d;t,,,,,,,
Coran--Lectures--Ouvrages avant 1800,6,a--x--v,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300,,,
Qurʼan,fast,a,,,,,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
"Muḥammad, Prophet, -632--Biography--Early works to 1800",0,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Biographies;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q3639;Q3051;Q300
"Ibn Hishām, ʻAbd al-Malik, -834. Sīrat Rasūl Allāh",0,a;d;t,,,,,"Sīrat Rasūl Allāh (Ibn Hishām, ʻAbd al-Malik)",http://id.worldcat.org/fast/1358100,Q11132
"Mahomet, le prophète, -632--Biographie--Ouvrages avant 1800",6,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Biographies;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1919896;http://id.worldcat.org/fast/1411636,Q3639;Q3051;Q300
"Muḥammad, Prophet, -632",fast,a;c;d,(OCoLC)fst01836298,,,,"Muḥammad, Prophet, -632",http://id.worldcat.org/fast/1836298,Q3639
"Sīrat Rasūl Allāh (Ibn Hishām, ʻAbd al-Malik)",fast,a,(OCoLC)fst01358100,,,,"Sīrat Rasūl Allāh (Ibn Hishām, ʻAbd al-Malik)",http://id.worldcat.org/fast/1358100,Q11132
"Muḥammad, Prophet, -632--Biography",0,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Biographies",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1919896,Q3639;Q3051
"Mahomet, le prophète, -632--Biographie",6,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Biographies",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1919896,Q3639;Q3051
"Nasafī, ʻUmar ibn Muḥammad, 1068?-1142. ʻAqāʼid",0,a;d;t,http://id.loc.gov/authorities/names/n2017001846,,,,"ʻAqāʼid (Nasafī, ʻUmar ibn Muḥammad)",http://id.worldcat.org/fast/1381144,Q11181
"ʻAqāʼid (Nasafī, ʻUmar ibn Muḥammad)",fast,a,(OCoLC)fst01381144,,,,"ʻAqāʼid (Nasafī, ʻUmar ibn Muḥammad)",http://id.worldcat.org/fast/1381144,Q11181
"Nawawī, 1233-1277. Sharḥ Ṣaḥīḥ Muslim.--Abridgment",0,a;d;t--k,,,,,Sharḥ Ṣaḥīḥ Muslim (Nawawī),http://id.worldcat.org/fast/2058240,Q11481
"Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān, 1267 or 1268-1338. Īḍāḥ",0,a;d;t,,,,,"Īḍāḥ (Qazwīnī, Jalāl al-Dīn Muḥammad ibn ʻAbd al-Raḥmān)",http://id.worldcat.org/fast/1374320,Q11382
"Sakkākī, Yūsuf ibn Abī Bakr, 1160- Miftāḥ al-ʻulūm.--Part 3",0,a;d;t--n,,,,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",fast,a,(OCoLC)fst01915402,,,,"Miftāḥ al-ʻulūm (Sakkākī, Yūsuf ibn Abī Bakr)",http://id.worldcat.org/fast/1915402,Q11425
"Baghawī, al-Ḥusayn ibn Masʻūd, -1117? Maṣābīḥ al-sunnah",0,a;d;t,http://id.loc.gov/authorities/names/no2004061221,,,,"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",http://id.worldcat.org/fast/1360739,Q11207
"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",fast,a,(OCoLC)fst01360739,,,,"Maṣābīḥ al-sunnah (Baghawī, al-Ḥusayn ibn Masʻūd)",http://id.worldcat.org/fast/1360739,Q11207
"ʻAbd al-Qādir ibn Muḥyī al-Dīn, Amir of Mascara, 1807?-1883--Travel--Syria",0,a;c;d--x--z,,,,,"ʻAbd al-Qādir ibn Muḥyī al-Dīn, Amir of Mascara;Travel;Syria",http://id.worldcat.org/fast/12020;http://id.worldcat.org/fast/1155558;http://id.worldcat.org/fast/1208757,Q11284;Q11139;Q11447
"Ibn Durayd, Muḥammad ibn al-Ḥasan, 837 or 838-933. Maqṣūrah",0,a;d;t,http://id.loc.gov/authorities/names/n98950696,,,,"Maqṣūrah (Ibn Durayd, Muḥammad ibn al-Ḥasan)",http://id.worldcat.org/fast/1372716,Q11511
"Muḥammad, Prophet, -632--Devotional literature--Early works to 1800",0,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Devotional literature;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423773;http://id.worldcat.org/fast/1411636,Q3639;Q38696;Q300
"Nasafī, ʻAbd Allāh ibn Aḥmad, -1310. Manār al-anwār fī al-uṣūl",0,a;d;t,,,,,"Manār al-anwār fī al-uṣūl (Nasafī, ʻAbd Allāh ibn Aḥmad)",http://id.worldcat.org/fast/1383700,Q3573
"Maḥbūbī, ʻUbayd Allāh ibn Masʻūd, -1346 or 1347. Tanqīḥ al-uṣūl",0,a;d;t,,,,,"Tanqīḥ al-uṣūl (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",http://id.worldcat.org/fast/1381675,Q11426
"Tanqīḥ al-uṣūl (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",fast,a,(OCoLC)fst01381675,,,,"Tanqīḥ al-uṣūl (Maḥbūbī, ʻUbayd Allāh ibn Masʻūd)",http://id.worldcat.org/fast/1381675,Q11426
"Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad, approximately 1493-1565 or 1566. Lubāb al-iʻrāb al-māniʻ min al-laḥn fī al-sunnah wa-al-Kitāb",0,a;d;t,,,,,"Lubāb al-iʻrāb al-māniʻ min al-laḥn fī al-sunnah wa-al-Kitāb (Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad)",http://id.worldcat.org/fast/1391140,Q11170
"Lubāb al-iʻrāb al-māniʻ min al-laḥn fī al-sunnah wa-al-Kitāb (Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad)",fast,a,(OCoLC)fst01391140,,,,"Lubāb al-iʻrāb al-māniʻ min al-laḥn fī al-sunnah wa-al-Kitāb (Shaʻrānī, ʻAbd al-Wahhāb ibn Aḥmad)",http://id.worldcat.org/fast/1391140,Q11170
Kaʻb ibn Zuhayr. Qaṣīdat al-Burdah,0,a;t,http://id.loc.gov/authorities/names/n85231273,,,,Qaṣīdat al-Burdah (Kaʻb ibn Zuhayr),http://id.worldcat.org/fast/1376087,Q11194
"Muḥammad, Prophet, -632",0,a;c;d,http://id.loc.gov/authorities/names/n79130881--(uri) http://id.loc.gov/authorities/names/n79130881--(uri) http://viaf.org/viaf/sourceID/LC%7cn79130881,,,,"Muḥammad, Prophet, -632",http://id.worldcat.org/fast/1836298,Q3639
Qaṣīdat al-Burdah (Kaʻb ibn Zuhayr),fast,a,(OCoLC)fst01376087,,,,Qaṣīdat al-Burdah (Kaʻb ibn Zuhayr),http://id.worldcat.org/fast/1376087,Q11194
"Muʻallaqāt--Criticism, Textual",0,a--x,,,,,"Criticism, Textual",http://id.worldcat.org/fast/883762,Q4282
Muʻallaqāt,fast,a,(OCoLC)fst01356614,,,,Muʻallaqāt,http://id.worldcat.org/fast/1356614,Q11186
"Bukhārī, Muḥammad ibn Ismāʻīl, 810-870. Jāmiʻ al-ṣaḥīḥ",0,a;d;t,,,,,"Jāmiʻ al-ṣaḥīḥ (Bukhārī, Muḥammad ibn Ismāʻīl)",http://id.worldcat.org/fast/1362378,Q11338
"Muslim ibn Ḥajjāj al-Qushayrī, approximately 821-875. Jāmiʻ al-ṣaḥīḥ",0,a;d;t,,,,,Jāmiʻ al-ṣaḥīḥ (Muslim ibn al-Ḥajjāj al-Qushayrī),http://id.worldcat.org/fast/1367524,Q11198
"Quḍāʻī, Muḥammad ibn Salāmah, -1062",0,a;d,,,,,"Quḍāʻī, Muḥammad ibn Salāmah, -1062",http://id.worldcat.org/fast/1842726,Q11448
"Ibn al-Uqlīshī, Aḥmad ibn Maʻadd, -1155 or 1156",0,a;d,,,,,"Ibn al-Uqlīshī, Aḥmad ibn Maʻadd, -1155 or 1156",http://id.worldcat.org/fast/1825401,Q11153
"Ibn al-Uqlīshī, Aḥmad ibn Maʻadd, -1155 or 1156",fast,a;d,(OCoLC)fst01825401,,,,"Ibn al-Uqlīshī, Aḥmad ibn Maʻadd, -1155 or 1156",http://id.worldcat.org/fast/1825401,Q11153
"Quḍāʻī, Muḥammad ibn Salāmah, -1062",fast,a;d,(OCoLC)fst01842726,,,,"Quḍāʻī, Muḥammad ibn Salāmah, -1062",http://id.worldcat.org/fast/1842726,Q11448
"Jāmiʻ al-ṣaḥīḥ (Bukhārī, Muḥammad ibn Ismāʻīl)",fast,a,(OCoLC)fst01362378,,,,"Jāmiʻ al-ṣaḥīḥ (Bukhārī, Muḥammad ibn Ismāʻīl)",http://id.worldcat.org/fast/1362378,Q11338
Galen. De pulsibus libellus ad tirones,0,a;t,,,,,De pulsibus libellus ad tirones (Galen),http://id.worldcat.org/fast/1402379,Q11501
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286? Anwār al-tanzīl wa-asrār al-taʼwīl",0,a;d;t,,,,,"Anwār al-tanzīl wa-asrār al-taʼwīl (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1369620,Q11452
"Anwār al-tanzīl wa-asrār al-taʼwīl (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",fast,a,(OCoLC)fst01369620,,,,"Anwār al-tanzīl wa-asrār al-taʼwīl (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1369620,Q11452
Muʻallaqāt,0,a,,,,,Muʻallaqāt,http://id.worldcat.org/fast/1356614,Q11186
"Imruʼ al-Qays, 497-545. Muʻallaqah",0,a;d;t,,,,,,,
"Khansāʼ, -approximately 645. Dīwān",0,a;d;t,,,,,,,
"Muḥammad, Prophet, -632--Poetry--Early works to 1800",0,a;c;d--v--v,,,,,"Muḥammad, Prophet, -632;Poetry;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q3639;Q247;Q300
Shanfará. Lāmīyat al-ʻArab,0,a;t,,Lāmīyat al-ʻArab (Shanfará),http://id.worldcat.org/fast/2057858,Q63765,,,
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661. Qaṣīdah al-Zaynabīyah",0,a;c;d;t,,,,,,,
"Ibn Durayd, Muḥammad ibn al-Ḥasan, 837 or 838-933. Maqṣūrah",0,a;d;t,http://id.loc.gov/authorities/names/n98950696--(uri) http://id.loc.gov/authorities/names/n98950696--(uri) http://viaf.org/viaf/sourceID/LC%7cn98950696,,,,"Maqṣūrah (Ibn Durayd, Muḥammad ibn al-Ḥasan)",http://id.worldcat.org/fast/1372716,Q11511
"Maqṣūrah (Ibn Durayd, Muḥammad ibn al-Ḥasan)",fast,a,(OCoLC)fst01372716,,,,"Maqṣūrah (Ibn Durayd, Muḥammad ibn al-Ḥasan)",http://id.worldcat.org/fast/1372716,Q11511
"Ibn al-Naḥwī, Yūsuf ibn Muḥammad, approximately 1041-1119 or 1120. Munfarijah",0,a;d;t,,,,,"Munfarijah (Ibn al-Naḥwī, Yūsuf ibn Muḥammad)",http://id.worldcat.org/fast/2058137,Q11470
"Ṭughrāʼī, al-Ḥusayn ibn ʻAlī, 1061 or 1062-1121? Lāmīyat al-ʻAjam",0,a;d;t,,,,,,,
"ʻAbd al-Qādir al-Jīlānī, -1166",0,a;d,,,,,"ʻAbd al-Qādir al-Jīlānī, -1166",http://id.worldcat.org/fast/1803094,Q11271
"Ibn al-Fāriḍ, ʻUmar ibn ʻAlī, 1181 or 1182-1235. Qaṣīdah",0,a;d;t,,,,,,,
"Ibn al-Fāriḍ, ʻUmar ibn ʻAlī, 1181 or 1182-1235. Khamrīyah",0,a;d;t,,,,,"Khamrīyah (Ibn al-Fāriḍ, ʻUmar ibn ʻAlī)",http://id.worldcat.org/fast/1370934,Q11450
"Muḥammad, Prophet, -632--Poetry--Early works to 1800",0,a;c;d--v--v,(uri) http://id.loc.gov/authorities/names/n79130881--(uri) http://viaf.org/viaf/sourceID/LC%7cn79130881,,,,"Muḥammad, Prophet, -632;Poetry;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828;http://id.worldcat.org/fast/1411636,Q3639;Q247;Q300
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296? Burdah",0,a;d;t,,,,,"Burdah (Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd)",http://id.worldcat.org/fast/1362420,Q38619
"Muḥammad, Prophet, -632--Poetry",0,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Poetry",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828,Q3639;Q247
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296? Hamzīyah fī madḥ Khayr al-Barīyah",0,a;d;t,,,,,,,
"Būṣīrī, Sharaf al-Dīn Muḥammad ibn Saʻīd, 1213?-1296? Muḍarīyah",0,a;d;t,,,,,,,
"Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar, -1349. Naṣīḥat al-ikhwān wa-murshidat al-khillān",0,a;d;t,,,,,"Naṣīḥat al-ikhwān wa-murshidat al-khillān (Ibn al-Wardī, Zayn al-Dīn ʻUmar ibn al-Muẓaffar)",http://id.worldcat.org/fast/1787943,Q11253
Abū al-ʻAbbās al-Baṣīr. Qaṣīdah,0,a;t,,,,,,,
"Nāṣir Aḥmad, Sultan of Yemen, -1424",0,a;c;d,,,,,,,
"Subkī, Taqī al-Dīn ʻAlī ibn ʻAbd al-Kāfī, 1284-1355. Tāʼīiyah",0,a;d;t,,,,,,,
"Ibn ʻArūs, Aḥmad, -1463 or 1464. Qaṣīdah",0,a;d;t,,,,,,,
"Ibn Qaḍīb al-Bān, ʻAbd Allāh ibn Muḥammad, -1684 or 1685. Dālīyah",0,a;d;t,,,,,,,
"Badawī, Aḥmad, 1200?-1276--Poetry",0,a;d--v,,,,,"Badawī, Aḥmad, 1200?-1276;Poetry",http://id.worldcat.org/fast/117979;http://id.worldcat.org/fast/1423828,Q11246;Q247
"Maqqarī, Aḥmad ibn Muḥammad, -1631 or 1632. Maqqarīyah",0,a;d;t,,,,,,,
"Ibn Zaydūn, Aḥmad ibn ʻAbd Allāh, 1003 or 1004-1071. Risālah al-jiddīyah",0,a;d;t,,,,,,,
"Ḥarīrī, 1054-1122. Maqāmāt",0,a;d;t,,,,,Maqāmāt (Ḥarīrī),http://id.worldcat.org/fast/1356801,Q11134
"Ibn Barrī, ʻAbd Allāh, 1106-1187",0,a;d,,,,,"Ibn Barrī, ʻAbd Allāh, 1106-1187",http://id.worldcat.org/fast/94338,Q11314
"Ibn al-Khashshāb, ʻAbd Allāh ibn Aḥmad, 1098 or 1099-1171 or 1172",0,a;d,,,,,,,
Saʻdī. Gulistān,0,a;t,,,,,Gulistān (Saʻdī),http://id.worldcat.org/fast/1361914,Q11356
Bible. Job--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Bible. Job;Commentaries;Early works,http://id.worldcat.org/fast/1892916;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q12602;Q2812;Q300
Bible. Gospels--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Bible. Gospels;Commentaries;Early works,http://id.worldcat.org/fast/1808065;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q5839;Q2812;Q300
Bible. New Testament--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Bible. New Testament;Commentaries;Early works,http://id.worldcat.org/fast/1808090;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q12598;Q2812;Q300
Catholic Church--Prayers and devotions--Early works to 1800,0,a--v--v,(uri) http://id.loc.gov/authorities/names/n79041716--(uri) http://viaf.org/viaf/sourceID/LC%7cn79041716,,,,Catholic Church;Prayers and devotions;Early works,http://id.worldcat.org/fast/531720;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q310;Q3052;Q300
Catholic Church,fast,a,(OCoLC)fst00531720,,,,Catholic Church,http://id.worldcat.org/fast/531720,Q310
Bible. John--Sermons--Early works to 1800,0,a;p--x--v,,,,,Bible. John;Sermons;Early works,http://id.worldcat.org/fast/1696638;http://id.worldcat.org/fast/1113216;http://id.worldcat.org/fast/1411636,Q4214;Q38598;Q300
Bible. John,fast,a;p,,,,,Bible. John,http://id.worldcat.org/fast/1696638,Q4214
"Benedict, Saint, Abbot of Monte Cassino--Early works to 1800",0,a;c--v,,,,,"Benedict, Saint, Abbot of Monte Cassino;Early works",http://id.worldcat.org/fast/33151;http://id.worldcat.org/fast/1411636,Q12615;Q300
Bible. Matthew--Commentaries--Early works to 1800,0,a;p--v--v,,,,,Bible. Matthew;Commentaries;Early works,http://id.worldcat.org/fast/1808086;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q5898;Q2812;Q300
Bible. Isaiah--Commentaries--Early works to 1800,0,a;p--v--v,(uri) http://id.loc.gov/authorities/names/n80002952--(uri) http://viaf.org/viaf/sourceID/LC%7cn80002952,,,,Bible. Isaiah;Commentaries;Early works,http://id.worldcat.org/fast/1808068;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q12558;Q2812;Q300
Bible. Isaiah,fast,a;p,(OCoLC)fst01808068,,,,Bible. Isaiah,http://id.worldcat.org/fast/1808068,Q12558
"Boethius, -524. De consolatione philosophiae.--Liber 3",0,a;d;t--n,,,,,De consolatione philosophiae (Boethius),http://id.worldcat.org/fast/1357455,Q38610
"Bridget, of Sweden, Saint, approximately 1303-1373--Early works to 1800",0,a;c;d--v,(uri) http://id.loc.gov/authorities/names/n50044402--(uri) http://viaf.org/viaf/sourceID/LC%7cn50044402,,,,"Bridget, of Sweden, Saint, approximately 1303-1373;Early works",http://id.worldcat.org/fast/1809563;http://id.worldcat.org/fast/1411636,Q12578;Q300
"Bridget, of Sweden, Saint, approximately 1303-1373",fast,a;c;d,(OCoLC)fst01809563,,,,"Bridget, of Sweden, Saint, approximately 1303-1373",http://id.worldcat.org/fast/1809563,Q12578
Glastonbury Abbey--History--Early works to 1800,0,a--x--v,,,,,Glastonbury Abbey;History;Early works,http://id.worldcat.org/fast/550994;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1411636,Q12564;Q6879;Q300
"Polo, Marco, 1254-1323?--Travel--Asia",0,a;d--x--z,,,,,"Polo, Marco, 1254-1323?;Travel;Asia",http://id.worldcat.org/fast/35719;http://id.worldcat.org/fast/1155558;http://id.worldcat.org/fast/1240495,Q38760;Q11139;Q11274
"Bible. Psalms--Criticism, interpretation, etc.--Early works to 1800",0,a;p--x--v,,,,,Bible. Psalms;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1808097;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q4257;Q292;Q300
"Cassiodorus, Senator, approximately 487-approximately 580. Expositio Psalmorum",0,a;c;d;t,,,,,"Expositio Psalmorum (Cassiodorus, Senator)",http://id.worldcat.org/fast/1387690,Q12571
"Bible. Prophets--Criticism, interpretation, etc.--Early works to 1800",0,a;p--x--v,(uri) http://id.loc.gov/authorities/names/n80008477--(uri) http://viaf.org/viaf/sourceID/LC%7cn80008477,,,,Bible. Prophets;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1892941;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q12524;Q292;Q300
Bible--Reading--Early works to 1800,0,a--x--v,(uri) http://id.loc.gov/authorities/names/n00020514--(uri) http://viaf.org/viaf/sourceID/LC%7cn00020514,,,,Bible;Reading;Early works,http://id.worldcat.org/fast/1356024;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/1411636,Q4267;Q11145;Q300
Bible,fast,a,(OCoLC)fst01356024,,,,Bible,http://id.worldcat.org/fast/1356024,Q4267
Bible. Prophets,fast,a;p,(OCoLC)fst01892941,,,,Bible. Prophets,http://id.worldcat.org/fast/1892941,Q12524
Cistercians--Rules--Early works to 1800,0,a--x--v,,,,,Cistercians;Rules;Early works,http://id.worldcat.org/fast/554661;http://id.worldcat.org/fast/1423857;http://id.worldcat.org/fast/1411636,Q2799;Q4910;Q300
