genre_as_recorded,vocab,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Illuminated manuscripts--Italy--12th century,aat,,,,,illuminated manuscripts;Italy;Twelfth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1159791,Q4268;Q249;Q304
Psalter,aat,,,,,psalters (books),http://vocab.getty.edu/aat/300026477,Q4134
Illuminated manuscripts--Germany--14th century,aat,,,,,illuminated manuscripts;Germany;Fourteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/933420,Q4268;Q3032;Q295
Historiated initials--Germany--14th century,aat,,,,,historiated initials;Germany;Fourteenth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/933420,Q10800;Q3032;Q295
Initials (layout features)--Germany--14th century,aat,,,,,initials (layout features);Germany;Fourteenth century,http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/933420,Q12539;Q3032;Q295
Antiphonaries--Italy--14th century,aat,,,,,antiphonaries;Italy;Fourteenth century,http://vocab.getty.edu/aat/300188812;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q6845;Q249;Q295
Illuminated manuscripts--Italy--14th century,aat,,,,,illuminated manuscripts;Italy;Fourteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q4268;Q249;Q295
Historiated initials--Italy--14th century,aat,,,,,historiated initials;Italy;Fourteenth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q10800;Q249;Q295
Initials (layout features)--Italy--14th century,aat,,,,,initials (layout features);Italy;Fourteenth century,http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q12539;Q249;Q295
Russia leather bindings,rbbin,,Russia leather bindings,http://id.loc.gov/vocabulary/rbmscv/cv00692,Q12527,,,
Illuminated manuscripts--16th century,aat,,,,,illuminated manuscripts;Sixteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1119851,Q4268;Q335
Historiated initials--Italy--16th century,aat,,,,,historiated initials;Italy;Sixteenth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q10800;Q249;Q335
Initials (layout features)--Italy--16th century,aat,,,,,initials (layout features);Italy;Sixteenth century,http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q12539;Q249;Q335
Leather bindings,rbmscv,,Leather bindings,http://id.loc.gov/vocabulary/rbmscv/cv00455,Q5843,,,
Antiphonaries--Spain--Toledo--14th century,aat,,,,,antiphonaries;Spain--Toledo;Fourteenth century,http://vocab.getty.edu/aat/300188812;http://id.worldcat.org/fast/1204571;http://id.worldcat.org/fast/933420,Q6845;Q7141;Q295
Illuminated manuscripts--14th century,aat,,,,,illuminated manuscripts;Fourteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/933420,Q4268;Q295
Initials (layout features)--Spain--14th century,aat,,,,,initials (layout features);Spain;Fourteenth century,http://vocab.getty.edu/aat/300168055;http://id.worldcat.org/fast/1204303;http://id.worldcat.org/fast/933420,Q12539;Q343;Q295
Leather bindings,rbbin,,,,,Leather bindings,http://id.loc.gov/vocabulary/rbmscv/cv00455,Q5843
Illuminated manuscripts--Belgium--Mons--15th century,aat,,,,,illuminated manuscripts;Belgium--Mons;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1206359;http://id.worldcat.org/fast/923962,Q4268;Q12585;Q154
Miniatures (Illuminations)--Belgium--Mons--15th century,gmgpc,,,,,miniatures (paintings);Belgium--Mons;Fifteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1206359;http://id.worldcat.org/fast/923962,Q262;Q12585;Q154
Books of hours,aat,,,,,books of hours,http://vocab.getty.edu/aat/300026457,Q3618
Illuminated manuscripts--France--Rouen--15th century,aat,,,,,illuminated manuscripts;France--Rouen;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1205659;http://id.worldcat.org/fast/923962,Q4268;Q2965;Q154
Miniatures (Illuminations)--France--Rouen--15th century,gmgpc,,,,,miniatures (paintings);France--Rouen;Fifteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1205659;http://id.worldcat.org/fast/923962,Q262;Q2965;Q154
Illuminated manuscripts--Italy--15th century,aat,,,,,illuminated manuscripts;Italy;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q4268;Q249;Q154
Historiated initials--Italy--15th century,aat,,,,,historiated initials;Italy;Fifteenth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q10800;Q249;Q154
Historiated initials--France--12th century,aat,,,,,historiated initials;France;Twelfth century,http://vocab.getty.edu/aat/300194390;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1159791,Q10800;Q152;Q304
Half bindings,rbmscv,,Half bindings,http://id.loc.gov/vocabulary/rbmscv/cv00332,Q5817,,,
Manuscripts--Germany--12th century,aat,,,,,manuscripts (documents);Germany;Twelfth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1159791,Q10789;Q3032;Q304
Illuminated manuscripts--Italy--Florence--15th century,aat,,,,,illuminated manuscripts;Italy--Florence;Fifteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1204699;http://id.worldcat.org/fast/923962,Q4268;Q3604;Q154
Manuscripts--14th century,aat,,,,,manuscripts (documents);Fourteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/933420,Q10789;Q295
Sermons--14th century,aat,,,,,sermons;Fourteenth century,http://vocab.getty.edu/aat/300026669;http://id.worldcat.org/fast/933420,Q3590;Q295
Sermons,lcgft,http://id.loc.gov/authorities/genreForms/gf2015026051,,,,Sermons,http://id.worldcat.org/fast/1423904,Q180
Manuscripts--Italy--15th century,aat,,,,,manuscripts (documents);Italy;Fifteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/923962,Q10789;Q249;Q154
Illuminated manuscripts--England--14th century,aat,,,,,illuminated manuscripts;England;Fourteenth century,http://vocab.getty.edu/aat/300265483;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q4268;Q320;Q295
Inhabited initials--England--14th century,aat,,,,,inhabited initials;England;Fourteenth century,http://vocab.getty.edu/aat/300198398;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q12676;Q320;Q295
Drolleries--England--14th century,aat,,,,,drolleries;England;Fourteenth century,http://vocab.getty.edu/aat/300165093;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q12588;Q320;Q295
Fore-edge paintings,rbmscv,,Fore-edge paintings,http://id.loc.gov/vocabulary/rbmscv/cv00742,Q12636,,,
Manuscripts--England--14th century,aat,,,,,manuscripts (documents);England;Fourteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1219920;http://id.worldcat.org/fast/933420,Q10789;Q320;Q295
Manuscripts--Italy--16th century,aat,,,,,manuscripts (documents);Italy;Sixteenth century,http://vocab.getty.edu/aat/300028569;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/1119851,Q10789;Q249;Q335
"Formulas, recipes, etc",aat,,,,,formulas (instructions),http://vocab.getty.edu/aat/300438609,Q12523
Paper,aat,,,,,paper (fiber product),http://vocab.getty.edu/aat/300014109,Q3526
Miniatures (Illuminations)--Italy--14th century,gmgpc,,,,,miniatures (paintings);Italy;Fourteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204565;http://id.worldcat.org/fast/933420,Q262;Q249;Q295
Scrolls,gmgpc,,,,,Scrolls,http://id.worldcat.org/fast/1109413,Q12687
Miniatures (Illuminations)--Italy--Siena--14th century,gmgpc,,,,,miniatures (paintings);Italy--Siena;Fourteenth century,http://vocab.getty.edu/aat/300033936;http://id.worldcat.org/fast/1204409;http://id.worldcat.org/fast/933420,Q262;Q4200;Q295
Statutes--Italy--Venice--15th century,aat,,,,,statutes;Italy--Venice;Fifteenth century,http://vocab.getty.edu/aat/300027891;http://id.worldcat.org/fast/1204473;http://id.worldcat.org/fast/923962,Q4301;Q2814;Q154
Letters--Germany--16th century,aat,,,,,letters (correspondence);Germany;Sixteenth century,http://vocab.getty.edu/aat/300026879;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1119851,Q7110;Q3032;Q335
Correspondence--Germany--16th century,aat,,,,,correspondence;Germany;Sixteenth century,http://vocab.getty.edu/aat/300026877;http://id.worldcat.org/fast/1210272;http://id.worldcat.org/fast/1119851,Q7715;Q3032;Q335
Letters--16th century,aat,,,,,letters (correspondence);Sixteenth century,http://vocab.getty.edu/aat/300026879;http://id.worldcat.org/fast/1119851,Q7110;Q335
Correspondence--16th century,aat,,,,,correspondence;Sixteenth century,http://vocab.getty.edu/aat/300026877;http://id.worldcat.org/fast/1119851,Q7715;Q335
Indentures,aat,,,,,indentures,http://vocab.getty.edu/aat/300027753,Q230
