row_index,ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place_tgn,production_place,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title,uniform_title_as_recorded,uniform_title_agr,title_as_recorded_245,title_as_recorded_245_agr,genre_as_recorded,genre,subject_as_recorded,subject,author_as_recorded,author_wikidata,author_instance_of,author_as_recorded_agr,author,artist_as_recorded,artist_as_recorded_agr,artist,scribe_as_recorded,scribe_as_recorded_agr,scribe,language_as_recorded,language_iso_639-3,language,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,material,material_placeholder,physical_description,acknowledgements,data_processed_at,data_source_modified,source_file
938,,,,openn-tei,Q3087288,Free Library of Philadelphia,LC 14 23,https://know.freelibrary.org/Record/1582842,,Italy,http://vocab.getty.edu/tgn/1000080,,"","",,,,,,,Tractatus de maleficiis (Treatise on evil deeds),,,,,,"Gambiglioni, Angelo, active 15th century",,,,http://viaf.org/viaf/100384396/,,,,,,,Latin; Italian,lat|ita,lat|ita,"Carson, Hampton L. (Hampton Lawrence), 1852-1929|Phillipps, Thomas, Sir, 1792-1872",,https://viaf.org/viaf/67264132|http://viaf.org/viaf/73979081,paper,Paper,"Support: Paper. Extent: iv+200+i; 342 x 225 mm bound to 345x 244 mm. Modern foliation in pencil, upper right recto; early foliation in ink beginning at 11 on fol. 1r, lower right recto. Collation: 1-20 (10). Vertical catchwords at ten-folio intervals from 10v-130v, horizontal catchword at 140v. One column of forty-seven lines, lead point ruling; written area: 210 x 113 mm. Gothic--rotunda (ff. 1r-103r). Gothic--cursiva (fols. 103v-200r). One historiated initial (fol. 1r), initials in red, blue, and black with penwork decoration throughout, thirty-one marginal drawings in ink between fol. 3v and fol. 34r, occasional manicules throughout. Eighteenth-century half-calf binding, paste paper covers; stamped in gold on spine ""DE GAMBIL. CRIMINAL ET MISC. LEG. CODEX A I 1460""",,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lc_14_23_TEI.xml
939,,,,openn-tei,Q3087288,Free Library of Philadelphia,LC 14 28,,,England,http://vocab.getty.edu/tgn/7002445,,1385-1399,1385^1399,14,http://vocab.getty.edu/aat/300404506,,,,,Statuta vetera (Old Statutes),,,,,,,,,,,,,,,,,Latin; Middle French (ca. 1400-1600),lat|frm,lat|frm,"Lloyd-Mostyn, Llewellyn Neville Vaughan|Carson, Hampton L. (Hampton Lawrence), 1852-1929",,http://id.loc.gov/authorities/names/n85239186.html,parchment,Parchment,"Support: Parchment. Extent: i+205; 93 x 61 mm bound to 100 x 68 mm. Modern foliation in pencil, upper right recto. Collation: 1 (6), 2-25 (8), 26 (8, -8). Catchwords on lower right verso through the first section of the manuscript only; 14v, [22v], [30v], [38v], [46v], [54v], [62v]. 1 column of 23 lines, lead point ruling (prickings visible); written area: 62 x 35 mm. Gothic--anglicana. 1 illuminated initial and decorated border, red and blue decorated initials throughout. Original doeskin over wooden boards; printed ""100"" pasted to spine; ink letters on front cover, no longer legible; remains of ordinal clasp and leather strap",,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lc_14_28_TEI.xml
940,,,,openn-tei,Q3087288,Free Library of Philadelphia,LC 14 9.5,https://know.freelibrary.org/Record/1582839,,"London?, England",http://vocab.getty.edu/tgn/7011781|http://vocab.getty.edu/tgn/7002445,,"","",,,,,,,Statuta nova (New Statutes),,,,,,,,,,,,,,,,,Middle French (ca. 1400-1600); Latin,frm|lat,frm|lat,"Sir Richard Sakevylle|J. Palmer|St. Audries, Alexander Fuller-Acland-Hood, Baron, 1853-1917|Frost, H. Harvey|Bernard Quaritch (Firm)|H.P. Kraus (Firm)",,http://id.loc.gov/authorities/names/nb2009001361.html|http://id.loc.gov/authorities/names/no2006007865.html|http://id.loc.gov/authorities/names/n84093217.html|http://id.loc.gov/authorities/names/n79022832.html,parchment,Parchment,"Support: Parchment. Extent: iv+274+i; 365 x 260 mm bound to 374 x 268 mm. Modern foliation in pencil, upper right recto. Collation: Structure uncertain; appears to be gathered in quires of 16.. One column of forty-six lines, lead point ruling; prickings are visible; two leaves before the foliated leaves are ruled but otherwise blank as are fols. 44v-45v, fols. 144v-146r, fol. 232v, fols. 262v-274v; written area: 240 x 162 mm. Gothic--anglicana. Six historiated initials with full borders, five-line decorated and illuminated initials with foliate sprays throughout; red and blue paragraph marks throughout. English pigskin, blind-stamped, late nineteenth century; Stamped in spine in gold: ""Modus ienendi Parliamenium/Tractatus di Senescallo Anglia/Abreggement des Estatuts/Les Estatuts in Françoys Edw. iii—7 &amp; 8 Edw. iv""",,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lc_14_9_5_TEI.xml
941,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis Add 1,,,Unknown,http://vocab.getty.edu/tgn/7544559,,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,,,,Music Manuscript,,,,,,,,,,,,,,,,,"No linguistic content, Not applicable",zxx,zxx,,,,parchment,Parchment,Support: Parchment,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_add_001_TEI.xml
942,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis Add 2,,,Unknown,http://vocab.getty.edu/tgn/7544559,,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,,,,Music Manuscript,,,,,,,,,,,,,,,,,"No linguistic content, Not applicable",zxx,zxx,,,,parchment,Parchment,Support: Parchment,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_add_002_TEI.xml
943,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis Add 3,,,Unknown,http://vocab.getty.edu/tgn/7544559,,1000-1500,1000^1500,11;12;13;14;15,http://vocab.getty.edu/aat/300404503;http://vocab.getty.edu/aat/300404504;http://vocab.getty.edu/aat/300404505;http://vocab.getty.edu/aat/300404506;http://vocab.getty.edu/aat/300404465,,,,,Music Manuscript,,,,,,,,,,,,,,,,,"No linguistic content, Not applicable",zxx,zxx,,,,parchment,Parchment,Support: Parchment,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_add_003_TEI.xml
944,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis Add 4,,,"Verona?, Italy",http://vocab.getty.edu/tgn/7003262|http://vocab.getty.edu/tgn/1000080,,"","",,,,,,,Missal,,,,,,,,,,,,,,,,,"No linguistic content, Not applicable",zxx,zxx,,,,parchment,Parchment,Support: Parchment,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_add_004_TEI.xml
945,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 1,,,,,,"","",,,,,,,Quran Leaf,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_001_TEI.xml
946,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 2,,,,,,"","",,,,,,,Quran Leaves,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_002_TEI.xml
947,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 6,,,,,,"","",,,,,,,Quran Leaf,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 23 x 17 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_006_TEI.xml
948,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 16,,,,,,"","",,,,,,,Four Lines of Calligraphy from the Qasidat al-Burda,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 11.5 x 21 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_016_TEI.xml
949,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 17,,,,,,"","",,,,,,,Leaf from the Qasidat al-Burda,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 14 x 23 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_017_TEI.xml
950,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 18,,,,,,"","",,,,,,,Persian Calligraphy in Cloudbands,,,,,,,,,,,,,,,,,Persian,fas,per,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 19.5 x 28.5 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_018_TEI.xml
951,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 25,,,,,,"","",,,,,,,Quran Leaf,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 11 x 15 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_025_TEI.xml
952,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 26,,,,,,"","",,,,,,,Quran Leaf,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 12 x 18.5 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_026_TEI.xml
953,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis C 27,,,,,,"","",,,,,,,Drawing of Two Men with Fragments of Quran Leaf Pasted On,,,,,,,,,,,,,,,,,Arabic,ara,ara,"Lewis, John Frederick, 1860-1932",,https://viaf.org/viaf/63874811,,,Extent: 11.5 x 19 cm,,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_c_027_TEI.xml
954,,,,openn-tei,Q3087288,Free Library of Philadelphia,Lewis E 1,,,"Bologna?, Italy",http://vocab.getty.edu/tgn/7004847|http://vocab.getty.edu/tgn/1000080,,1275-1299,1275^1299,13,http://vocab.getty.edu/aat/300404505,,,,,De amore et dilectione Dei (On the love and favor of God); De doctrina dicendi et tacendi (On the doctrine of speaking and keeping silent); De ritu et moribus Indorum (On the rites and ways of the Indians); Historia de preliis Alexandri Magni (History of the battles of Alexander the Great); Pseudo-Sibylline Prophecy; Sermones quattuor (Four sermons),,,,,,"Albertano, da Brescia, active 13th century|Leo, Archipresbyter, active 10th century",Q2831705|Q1818805,human|human,,http://id.loc.gov/authorities/names/n86825133.html|http://id.loc.gov/authorities/names/n50080602.html,,,,,,,Latin,lat,lat,"Bragge, William, 1823-1884|Lewis, John Frederick, 1860-1932",,http://id.loc.gov/authorities/names/no99021947.html|http://viaf.org/viaf/63874811/,parchment,Parchment,"Support: Parchment. Extent: ii+100+ii; 265 x 180 mm bound to 270 x 185 mm. Modern foliation in pencil, upper right recto. Collation: 1-3 (8), 4 (12), 5-8 (8), 9 (4), 10-12 (8), 13 (4). Lower right corner or center lower margin of last verso, quires 1-8, several partially trimmed. Two columns of fifty-one lines; ruled in lead point; written area: 76 x 108 mm. Gothic--rotunda. One large historiated initial with Saint James the Apostle and a soldier (fol.1r), decorated initials throughout, marginal decoration and figures (especially birds) throughout; between fols. 76r-82r are eighteen blank spaces of eight to twenty-four lines, each preceding a new chapter, possibly reserved for column miniatures. Nineteenth-century brown morocco, black tooled, by Townsend of Suffolk",,2022-02-08T17:47:42-05:00,,/Users/emeryr/code/GIT/ds-scripts/scripts/../data/prototype-data/flp/lewis_e_001_TEI.xml
