item,itemLabel,description,DSID,collection,identifiers
http://www.wikidata.org/entity/Q131964645,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 276",manuscript containing Book of hours with a miniature of Saint Barbara,DS12123,Cornell University,5650371|Archives 4600 Bd. Ms. 276
http://www.wikidata.org/entity/Q131964647,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 279 +",manuscript containing Benedicturus aquam cappam vel superpellicium induat et stolam desuper,DS12124,Cornell University,5745051|Archives 4600 Bd. Ms. 279 +
http://www.wikidata.org/entity/Q131964649,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 283",manuscript containing Donatus minor s. de octo partibus orationis,DS12125,Cornell University,5650393|Archives 4600 Bd. Ms. 283
http://www.wikidata.org/entity/Q131964650,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 287 +",manuscript containing Dialogus inter corpus et animam,DS12126,Cornell University,5832583|Archives 4600 Bd. Ms. 287 +
http://www.wikidata.org/entity/Q131964654,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 289",manuscript containing Latin Bible,DS12127,Cornell University,3959603|Archives 4600 Bd. Ms. 289
http://www.wikidata.org/entity/Q131964657,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 290 ++",manuscript containing Passiones sanctorum martyrorum,DS12128,Cornell University,5834059|Archives 4600 Bd. Ms. 290 ++
http://www.wikidata.org/entity/Q131964658,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 31","manuscript containing Manuale in investionibus, professionibus, et iubileis monialium necessarium, ad usum prioris monasterii Rubee vallis",DS12129,Cornell University,3978587|Archives 4600 Bd. Ms. 31
http://www.wikidata.org/entity/Q131750048,"Lawrence, Kansas, University of Kansas, MS C243",manuscript containing Tessoro,DS1213,University of Kansas,2963897|MS C243
http://www.wikidata.org/entity/Q131964660,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 32",manuscript containing Ordo manualis [Ferrariensis Ecclesiae,DS12130,Cornell University,3978609|Archives 4600 Bd. Ms. 32
http://www.wikidata.org/entity/Q131964662,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 349",manuscript containing Tratado de la comunidad,DS12131,Cornell University,6682298|Archives 4600 Bd. Ms. 349
http://www.wikidata.org/entity/Q131964663,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 350",manuscript containing Aqui comienca el lib[r]o De secreto secretorum; el qual compuso el güt philosofo Aristotiles por mandamiento et ruego del gran ray Alesandre,DS12132,Cornell University,6682494|Archives 4600 Bd. Ms. 350
http://www.wikidata.org/entity/Q131964665,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 355 +",manuscript containing Compendium of Italian manuscripts,DS12133,Cornell University,5748311|Archives 4600 Bd. Ms. 355 +
http://www.wikidata.org/entity/Q131964667,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 355 microfilm Reel in box 60",manuscript containing Compendium of Italian manuscripts,DS12134,Cornell University,5748311|Archives 4600 Bd. Ms. 355 microfilm Reel in box 60
http://www.wikidata.org/entity/Q131964668,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 38",manuscript containing Dialogi / Gregory the Great,DS12135,Cornell University,3978532|Archives 4600 Bd. Ms. 38
http://www.wikidata.org/entity/Q131964673,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 39",manuscript containing Quodlibeta] / James of Viterbo [...et al,DS12136,Cornell University,3978530|Archives 4600 Bd. Ms. 39
http://www.wikidata.org/entity/Q131964676,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 40","manuscript containing Sermones quadrigesimales de legibus fidei, spei, et caritatis",DS12137,Cornell University,3978519|Archives 4600 Bd. Ms. 40
http://www.wikidata.org/entity/Q131964677,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 42",manuscript containing Dyalogus exemplorum de vita sancti Bernardi,DS12138,Cornell University,3978536|Archives 4600 Bd. Ms. 42
http://www.wikidata.org/entity/Q131964679,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 43",manuscript containing Homeliarium Quadragesimale [...et al,DS12139,Cornell University,3977215|Archives 4600 Bd. Ms. 43
http://www.wikidata.org/entity/Q131750049,"Lawrence, Kansas, University of Kansas, MS C246",manuscript containing A collection of devotional tracts,DS1214,University of Kansas,2963901|MS C246
http://www.wikidata.org/entity/Q131964681,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 44 +",manuscript containing Expositio super epistolam Pauli ad Romanos,DS12140,Cornell University,3978612|Archives 4600 Bd. Ms. 44 +
http://www.wikidata.org/entity/Q131964683,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 45",manuscript containing Parva institutio monastica [...et al,DS12141,Cornell University,3977205|Archives 4600 Bd. Ms. 45
http://www.wikidata.org/entity/Q131964684,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 46",manuscript containing Psalterium cum commento,DS12142,Cornell University,3977207|Archives 4600 Bd. Ms. 46
http://www.wikidata.org/entity/Q131964686,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 47 ++",manuscript containing Liber Sancti Petri in Erffordia,DS12143,Cornell University,3977188|Archives 4600 Bd. Ms. 47 ++
http://www.wikidata.org/entity/Q131964687,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 48",manuscript containing De patriarchis,DS12144,Cornell University,3977144|Archives 4600 Bd. Ms. 48
http://www.wikidata.org/entity/Q131964691,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 49",manuscript containing Sermones,DS12145,Cornell University,3977168|Archives 4600 Bd. Ms. 49
http://www.wikidata.org/entity/Q131964696,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 50",manuscript containing Sermones,DS12146,Cornell University,3977142|Archives 4600 Bd. Ms. 50
http://www.wikidata.org/entity/Q131964697,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 51",manuscript containing Sermones de tempore et de Sanctis,DS12147,Cornell University,3977179|Archives 4600 Bd. Ms. 51
http://www.wikidata.org/entity/Q131964699,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 52",manuscript containing Tractatus de confessione [...et al,DS12148,Cornell University,3977139|Archives 4600 Bd. Ms. 52
http://www.wikidata.org/entity/Q131964701,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 576 +","manuscript containing Epistles of St. Paul, with commentary",DS12149,Cornell University,5779397|Archives 4600 Bd. Ms. 576 +
http://www.wikidata.org/entity/Q131750050,"Lawrence, Kansas, University of Kansas, MS C247",manuscript containing Dominici Capranici Card. Vita ad Card. Papien /,DS1215,University of Kansas,2963902|MS C247
http://www.wikidata.org/entity/Q131964704,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 60",manuscript containing Otia imperialia,DS12150,Cornell University,3977210|Archives 4600 Bd. Ms. 60
http://www.wikidata.org/entity/Q131964705,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 601",manuscript containing Manuscript Old Testament,DS12151,Cornell University,5711822|Archives 4600 Bd. Ms. 601
http://www.wikidata.org/entity/Q131964707,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 615 +",manuscript containing Vita beati Francisci [...et al,DS12152,Cornell University,3864164|Archives 4600 Bd. Ms. 615 +
http://www.wikidata.org/entity/Q131964490,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 616 ++","manuscript containing Latin Bible, with prologues attributed to St. Jerome and the interpretation of Hebrew names",DS12153,Cornell University,3864181|Archives 4600 Bd. Ms. 616 ++
http://www.wikidata.org/entity/Q131964493,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 617",manuscript containing Factorum et dictorum memorabilium libri IX [...et al,DS12154,Cornell University,2088162|Archives 4600 Bd. Ms. 617
http://www.wikidata.org/entity/Q131964494,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 636 +",manuscript containing Sententiae,DS12155,Cornell University,6267466|Archives 4600 Bd. Ms. 636 +
http://www.wikidata.org/entity/Q131964496,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 683 +++",manuscript containing Sahidic Coptic text fragment,DS12156,Cornell University,8949340|Archives 4600 Bd. Ms. 683 +++
http://www.wikidata.org/entity/Q131964497,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 686 tiny",manuscript containing Book of hours; use of Rome,DS12157,Cornell University,9652627|Archives 4600 Bd. Ms. 686 tiny
http://www.wikidata.org/entity/Q131964499,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 8",manuscript containing Meditationes piissime de cognitione humane conditionis] / [Pseudo-]Bernard of Clairvaux [...et al,DS12158,Cornell University,3810968|Archives 4600 Bd. Ms. 8
http://www.wikidata.org/entity/Q131964504,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 9",manuscript containing Excerpta sermonum / Bernard of Clairvaux,DS12159,Cornell University,3812095|Archives 4600 Bd. Ms. 9
http://www.wikidata.org/entity/Q131750051,"Lawrence, Kansas, University of Kansas, MS C251",manuscript containing Regulae grammaticales,DS1216,University of Kansas,2963910|MS C251
http://www.wikidata.org/entity/Q131964507,"Ithaca, New York, Cornell University, Archives 4600 Bd. Ms. 9 Old binding",manuscript containing Excerpta sermonum / Bernard of Clairvaux,DS12160,Cornell University,3812095|Archives 4600 Bd. Ms. 9 Old binding
http://www.wikidata.org/entity/Q131964509,"Ithaca, New York, Cornell University, Archives 4629",manuscript containing Dante Collection,DS12161,Cornell University,2089232|Archives 4629
http://www.wikidata.org/entity/Q131964510,"Ithaca, New York, Cornell University, Archives 4629 Bd. Ms. 22 v.1",manuscript containing Canto quinto de la prima canticha ; Incipit cantus xxi Purgatorii Dantis Allegherii,DS12162,Cornell University,8244270|Archives 4629 Bd. Ms. 22 v.1
http://www.wikidata.org/entity/Q131964512,"Ithaca, New York, Cornell University, Archives 4629 Bd. Ms. 22 v.2++",manuscript containing Canto quinto de la prima canticha ; Incipit cantus xxi Purgatorii Dantis Allegherii,DS12163,Cornell University,8244270|Archives 4629 Bd. Ms. 22 v.2++
http://www.wikidata.org/entity/Q131964513,"Ithaca, New York, Cornell University, Archives 4629 Bd. Ms. 4 +","manuscript containing Purgatorio: Canto 31, lines 45-145, and Canto 32, lines 1-90",DS12164,Cornell University,3316386|Archives 4629 Bd. Ms. 4 +
http://www.wikidata.org/entity/Q131964516,"Ithaca, New York, Cornell University, Archives 4648 Bd. Ms. 13",manuscript containing Pro instruendis curandisq[ue] iuvenib[us] utilis doctrina Francisci Petrache [sic] cuiusdam etiam adolescentis ad magistrum suum recommendacio,DS12165,Cornell University,6569245|Archives 4648 Bd. Ms. 13
http://www.wikidata.org/entity/Q131964518,"Ithaca, New York, Cornell University, Archives 4648 Bd. Ms. 28",manuscript containing Rime e Trionfi,DS12166,Cornell University,6515008|Archives 4648 Bd. Ms. 28
http://www.wikidata.org/entity/Q131964519,"Ithaca, New York, Cornell University, Archives 4648 Bd. Ms. 31 +",manuscript containing Secretum,DS12167,Cornell University,3548515|Archives 4648 Bd. Ms. 31 +
http://www.wikidata.org/entity/Q131964524,"Ithaca, New York, Cornell University, Archives 4648 Bd. Ms. 38 no.6 +",manuscript containing Vita Petrarchae,DS12168,Cornell University,6571300|Archives 4648 Bd. Ms. 38 no.6 +
http://www.wikidata.org/entity/Q131964527,"Ithaca, New York, Cornell University, Archives 4648 Bd. Ms. 44",manuscript containing De vera sapientia,DS12169,Cornell University,6515406|Archives 4648 Bd. Ms. 44
http://www.wikidata.org/entity/Q131750052,"Lawrence, Kansas, University of Kansas, MS C260","manuscript containing Vita del Re Alfonso d'Aragona, Re di Napoli",DS1217,University of Kansas,2963914|MS C260
http://www.wikidata.org/entity/Q131964528,"Ithaca, New York, Cornell University, Archives 6532.01.01 6532 Box 1 folder 1-23","manuscript containing Fragment from a manuscript, probably a Bible",DS12170,Cornell University,13115650|Archives 6532.01.01 6532 Box 1 folder 1-23
http://www.wikidata.org/entity/Q131964530,"Ithaca, New York, Cornell University, Archives 6532.01.02",manuscript containing Three leaves from Bede's Homilia,DS12171,Cornell University,13243684|Archives 6532.01.02
http://www.wikidata.org/entity/Q131964537,"Ithaca, New York, Cornell University, Archives 6532.01.03","manuscript containing Leaf from the Acta Martyrii, including the martyrs of Sebaste",DS12172,Cornell University,13249952|Archives 6532.01.03
http://www.wikidata.org/entity/Q131964538,"Ithaca, New York, Cornell University, Archives 6532.01.04",manuscript containing Two leaves from a Bible containing the Books of Ezra/ Nehemiah and Judith,DS12173,Cornell University,13250189|Archives 6532.01.04
http://www.wikidata.org/entity/Q131964542,"Ithaca, New York, Cornell University, Archives 6532.01.05","manuscript containing Leaf from antiphonal with decorated initial ""E"" with blue wolves",DS12174,Cornell University,13230444|Archives 6532.01.05
http://www.wikidata.org/entity/Q131964532,"Ithaca, New York, Cornell University, Archives 6532.01.06","manuscript containing Leaf from an antiphonal with historiated ""A"" initial of a female saint preaching",DS12175,Cornell University,13230641|Archives 6532.01.06
http://www.wikidata.org/entity/Q131964533,"Ithaca, New York, Cornell University, Archives 6532.01.06bis",manuscript containing Single folio on vellum from a decorative breviary,DS12176,Cornell University,13253970|Archives 6532.01.06bis
http://www.wikidata.org/entity/Q131964535,"Ithaca, New York, Cornell University, Archives 6532.01.07","manuscript containing Leaf from a breviary with decorative initial ""C""",DS12177,Cornell University,13252433|Archives 6532.01.07
http://www.wikidata.org/entity/Q131964545,"Ithaca, New York, Cornell University, Archives 6532.01.09","manuscript containing Fragment of a border, and cut-out initial ""M"" from a choir book",DS12178,Cornell University,13242487|Archives 6532.01.09
http://www.wikidata.org/entity/Q131964546,"Ithaca, New York, Cornell University, Archives 6532.01.10",manuscript containing Leaf from a hymnal with musical notation,DS12179,Cornell University,13256678|Archives 6532.01.10
http://www.wikidata.org/entity/Q131750053,"Lawrence, Kansas, University of Kansas, MS C264",manuscript containing De notariis et tabellionibus,DS1218,University of Kansas,2963915|MS C264
http://www.wikidata.org/entity/Q131964548,"Ithaca, New York, Cornell University, Archives 6532.01.11","manuscript containing Initial ""E"" with Adoration of the Magi taken from a choir book",DS12180,Cornell University,13230650|Archives 6532.01.11
http://www.wikidata.org/entity/Q131964550,"Ithaca, New York, Cornell University, Archives 6532.01.12","manuscript containing Foliate initial ""C"" from a choir book, from Italy",DS12181,Cornell University,13230664|Archives 6532.01.12
http://www.wikidata.org/entity/Q131964551,"Ithaca, New York, Cornell University, Archives 6532.01.13","manuscript containing Initial ""E"" with Adoration of the Magi, from a choir book, from northern Italy",DS12182,Cornell University,13230661|Archives 6532.01.13
http://www.wikidata.org/entity/Q131964553,"Ithaca, New York, Cornell University, Archives 6532.01.14",manuscript containing Document with seal in Middle High German,DS12183,Cornell University,13272221|Archives 6532.01.14
http://www.wikidata.org/entity/Q131964555,"Ithaca, New York, Cornell University, Archives 6532.01.15","manuscript containing Bifolium from a psalter, from northern Italy",DS12184,Cornell University,13272231|Archives 6532.01.15
http://www.wikidata.org/entity/Q131964556,"Ithaca, New York, Cornell University, Archives 6532.01.16","manuscript containing Initial ""S"" from a gradual from Germany or Bohemia",DS12185,Cornell University,13272238|Archives 6532.01.16
http://www.wikidata.org/entity/Q131964560,"Ithaca, New York, Cornell University, Archives 6532.01.17 6532 Box 1 folder 17","manuscript containing Remnant of a Book of Hours, annotated in the following centuries, with eight leaves (including three bifolia) in an eighteenth century binding",DS12186,Cornell University,13142993|Archives 6532.01.17 6532 Box 1 folder 17
http://www.wikidata.org/entity/Q131964563,"Ithaca, New York, Cornell University, Archives 6532.01.17bis","manuscript containing Illuminated leaf from ""Les grandes chroniques royales"" Compostela",DS12187,Cornell University,13254179|Archives 6532.01.17bis
http://www.wikidata.org/entity/Q131964564,"Ithaca, New York, Cornell University, Archives 6532.01.24","manuscript containing Marriage contract between Thomas de Nevill and John de Chaumont, 1345",DS12188,Cornell University,13272426|Archives 6532.01.24
http://www.wikidata.org/entity/Q131964566,"Ithaca, New York, Cornell University, Archives 6532.02.01 6532 Box 2 folder 1-23","manuscript containing Mutilated bifolium from a glossed Vulgate Bible, Psalms 39 and 41",DS12189,Cornell University,13243555|Archives 6532.02.01 6532 Box 2 folder 1-23
http://www.wikidata.org/entity/Q131750054,"Lawrence, Kansas, University of Kansas, MS D2",manuscript containing Epigrammata /,DS1219,University of Kansas,2964321|MS D2
http://www.wikidata.org/entity/Q131964568,"Ithaca, New York, Cornell University, Archives 6532.02.02","manuscript containing Leaf from Leo Magnus' Tractatus, 75, 76",DS12190,Cornell University,13154656|Archives 6532.02.02
http://www.wikidata.org/entity/Q131964570,"Ithaca, New York, Cornell University, Archives 6532.02.03","manuscript containing Binding strip probably from a Bible, containing Jerome, Matthew 3.21.1-11, and Zacharias 9.9.9",DS12191,Cornell University,13243559|Archives 6532.02.03
http://www.wikidata.org/entity/Q131964572,"Ithaca, New York, Cornell University, Archives 6532.02.04",manuscript containing Mutilated bifolium from a lectionary including readings from Acts 3:9-10,DS12192,Cornell University,13142981|Archives 6532.02.04
http://www.wikidata.org/entity/Q131964574,"Ithaca, New York, Cornell University, Archives 6532.02.05",manuscript containing Leaf containing capitula for 1. Corinthians 3:16-4:17 on recto and Bible fragment on verso,DS12193,Cornell University,13243604|Archives 6532.02.05
http://www.wikidata.org/entity/Q131964575,"Ithaca, New York, Cornell University, Archives 6532.02.06","manuscript containing Leaf with commentary on Luke 7:36, probably from Germany",DS12194,Cornell University,13130440|Archives 6532.02.06
http://www.wikidata.org/entity/Q131964579,"Ithaca, New York, Cornell University, Archives 6532.02.07",manuscript containing Six leaves from a Tours Bible,DS12195,Cornell University,13243610|Archives 6532.02.07
http://www.wikidata.org/entity/Q131964583,"Ithaca, New York, Cornell University, Archives 6532.02.08","manuscript containing Two mutilated bifolia from a missal containing parts of Matthew 9 and 18, and Ephesians 4, with some diastematic neumes",DS12196,Cornell University,13154636|Archives 6532.02.08
http://www.wikidata.org/entity/Q131964584,"Ithaca, New York, Cornell University, Archives 6532.02.08bis",manuscript containing Fragment from a Byzantine patristic manuscript,DS12197,Cornell University,13243626|Archives 6532.02.08bis
http://www.wikidata.org/entity/Q131964586,"Ithaca, New York, Cornell University, Archives 6532.02.09","manuscript containing Mutilated bifolium containing Haimo of Auxerre's Homiliae de tempore, 81",DS12198,Cornell University,13154627|Archives 6532.02.09
http://www.wikidata.org/entity/Q131964588,"Ithaca, New York, Cornell University, Archives 6532.02.10","manuscript containing Mutilated bifolium of Old Testament capitula and Augustine's Hipponiensis episcopi Epistulae from chapter 21, De libro Ezechielis",DS12199,Cornell University,13249966|Archives 6532.02.10
http://www.wikidata.org/entity/Q131750055,"Lawrence, Kansas, University of Kansas, MS D3",manuscript containing Expositio beati Ambrosii archiepiscopi Mediolanensis civitatis super psalmum,DS1220,University of Kansas,2964324|MS D3
http://www.wikidata.org/entity/Q131964589,"Ithaca, New York, Cornell University, Archives 6532.02.11","manuscript containing Leaf, possibly from a service book",DS12200,Cornell University,13249971|Archives 6532.02.11
http://www.wikidata.org/entity/Q131964591,"Ithaca, New York, Cornell University, Archives 6532.02.12","manuscript containing Leaf, possibly from a service book, with decorated initials ""D"" and ""C""",DS12201,Cornell University,13250011|Archives 6532.02.12
http://www.wikidata.org/entity/Q131964708,"Ithaca, New York, Cornell University, Archives 6532.02.13",manuscript containing Hymnal leaf (or antiphonary?) with diastematic neumes,DS12202,Cornell University,13116635|Archives 6532.02.13
http://www.wikidata.org/entity/Q131964712,"Ithaca, New York, Cornell University, Archives 6532.02.14",manuscript containing Music fragment from a hymnal with pre-square notation,DS12203,Cornell University,13115652|Archives 6532.02.14
http://www.wikidata.org/entity/Q131964715,"Ithaca, New York, Cornell University, Archives 6532.02.14bis","manuscript containing Fragment from St. Augustine, Expositio in evangelium Iohannis",DS12204,Cornell University,13250172|Archives 6532.02.14bis
http://www.wikidata.org/entity/Q131964716,"Ithaca, New York, Cornell University, Archives 6532.02.15",manuscript containing Mutilated bifolium from a liturgical manuscript containing Psalm XIII (and XIV?) with diastematic neumes,DS12205,Cornell University,13154532|Archives 6532.02.15
http://www.wikidata.org/entity/Q131964718,"Ithaca, New York, Cornell University, Archives 6532.02.16","manuscript containing Fragment of a leaf with music for Epiphany, with pre-square notation",DS12206,Cornell University,13230436|Archives 6532.02.16
http://www.wikidata.org/entity/Q131964720,"Ithaca, New York, Cornell University, Archives 6532.02.17",manuscript containing One mutilated bifolium and three fragments from a breviary with diastematic neumes,DS12207,Cornell University,13230438|Archives 6532.02.17
http://www.wikidata.org/entity/Q131964722,"Ithaca, New York, Cornell University, Archives 6532.02.18","manuscript containing Two leaves featuring the offices of saints Leo, Peter and Paul, James, Nazarius and Celsus, Abdon and Seunen",DS12208,Cornell University,13250362|Archives 6532.02.18
http://www.wikidata.org/entity/Q131964723,"Ithaca, New York, Cornell University, Archives 6532.02.19","manuscript containing Binding strip containing text from the Vulgate Bible, Luke 2",DS12209,Cornell University,13250364|Archives 6532.02.19
http://www.wikidata.org/entity/Q131749921,"Lawrence, Kansas, University of Kansas, MS D9",manuscript containing Initiales literae ex liturgiae voluminibus depromptae caenobitarum curis calamo atque minio exornatae ad instaurandam Italam picturam priusquam torculi tiipografici exortae,DS1221,University of Kansas,2964346|MS D9
http://www.wikidata.org/entity/Q131964725,"Ithaca, New York, Cornell University, Archives 6532.02.20",manuscript containing Fragment taken from the binding of an unidentified book,DS12210,Cornell University,13250365|Archives 6532.02.20
http://www.wikidata.org/entity/Q131964727,"Ithaca, New York, Cornell University, Archives 6532.02.21",manuscript containing Leaf from Augustine's De doctrina christiana (ii. 38-40 incomplete),DS12211,Cornell University,13250369|Archives 6532.02.21
http://www.wikidata.org/entity/Q131964731,"Ithaca, New York, Cornell University, Archives 6532.02.22",manuscript containing Mutilated bifolium with commentary on Deuteronomy 27 and 32,DS12212,Cornell University,13250661|Archives 6532.02.22
http://www.wikidata.org/entity/Q131964734,"Ithaca, New York, Cornell University, Archives 6532.02.23",manuscript containing Leaf from a Book of Hours with pen drawing of God the Father with crucified Christ,DS12213,Cornell University,13250666|Archives 6532.02.23
http://www.wikidata.org/entity/Q131964736,"Ithaca, New York, Cornell University, Archives 6532.03.01 6532 Box 3 folder 1-19","manuscript containing Two bifolia from the so-called Psalter of St. Mary, with 15 verses of rhyming devotional poetry",DS12214,Cornell University,13132898|Archives 6532.03.01 6532 Box 3 folder 1-19
http://www.wikidata.org/entity/Q131964737,"Ithaca, New York, Cornell University, Archives 6532.03.02",manuscript containing Three binding strips from an unidentified manuscript,DS12215,Cornell University,13142995|Archives 6532.03.02
http://www.wikidata.org/entity/Q131964739,"Ithaca, New York, Cornell University, Archives 6532.03.02bis",manuscript containing Leaf from an English manuscript pocket Bible,DS12216,Cornell University,13283097|Archives 6532.03.02bis
http://www.wikidata.org/entity/Q131964741,"Ithaca, New York, Cornell University, Archives 6532.03.03","manuscript containing Decorated leaf from a psalter, probably from Northern France",DS12217,Cornell University,13115661|Archives 6532.03.03
http://www.wikidata.org/entity/Q131964743,"Ithaca, New York, Cornell University, Archives 6532.03.04",manuscript containing Two mutilated bifolia from an inset gloss textbook,DS12218,Cornell University,13154522|Archives 6532.03.04
http://www.wikidata.org/entity/Q131964745,"Ithaca, New York, Cornell University, Archives 6532.03.05","manuscript containing Fragment from a glossed manuscript containing the Digests of Justinian, 36.1/3.1-2",DS12219,Cornell University,13253641|Archives 6532.03.05
http://www.wikidata.org/entity/Q131749922,"Lawrence, Kansas, University of Kansas, MS D13",manuscript containing Collection of biographies of illustrious men,DS1222,University of Kansas,2964387|MS D13
http://www.wikidata.org/entity/Q131964747,"Ithaca, New York, Cornell University, Archives 6532.03.06","manuscript containing Two leaves from a book, probably of canon law",DS12220,Cornell University,13253644|Archives 6532.03.06
http://www.wikidata.org/entity/Q131964750,"Ithaca, New York, Cornell University, Archives 6532.03.07","manuscript containing Leaf from the Bible, Book of Zachariah",DS12221,Cornell University,13253645|Archives 6532.03.07
http://www.wikidata.org/entity/Q131964753,"Ithaca, New York, Cornell University, Archives 6532.03.08",manuscript containing Thirteen mutilated bifolia and three fragments from a Latin manuscript,DS12222,Cornell University,13253850|Archives 6532.03.08
http://www.wikidata.org/entity/Q131964755,"Ithaca, New York, Cornell University, Archives 6532.03.09","manuscript containing Leaf from the Digests of Justinian, 27.1.45 - 27.3.2",DS12223,Cornell University,13243222|Archives 6532.03.09
http://www.wikidata.org/entity/Q131964756,"Ithaca, New York, Cornell University, Archives 6532.03.10","manuscript containing Mutilated bifolium of a glossed Digest of Justinian, Liber XLV",DS12224,Cornell University,13230442|Archives 6532.03.10
http://www.wikidata.org/entity/Q131964758,"Ithaca, New York, Cornell University, Archives 6532.03.11",manuscript containing Fragment from a glossed textbook,DS12225,Cornell University,13253890|Archives 6532.03.11
http://www.wikidata.org/entity/Q131964759,"Ithaca, New York, Cornell University, Archives 6532.03.11.03","manuscript containing Leaf from Alexander Bonini de Alexandria, in Duodecim Aristotelis Metaphysicae expositio, 1300s",DS12226,Cornell University,16183207|Archives 6532.03.11.03
http://www.wikidata.org/entity/Q131964761,"Ithaca, New York, Cornell University, Archives 6532.03.11bis","manuscript containing Leaf from a psalter, with human faces in the margin",DS12227,Cornell University,15159344|Archives 6532.03.11bis
http://www.wikidata.org/entity/Q131964763,"Ithaca, New York, Cornell University, Archives 6532.03.12",manuscript containing Two leaves from a music book with musical notation,DS12228,Cornell University,13243140|Archives 6532.03.12
http://www.wikidata.org/entity/Q131964765,"Ithaca, New York, Cornell University, Archives 6532.03.12bis","manuscript containing Leaf on vellum from a breviary, Flanders",DS12229,Cornell University,13253924|Archives 6532.03.12bis
http://www.wikidata.org/entity/Q131749923,"Lawrence, Kansas, University of Kansas, MS D14",manuscript containing Lexicon (Manuscript Kenneth Spencer Research Library. MS D14),DS1223,University of Kansas,2964390|MS D14
http://www.wikidata.org/entity/Q131964768,"Ithaca, New York, Cornell University, Archives 6532.03.13",manuscript containing Two leaves from a legal document,DS12230,Cornell University,13256682|Archives 6532.03.13
http://www.wikidata.org/entity/Q131964771,"Ithaca, New York, Cornell University, Archives 6532.03.13b",manuscript containing Leaf from Thomas of Breslau's Practica medicinalis,DS12231,Cornell University,13256691|Archives 6532.03.13b
http://www.wikidata.org/entity/Q131964773,"Ithaca, New York, Cornell University, Archives 6532.03.14",manuscript containing Bifolium containing Avicenna's Liber Canonis I,DS12232,Cornell University,13243243|Archives 6532.03.14
http://www.wikidata.org/entity/Q131964774,"Ithaca, New York, Cornell University, Archives 6532.03.15","manuscript containing Fragments recovered from binding, containing sermons by Jacques de Lausanne",DS12233,Cornell University,13154528|Archives 6532.03.15
http://www.wikidata.org/entity/Q131964776,"Ithaca, New York, Cornell University, Archives 6532.03.16","manuscript containing Leaf from Titus Livius, Historiae (Book 3.4-7)",DS12234,Cornell University,13266980|Archives 6532.03.16
http://www.wikidata.org/entity/Q131964778,"Ithaca, New York, Cornell University, Archives 6532.03.17","manuscript containing Leaf possibly from an illuminated psalter, including Psalm 19 and decorative line fillers",DS12235,Cornell University,13266981|Archives 6532.03.17
http://www.wikidata.org/entity/Q131964779,"Ithaca, New York, Cornell University, Archives 6532.03.17.1","manuscript containing A doctor with two amputees, illuminated miniature from Le Livre des Propriétés des choses",DS12236,Cornell University,16021110|Archives 6532.03.17.1
http://www.wikidata.org/entity/Q131964781,"Ithaca, New York, Cornell University, Archives 6532.03.18","manuscript containing Bifolium from statute book of a city in Northern Italy, possibly Lucca",DS12237,Cornell University,13266995|Archives 6532.03.18
http://www.wikidata.org/entity/Q131964783,"Ithaca, New York, Cornell University, Archives 6532.03.19",manuscript containing Bifolium probably from Aristotle's Metaphysics,DS12238,Cornell University,13267979|Archives 6532.03.19
