row_index,workflow_history,name_as_recorded,role,name_agr,source_authority_uri,instance_of,authorized_label,structured_value
11,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Beck, Helmut, 1919-2001",former owner,,,human,Helmut Beck,Q94821473
12,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z",Bergendal Collection,former owner,,http://id.loc.gov/authorities/names/n00026837,organization,Bergendal Collection,Q114236214
13,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Bigod, Roger, Earl of Norfolk, -1221",author,,,human,"Roger Bigod, 2nd Earl of Norfolk",Q3438704
14,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Bilicich, Stephanus",scribe,,,human,Stephanus Bilicich,Q113817442
15,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Birjandī, ʻAbd al-ʻAlī ibn Muḥammad ibn Ḥusayn, active 16th century",author,برجندي، عبد العلي بن محمد بن حسين، active 16th century,http://id.loc.gov/authorities/names/nr93001807,human,ʿAbd-al-ʿAlī Ibn-Muḥammad al Birǧandī,Q114413753
16,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Boccaccio, Giovanni, 1313-1375",author,,http://id.loc.gov/authorities/names/n78087605,human,Giovanni Boccaccio,Q1402
17,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Boethius, -524",author,,http://id.loc.gov/authorities/names/n79029805,human,Boethius,Q102851
18,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Bohn, John, 1757-1843",former owner,,http://id.loc.gov/authorities/names/nr92010376,human,John Bohn,Q113817588
19,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Bonfils, Immanuel ben Jacob, active 14th century",author,,http://id.loc.gov/authorities/names/nb2013022326,human,Immanuel Bonfils,Q354517
20,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.126842400Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Caffarelli, Prospero, -1500",former owner,,,human,Prospero Caffarelli,Q55643327
21,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z",Catholic Church,author,,http://id.loc.gov/authorities/names/n79041716,organization,Catholic Church,Q9592
22,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Chetwode, John, Sir, 1764-1845",former owner,,,human,"Sir John Chetwode, 4th Baronet",Q11800745
23,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Court, Antoine de, 16th century",former owner,,,human,Antoine de Court,Q115781159
24,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Court, Benoît de",former owner,,http://id.loc.gov/authorities/names/n86113810,human,Benoît Le Court,Q106904178
25,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Crescenzi, Pietro de', approximately 1233-approximately 1320",author,,http://id.loc.gov/authorities/names/n85295007,human,Pietro de' Crescenzi,Q1933377
26,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Creswick, H. R., 1902-1988",former owner,,,human,Harry Creswick,Q5668143
27,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Dioscorides Pedanius, of Anazarbos",author,ديسقوريدس. of Anazarbos,http://id.loc.gov/authorities/names/n83204415,human,Pedanius Dioscorides,Q297776
28,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Dloss, Edwin",former owner,,,human,Edwin Dloss,Q113818857
29,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Dysart, Lionel Tollemache, Earl of, 1708-1770",former owner,,http://id.loc.gov/authorities/names/nr2003034660,human,"Lionel Tollemache, 4th Earl of Dysart",Q6555815
30,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Ebner von Eschenbach, Hieronymus Wilhelm, 1673-1752",former owner,,,human,Hieronymus Wilhelm Ebner von Eschenbach,Q15452636
31,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Feltrinelli, Giannalisa",former owner,,http://id.loc.gov/authorities/names/n00123677,human,Giannalisa Feltrinelli,Q95750251
32,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Fenn, John, 1739-1794",former owner,,http://id.loc.gov/authorities/names/n87900550,human,John Fenn,Q6232934
33,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Feutrier, Imbert",author,,,human,Imbert Feutrier,Q113826490
34,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Firenze, Andrea de, 15th century",illuminator,,,human,Andrea di Bonaiuto,Q495419
35,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Fugger, Marcus, 1529-1597",former owner,,http://id.loc.gov/authorities/names/n82089479,human,Markus Fugger,Q115254
36,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Fugger, Ulricus, 1526-1584",former owner,,http://id.loc.gov/authorities/names/no94020341,human,Ulrich Fugger,Q3547961
37,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gaignières, Jehan de, 16th century",former owner,,,human,Jehan de Gaignières,Q113857013
38,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gallico, Joseph ben Isaac, 16th century",scribe,,,human,Joseph ben Isaac Gallico,Q113857019
39,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gänser, Georg",scribe,,http://id.loc.gov/authorities/names/no2012007915,human,Georg Ganser,Q113857026
40,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.121154200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gioacchino, di Giovanni",illuminator,,http://id.loc.gov/authorities/names/n87922092,human,Gioacchino di Giovanni,Q20830652
41,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gladstone, W. E. 1809-1898",former owner,,http://id.loc.gov/authorities/names/n79018726,human,William Ewart Gladstone,Q160852
42,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Gorman, Pierre Patrick, 1924-",former owner,,http://id.loc.gov/authorities/names/n82134677,human,Pierre Gorman,Q1671373
43,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Grinke, Paul",former owner,,http://id.loc.gov/authorities/names/no2006031805,human,Paul Grinke,Q113864039
44,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Guillaume, de Lanicia, -after 1310",author,,,human,Guillaume de Lanicia,Q64032846
45,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z",Hagop Kevorkian Fund,former owner,,http://id.loc.gov/authorities/names/n87824320,organization,Hagop Kevorkian Fund,Q114242603
46,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Hahn, Franz Joseph von, 1699-1747",former owner,,http://id.loc.gov/authorities/names/n2020031088,human,Franz Josef von Hahn,Q55131021
47,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Haimmiller, M",former owner,,,human,M. Haimmiller,Q114242440
48,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.607149Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Heilbrun, G",former owner,,,human,G. Heilbrun,Q114242441
49,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Helm, Franz, approximately 1500-1567",author,,http://id.loc.gov/authorities/names/nr2002017652,human,Franz Helm,Q15994218
50,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Hoe, Robert, 1839-1909",former owner,,http://id.loc.gov/authorities/names/n79003231,human,Robert Hoe III,Q3663034
51,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Honeyman, Robert B",former owner,,http://id.loc.gov/authorities/names/nr89006834,human,Robert Brodhead Honeyman,Q113864827
52,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Horblit, Harrison D",former owner,,http://id.loc.gov/authorities/names/n83159551,human,Harrison Horblit,Q18206500
53,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Isidore, of Seville, Saint, -636",author,,http://id.loc.gov/authorities/names/n80139470,human,Isidore of Seville,Q166876
54,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z","Israeli, Isaac, approximately 832-approximately 932",author,,http://id.loc.gov/authorities/names/n86820023,human,Isaac Israeli ben Solomon,Q536837
55,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.236552800Z",J. Paul Getty Museum,former owner,,http://id.loc.gov/authorities/names/n79046211,organization,J. Paul Getty Museum,Q731126
56,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.237554100Z","John XXI, Pope, -1277",author,,http://id.loc.gov/authorities/names/n86820241,human,John XXI,Q172916
57,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.237554100Z","Josephus, Flavius",author,,http://id.loc.gov/authorities/names/n80015583,human,Josephus,Q134461
58,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.237554100Z","Jurjānī, Ismāʻīl ibn Ḥasan, 1042 or 1043-1136 or 1137",author,جرجاني، اسماعيل بن حسن، 1042 or 1043-1136 or 1137,http://id.loc.gov/authorities/names/nr94010125,human,Zayn al-Din Gorgani,Q2908840
59,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.237554100Z","Kuppferberg, Johannes de",scribe,,,human,Johannes de Kuppferberg,Q114242462
60,"NAME RECON STEP 2: ROWS INDEXED, WORKFLOW STARTED 2022-12-20T22:49:35.127676100Z | NAME RECON STEP 3: START HUMAN RECON 2022-12-20T22:50:22.608150300Z | NAME RECON STEP 6: START ORG RECON 2022-12-21T00:30:57.122155200Z | NAME RECON STEP 9: FINALIZED 2022-12-21T00:31:34.237554100Z","Lansburgh, Mark",former owner,,http://id.loc.gov/authorities/names/n78068241,human,Mark Lansburgh,Q114242464
