subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Qurʼan. Sūrat al-Anʻām,fast,a;p,,,,,Qurʼan. Sūrat al-Anʻām,http://id.worldcat.org/fast/1842886,Q11489
Qurʼan. Sūrat al-Anbiyāʼ--Commentaries--Early works to 1800,0,a;p--v--v,,Qurʼan. Sūrat al-Anbiyāʼ;Commentaries;Early works,http://id.worldcat.org/fast/1842887;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11553;Q2812;Q300,,,
Qurʼan. Sūrat al-Anbiyāʼ,fast,a;p,,Qurʼan. Sūrat al-Anbiyāʼ,http://id.worldcat.org/fast/1842887,Q11553,,,
Qurʼan. Sūrat al-Kawthar--Commentaries--Early works to 1800,0,a;p--v--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300,,,
"Qurʼan. Sūrat al-Baqarah,--255--Commentaries--Early works to 1800",0,a;p--n--v--v,,"Qurʼan. Sūrat al-Baqarah, 255;Commentaries;Early works",http://id.worldcat.org/fast/1916379;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11500;Q2812;Q300,,,
Qurʼan. Sūrat al-Baqarah,fast,a;p,,,,,Qurʼan. Sūrat al-Baqarah,http://id.worldcat.org/fast/1842891,Q11399
"Qurʼan. Sūrat al-Nisāʼ,--48--Commentaries--Early works to 1800",0,a;p--n--v--v,,Qurʼan. Sūrat al-Nisāʼ;Commentaries;Early works,http://id.worldcat.org/fast/1842912;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11178;Q2812;Q300,,,
"Qurʼan. Sūrat al-Anfāl,--23--Commentaries--Early works to 1800",0,a;p--n--v--v,,Qurʼan. Sūrat al-Anfāl;Commentaries;Early works,http://id.worldcat.org/fast/1842888;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q100907;Q2812;Q300,,,
"Qurʼan. Sūrat al-Aḥzāb,--72--Commentaries--Early works to 1800",0,a;p--n--v--v,,Qurʼan. Sūrat al-Aḥzāb;Commentaries;Early works,http://id.worldcat.org/fast/1842884;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q27292;Q2812;Q300,,,
Qurʼan. Sūrat al-Aḥzāb,fast,a;p,,Qurʼan. Sūrat al-Aḥzāb,http://id.worldcat.org/fast/1842884,Q27292,,,
Qurʼan--Early works to 1800,0,a--v,,,,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Coran--Ouvrages avant 1800,6,a--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300,,,
"Qurʼan--Criticism, interpretation, etc.--Early works to 1800",0,a--x--v,,,,,Qurʼan;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11441;Q292;Q300
"Coran--Critique, interprétation, etc.--Ouvrages avant 1800",6,a--x--v,,,,,Qurʼan;Criticism and interpretation;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1198648;http://id.worldcat.org/fast/1411636,Q11441;Q292;Q300
"ʻAbd al-Qādir al-Jīlānī, -1166",0,a;d,http://id.loc.gov/authorities/names/n90650670,,,,"ʻAbd al-Qādir al-Jīlānī, -1166",http://id.worldcat.org/fast/1803094,Q11271
Qurʼan. Sūrat al-Fātiḥah--Early works to 1800,0,a;p--v,,,,,Qurʼan. Sūrat al-Fātiḥah;Early works,http://id.worldcat.org/fast/1842895;http://id.worldcat.org/fast/1411636,Q11465;Q300
"Qurʼan. Sūrat al-Ḥashr,--9",0,a;p--n,,Qurʼan. Sūrat al-Ḥashr,http://id.worldcat.org/fast/1842898,Q100908,,,
"Qurʼan--Language, style--Early works to 1800",0,a--x--v,,,,,Qurʼan;Literary style;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1136323;http://id.worldcat.org/fast/1411636,Q11441;Q11357;Q300
Qurʼan--Abrogator and abrogated verses--Early works to 1800,0,a--x--v,,,,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
Qurʼan--Dictionaries--Arabic--Early works to 1800,0,a--x--x--v,,Qurʼan;Encyclopedias and dictionaries;Arabic language;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/909533;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636,Q11441;Q175;Q2953;Q300,,,
Qurʼan--Numerical division--Early works to 1800,0,a--x--v,,Qurʼan;Numerical division of sacred works;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/2061516;http://id.worldcat.org/fast/1411636,Q11441;Q100905;Q300,,,
"Qurʼan--Language, style--Dictionaries--Arabic--Early works to 1800",0,a--x--v--x--v,,Qurʼan;Language and languages--Style;Dictionaries;Arabic language;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/992266;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636,Q11441;Q76182;Q3041;Q2953;Q300,,,
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194. Nāẓimat al-zahr",0,a;d;t,,,,,,,
Qurʼan,0,a,http://id.loc.gov/authorities/names/n79046204,,,,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
"Qurʼan--Concordances, Arabic--Early works to 1800",0,a--v--v,,Qurʼan;Concordances;Arabic language;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423768;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636,Q11441;Q66784;Q2953;Q300,,,
Qurʼan--Orthography--Early works to 1800,0,a--x--v,,,,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194. ʻAqīlat atrāb al-qaṣāʼid fī asná al-maqāṣid",0,a;d;t,,,,,,,
Qurʼan--Readings--Early works to 1800,0,a--x--v,,,,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
Coran--Lectures--Ouvrages avant 1800,6,a--x--v,,,,,"Qurʼan;Criticism, Textual;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/883762;http://id.worldcat.org/fast/1411636,Q11441;Q4282;Q300
"Ḥirz al-amānī wa-wajh al-tahānī (Shāṭibī, al-Qāsim ibn Fīrruh)",fast,a,,,,,"Ḥirz al-amānī wa-wajh al-tahānī (Shāṭibī, al-Qāsim ibn Fīrruh)",http://id.worldcat.org/fast/1369357,Q11166
"Shāṭibī, al-Qāsim ibn Fīrruh, 1144-1194. Ḥirz al-amānī wa-wajh al-tahānī",0,a;d;t,,,,,"Ḥirz al-amānī wa-wajh al-tahānī (Shāṭibī, al-Qāsim ibn Fīrruh)",http://id.worldcat.org/fast/1369357,Q11166
Qurʼan--Commentaries,0,a--v,,,,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812
Qurʼan--Commentaries--History--12th century--Sources,0,a--v--x--y--v,,Qurʼan;Commentaries;History;Twelfth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/1423900,Q11441;Q2812;Q6879;Q304;Q2769,,,
Coran--Commentaires,6,a--v,,,,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812
Coran--Commentaires--Histoire--12e siècle--Sources,6,a--v--x--y--v,,Qurʼan;Commentaries;History;Twelfth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/1423900,Q11441;Q2812;Q6879;Q304;Q2769,,,
"Ṣaghānī, al-Ḥasan ibn Muḥammad, 1181-1252. Durr al-multaqaṭ fī tabyīn al-ghalaṭ",0,a;d;t,,,,,,,
Qurʼan--Reading--History--10th century--Sources,0,a--x--x--y--v,,Qurʼan;Reading;History;Tenth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1147737;http://id.worldcat.org/fast/1423900,Q11441;Q11145;Q6879;Q12530;Q2769,,,
Qurʼan--Reading--History--11th century--Sources,0,a--x--x--y--v,,Qurʼan;Reading;History;Eleventh century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1423900,Q11441;Q11145;Q6879;Q306;Q2769,,,
Qurʼan--Reading--History--12th century--Sources,0,a--x--x--y--v,,Qurʼan;Reading;History;Twelfth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1159791;http://id.worldcat.org/fast/1423900,Q11441;Q11145;Q6879;Q304;Q2769,,,
Coran--Lecture--Histoire--10e siècle--Sources,6,a--x--x--y--v,,Qurʼan;Reading;History;Tenth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1147737;http://id.worldcat.org/fast/1423900,Q11441;Q11145;Q6879;Q12530;Q2769,,,
Coran--Lecture--Histoire--11e siècle--Sources,6,a--x--x--y--v,,Qurʼan;Reading;History;Eleventh century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1090626;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/908096;http://id.worldcat.org/fast/1423900,Q11441;Q11145;Q6879;Q306;Q2769,,,
"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",0,a;d,,"Fayḍ al-Kāshī, Muḥammad ibn Murtaḍá, 1598 or 1599-1680 or 1681",http://id.worldcat.org/fast/1818130,Q100848,,,
Qurʼan--Commentaries--History--15th century--Sources,0,a--v--x--y--v,,,,,Qurʼan;Commentaries;History;Fifteenth century;Sources,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/923962;http://id.worldcat.org/fast/1423900,Q11441;Q2812;Q6879;Q154;Q2769
"Ghazzālī, 1058-1111. Durrah al-fākhirah fī kashf ʻulūm al-Ākhirah",0,a;d;t,,,,,,,
"Muḥammad, Prophet, -632--Family--Early works to 1800",0,a;c;d--x--v,,,,,"Muḥammad, Prophet, -632;Families;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1728849;http://id.worldcat.org/fast/1411636,Q3639;Q5939;Q300
Khiḍr (Legendary character)--Early works to 1800,0,a;c--v,,,,,Khiḍr (Legendary character);Early works,http://id.worldcat.org/fast/987173;http://id.worldcat.org/fast/1411636,Q11149;Q300
Jesus Christ--Islamic interpretations--Early works to 1800,0,a--x--v,,Islamic interpretations of Jesus Christ;Early works,http://id.worldcat.org/fast/1353430;http://id.worldcat.org/fast/1411636,Q100904;Q300,,,
"Amīr Khusraw Dihlavī, approximately 1253-1325",0,a;d,,"Amīr Khusraw Dihlavī, approximately 1253-1325",http://id.worldcat.org/fast/1804467,Q100849,,,
"Bayḍāwī, ʻAbd Allāh ibn ʻUmar, -1286? Anwār al-tanzīl wa-asrār al-taʼwīl",0,a;d;t,,,,,"Anwār al-tanzīl wa-asrār al-taʼwīl (Bayḍāwī, ʻAbd Allāh ibn ʻUmar)",http://id.worldcat.org/fast/1369620,Q11452
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? Risālat al-waḍʻ",0,a;d;t,,,,,,,
"Ījī, ʻAḍud al-Dīn ʻAbd al-Raḥmān ibn Aḥmad, -1355? Maqālah al-muqarrarah fī taḥqīq al-kalām al-nafsī",0,a;d;t,,,,,,,
"Ibn al-ʻArabī, 1165-1240--Criticism, interpretation, etc",0,a;d--x,,"Ibn al-ʻArabī, 1165-1240;Criticism, interpretation, etc.",http://id.worldcat.org/fast/19726;http://id.worldcat.org/fast/1411635,Q12604;Q177,,,
Qurʼan--Recitation--Early works to 1800,0,a--x--v,,,,,Qurʼan;Recitations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,Q11441;Q11514;Q300
Qurʼan--Study and teaching--Early works to 1800,0,a--x--v,,,,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300
"Muḥammad, Prophet, -632--Poetry",0,a;c;d--v,,,,,"Muḥammad, Prophet, -632;Poetry",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/1423828,Q3639;Q247
"Qurʼan. Sūrat al-Anbiyāʼ,--22--Commentaries",0,a;p--n--v,,Qurʼan. Sūrat al-Anbiyāʼ;Commentaries,http://id.worldcat.org/fast/1842887;http://id.worldcat.org/fast/1423723,Q11553;Q2812,,,
Adam (Biblical figure)--Islamic interpretations,0,a;c--x,http://id.loc.gov/authorities/subjects/sh96010968,,,,Islamic interpretations of Adam,http://id.worldcat.org/fast/1353429,Q11381
Eve (Biblical figure)--Islamic interpretations,0,a--x,,Eve (Biblical figure),http://id.worldcat.org/fast/87718,Q11600,,,
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Shāfiyah",0,a;d;t,http://id.loc.gov/authorities/names/no2020017556,,,,"Shāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/2057825,Q11335
"Qazwīnī, ʻAlī ibn ʻUmar, 1203 or 4-1276 or 7. Risālah al-Shamsīyah fī al-qawāʻid al-manṭiqīyah",0,a;d;t,,,,,,,
Qurʼan. Sūrat Yāsīn--Commentaries,0,a;p--v,,Qurʼan. Sūrat Yāsīn;Commentaries,http://id.worldcat.org/fast/1842939;http://id.worldcat.org/fast/1423723,Q27017;Q2812,,,
Qurʼan. Sūrat Qāf--Commentaries,0,a;p--v,,Qurʼan;Commentaries,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723,Q11441;Q2812,,,
Qurʼan. Sūrat al-Fatḥ--Commentaries,0,a;p--v,,Qurʼan. Sūrat al-Fatḥ;Commentaries,http://id.worldcat.org/fast/1916380;http://id.worldcat.org/fast/1423723,Q100896;Q2812,,,
"Qurʼan--Evidences, authority, etc",0,a--x,http://id.loc.gov/authorities/subjects/sh85072965,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441,,,
Adam (Biblical figure)--Islamic interpretations--Early works to 1800,0,a;c--x--v,,,,,Adam (Biblical figure);Islamic interpretations of Adam;Early works,http://id.worldcat.org/fast/87719;http://id.worldcat.org/fast/1353429;http://id.worldcat.org/fast/1411636,Q11497;Q11381;Q300
"Jāmī, 1414-1492. Fawāʾid al-Ḍiyāʾīyah",0,a;d;t,,,,,Fawāʼid al-Ḍiyāʼīyah (Jāmī),http://id.worldcat.org/fast/1913444,Q11292
"Ibn al-Ḥājib, ʻUthmān ibn ʻUmar, 1175-1249. Kāfiyah",0,a;d;t,http://id.loc.gov/authorities/names/n84200998,,,,"Kāfiyah (Ibn al-Ḥājib, ʻUthmān ibn ʻUmar)",http://id.worldcat.org/fast/1366739,Q11200
Qurʼan. Sūrat Muḥammad--Commentaries,0,a;p--v,,Qurʼan. Sūrat Muḥammad;Commentaries,http://id.worldcat.org/fast/1842936;http://id.worldcat.org/fast/1423723,Q8010;Q2812,,,
Qurʼan. Sūrat Muḥammad,fast,a;p,,Qurʼan. Sūrat Muḥammad,http://id.worldcat.org/fast/1842936,Q8010,,,
Qurʼan,fast,a,(OCoLC)fst01842877,,,,Qurʼan,http://id.worldcat.org/fast/1842877,Q11441
"Kashshāf (Zamakhsharī, Maḥmūd ibn ʻUmar)",fast,a,,,,,"Kashshāf (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1368611,Q11291
"Zamakhsharī, Maḥmūd ibn ʿUmar, 1075-1144. Kashshāf",0,a;d;t,,"Kashshāf (Zamakhsharī, Maḥmūd ibn ʻUmar)",http://id.worldcat.org/fast/1368611,Q11291,,,
"Qurʼan--Language, style--Dictionaries--Early works to 1800",0,a--x--v--v,,Qurʼan;Language and languages--Style;Dictionaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/992266;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/1411636,Q11441;Q76182;Q3041;Q300,,,
"Qurʼan. Sūrat al-Baqarah,--255--Commentaries",0,a;p--n--v,,,,,Qurʼan. Sūrat al-Baqarah;Commentaries,http://id.worldcat.org/fast/1842891;http://id.worldcat.org/fast/1423723,Q11399;Q2812
"Ṭūsī, Muḥammad ibn al-Ḥasan, 995-1067? Tibyān fī tafsīr al-Qurʼān",0,a;d;t,,"Tibyān fī tafsīr al-Qurʼān (Ṭūsī, Muḥammad ibn al-Ḥasan)",http://id.worldcat.org/fast/1373708,Q100850,,,
"Ḥāfiẓ, active 14th century. Poems",0,a;d;t,,Poems (Ḥāfiẓ),http://id.worldcat.org/fast/1790051,Q4814,,,
"Athīr al-Dīn al-Abharī, al-Mufaḍḍal ibn ʻUmar, -1265. Hidāyat al-ḥikmah",0,a;d;t,,,,,,,
"Shabistarī, Maḥmūd ibn ʻAbd al-Karīm, -approximately 1320. Gulshan-i rāz",0,a;d;t,,,,,"Gulshan-i rāz (Shabistarī, Maḥmūd ibn ʻAbd al-Karīm)",http://id.worldcat.org/fast/1373318,Q48912
"Kumayl ibn Ziyād, 633 or 634-701",0,a;d,,,,,"Kumayl ibn Ziyād, 633 or 634-701",http://id.worldcat.org/fast/1829451,Q64145
"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661",0,a;c;d,,,,,"ʻAlī ibn Abī Ṭālib, Caliph, approximately 600-661",http://id.worldcat.org/fast/1804105,Q11345
"Samarqandī, Muḥammad ibn Ashraf, active 13th century. Risālah fī ādāb al-baḥth",0,a;d;t,,,,,,,
Qurʼan. Sūrat al-Insān--Commentaries--Early works to 1800,0,a;p--v--v,,Qurʼan;Commentaries;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11441;Q2812;Q300,,,
"Qurʼan. Sūrat al-Aʻrāf,--31--Commentaries",0,a;p--n--v,,Qurʼan. Sūrat al-Aʻrāf;Commentaries,http://id.worldcat.org/fast/1842890;http://id.worldcat.org/fast/1423723,Q6868;Q2812,,,
Qurʼan. Sūrat al-Kāfirūn--Commentaries--Early works to 1800,0,a;p--v--v,,Qurʼan. Sūrat al-Kāfirūn;Commentaries;Early works,http://id.worldcat.org/fast/1916382;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q100897;Q2812;Q300,,,
"Gulshan-i rāz (Shabistarī, Maḥmūd ibn ʻAbd al-Karīm)",fast,a,(OCoLC)fst01373318,"Gulshan-i rāz (Shabistarī, Maḥmūd ibn ʻAbd al-Karīm)",http://id.worldcat.org/fast/1373318,Q48912,,,
Poems (Ḥāfiẓ),fast,a,(OCoLC)fst01790051,Poems (Ḥāfiẓ),http://id.worldcat.org/fast/1790051,Q4814,,,
"Avicenna, 980-1037. Ishārāt wa-al-tanbīhāt",0,a;d;t,http://id.loc.gov/authorities/names/n2006065563--(uri) http://id.loc.gov/authorities/names/n2006065563--(uri) http://viaf.org/viaf/sourceID/LC%7cn2006065563,,,,Ishārāt wa-al-tanbīhāt (Avicenna),http://id.worldcat.org/fast/1365545,Q11546
"Qurʼan. Sūrat al-Ṣaff,--6--Commentaries--Early works to 1800",0,a;p--n--v--v,,Qurʼan. Sūrat al-Ṣaff;Commentaries;Early works,http://id.worldcat.org/fast/1916384;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q16396;Q2812;Q300,,,
Ishārāt wa-al-tanbīhāt (Avicenna),fast,a,(OCoLC)fst01365545,Ishārāt wa-al-tanbīhāt (Avicenna),http://id.worldcat.org/fast/1365545,Q11546,,,
Qurʼan. Sūrat al-Ṣaff,fast,a;p,(OCoLC)fst01916384,Qurʼan. Sūrat al-Ṣaff,http://id.worldcat.org/fast/1916384,Q16396,,,
"Qurʼan. Sūrat al-Aʻrāf,--31",0,a;p--n,,Qurʼan. Sūrat al-Aʻrāf,http://id.worldcat.org/fast/1842890,Q6868,,,
Qurʼan. Sūrat al-Najm,0,a;p,,Qurʼan. Sūrat al-Najm,http://id.worldcat.org/fast/1842908,Q11467,,,
"Dawwānī, Muḥammad ibn Asʻad, 1426 or 1427-1512 or 1513. Zawrāʼ",0,a;d;t,,,,,,,
"Ibn al-ʻArabī, 1165-1240. Fuṣūṣ al-ḥikam",0,a;d;t,,,,,Fuṣūṣ al-ḥikam (Ibn al-ʻArabī),http://id.worldcat.org/fast/1371634,Q11310
Fuṣūṣ al-ḥikam (Ibn al-ʻArabī),fast,a,(OCoLC)fst01371634,,,,Fuṣūṣ al-ḥikam (Ibn al-ʻArabī),http://id.worldcat.org/fast/1371634,Q11310
Qurʼan. Sūrat al-Aʻrāf,fast,a;p,(OCoLC)fst01842890,Qurʼan. Sūrat al-Aʻrāf,http://id.worldcat.org/fast/1842890,Q6868,,,
Qurʼan. Sūrat al-Najm,fast,a;p,(OCoLC)fst01842908,,,,Qurʼan. Sūrat al-Najm,http://id.worldcat.org/fast/1842908,Q11467
"Ibn Ḥajar al-ʻAsqalānī, Aḥmad ibn ʻAlī, 1372-1449. Nukhbat al-fikar fī muṣṭalaḥ ahl al-athar",0,a;d;t,,,,,"Nukhbat al-fikar fī muṣṭalaḥ ahl al-athar (Ibn Ḥajar al-ʻAsqalānī, Aḥmad ibn ʻAlī)",http://id.worldcat.org/fast/1372699,Q11422
"Muḥammad, Prophet, -632--Biography--Early works to 1800",0,a;c;d--x--v,,"Muḥammad, Prophet, -632;Biography;Early works",http://id.worldcat.org/fast/1836298;http://id.worldcat.org/fast/832149;http://id.worldcat.org/fast/1411636,Q3639;Q27365;Q300,,,
"Qurʼan--Evidences, authority, etc.--Early works to 1800",0,a--x--v,,Qurʼan;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411636,Q11441;Q300,,,
"Qurʼan. Sūrat al-Baqarah, 255--Commentaries--Early works to 1800",0,a;p--v--v,,,,,"Qurʼan. Sūrat al-Baqarah, 255;Commentaries;Early works",http://id.worldcat.org/fast/1916379;http://id.worldcat.org/fast/1423723;http://id.worldcat.org/fast/1411636,Q11500;Q2812;Q300
Muhammed bin Vaiz bin Velican Marʻaşî. ʻAndalīb,0,a;t,,,,,,,
Muhammed bin Vaiz bin Velican Marʻaşî. Salāmat al-qulūb,0,a;t,,,,,,,
"Anṣārī al-Harawī, ʻAbd Allāh ibn Muḥammad, 1006-1089. Works.--Selections",0,a;d;t--k,,Excerpts,http://id.worldcat.org/fast/1692837,Q3547,,,
"Qurʼan--Criticism, interpretation, etc.--Dictionaries--Arabic--Early works to 1800",0,a--x--v--x--v,,"Qurʼan;Criticism, interpretation, etc.;Dictionaries;Arabic language;Early works",http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1411635;http://id.worldcat.org/fast/1423826;http://id.worldcat.org/fast/812287;http://id.worldcat.org/fast/1411636,Q11441;Q177;Q3041;Q2953;Q300,,,
Coran--Récitation--Ouvrages avant 1800,6,a--x--v,,,,,Qurʼan;Recitations;Early works,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407;http://id.worldcat.org/fast/1411636,Q11441;Q11514;Q300
Qurʼan--Recitation,0,a--x,,,,,Qurʼan;Recitations,http://id.worldcat.org/fast/1842877;http://id.worldcat.org/fast/1091407,Q11441;Q11514
