signature,description,instanceOf,materialDS,centuryDS,earliestDate,latestDate,placeDS,scribeWikidata,artistWikidata,scriptNote,languageWikidata,titleRecord,titleStandard,titleDS,authorWikidata,ownerWikidata,holderWikidata,DSID,institutionalID,shelfmark,iiifURL,record,link
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 19",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1300,1325,https://catalog.digital-scriptorium.org/entity/Q1115|https://catalog.digital-scriptorium.org/entity/Q1289,,,,Q397,,,,,Q116771179|Q24207747,Q1079140,DS543,Ricketts 19,Ricketts 19,https://iiif.archive.org/iiif/images_Ricketts19_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2591,https://archive.org/details/Ricketts19_40
"Bloomington, Indiana, Indiana University Bloomington, Gottfried Mss.",manuscript containing Book of Hours; Hours of the Virgin,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1325,1350,https://catalog.digital-scriptorium.org/entity/Q133|https://catalog.digital-scriptorium.org/entity/Q1291,,,,Q397|Q35214,Book of Hours|Hours of the Virgin,Book of hours|Hours of the Virgin,https://catalog.digital-scriptorium.org/entity/Q795|https://catalog.digital-scriptorium.org/entity/Q8278,,Q4706665|Q110854399|Q117456250,Q1079140,DS544,Gottfried Mss.,Gottfried Mss.,https://iiif.archive.org/iiif/images_GottfriedMss_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2594,https://archive.org/details/GottfriedMss_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 30",manuscript containing Hours of the Virgin; Psalms and Canticles; Here begynneth matins of oure ladi; Calendar table; Calendar; Litany; Here bigynneth ye letanye; Here bigynneth ye vii P; Penitential Psalms and fifteen Gradula Psalms,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q1860|Q397,Hours of the Virgin|Psalms and Canticles|Here begynneth matins of oure ladi|Calendar table|Calendar|Litany|Here bigynneth ye letanye|Here bigynneth ye vii P|Penitential Psalms and fifteen Gradula Psalms,Hours of the Virgin|Psalter|Book of hours|Calendar|Litany|Litanies|Seven Penitential Psalms,https://catalog.digital-scriptorium.org/entity/Q8278|https://catalog.digital-scriptorium.org/entity/Q660|https://catalog.digital-scriptorium.org/entity/Q795|https://catalog.digital-scriptorium.org/entity/Q1122|https://catalog.digital-scriptorium.org/entity/Q1378|https://catalog.digital-scriptorium.org/entity/Q39232|https://catalog.digital-scriptorium.org/entity/Q39139,,Q76520101|Q116771179|Q116869236,Q1079140,DS558,Ricketts 30,Ricketts 30,https://iiif.archive.org/iiif/images_Ricketts30_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2636,https://archive.org/details/Ricketts30_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 17",manuscript containing Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1425,1450,https://catalog.digital-scriptorium.org/entity/Q132,,,,Q397,Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q116771179|Q116780057,Q1079140,DS565,Ricketts 17,Ricketts 17,https://iiif.archive.org/iiif/images_Ricketts17_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2657,https://archive.org/details/Ricketts17_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 101",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,,,,,Q116771179|Q8020693|Q6255944,Q1079140,DS576,Ricketts 101,Ricketts 101,https://iiif.archive.org/iiif/images_Ricketts101_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2690,https://archive.org/details/Ricketts101_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 141",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1475,1499,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q65034936|Q116771179|Q1402326|Q15453218|Q117085125,Q1079140,DS579,Ricketts 141,Ricketts 141,https://iiif.archive.org/iiif/images_Ricketts141_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2699,https://archive.org/details/Ricketts141_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 107","manuscript containing Choir Book, Gradual",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98|https://catalog.digital-scriptorium.org/entity/Q97,1490,1510,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,"Choir Book, Gradual",Gradual|Choir book,https://catalog.digital-scriptorium.org/entity/Q1121|https://catalog.digital-scriptorium.org/entity/Q1449,,Q98834332|Q116771179|Q201143|Q58514,Q1079140,DS583,Ricketts 107,Ricketts 107,https://iiif.archive.org/iiif/images_Ricketts107_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2711,https://archive.org/details/Ricketts107_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 136",manuscript containing Book of Hours,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1515,https://catalog.digital-scriptorium.org/entity/Q122|https://catalog.digital-scriptorium.org/entity/Q1310,,,,Q397,Book of Hours,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q62619661|Q116771179|Q5083550|Q116869180|Q20812628,Q1079140,DS584,Ricketts 136,Ricketts 136,https://iiif.archive.org/iiif/images_Ricketts136_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2714,https://archive.org/details/Ricketts136_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts D: 5",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q31|https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1515,https://catalog.digital-scriptorium.org/entity/Q651,,,,Q397,,,,,Q116771179,Q1079140,DS585,Ricketts D: 5,Ricketts D: 5,https://iiif.archive.org/iiif/images_RickettsD5_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2717,https://archive.org/details/RickettsD5_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts K: 6",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1515,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,,,,,Q116771179|Q94138739|Q113774991|Q8020693|Q2345146|Q2943,Q1079140,DS588,Ricketts K: 6,Ricketts K: 6,https://iiif.archive.org/iiif/images_RickettsK6_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2726,https://archive.org/details/RickettsK6_40
"Bloomington, Indiana, Indiana University Bloomington, Medieval and Renaissance 36","manuscript containing Breviary; Breviary of Elisabeth von Walmden; Inscription: the flyleaf (fol. 1v), ""iIste liber est in custodia Elizabet de wal[m]den quem scribere fecit ad laudem dei si q[uequam] in eo legerit oret pro ea propter deum"", ‘This book is in the keeping of Elisabeth von Walmden who had it written to the praise of God; whoever reads from it, may she pray for her, for the sake of God’, to which another hand (perhaps hers) adds in vita & post mort",Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1500,1515,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,"Breviary|Breviary of Elisabeth von Walmden|Inscription: the flyleaf (fol. 1v), ""iIste liber est in custodia Elizabet de wal[m]den quem scribere fecit ad laudem dei si q[uequam] in eo legerit oret pro ea propter deum"", ‘This book is in the keeping of Elisabeth von Walmden who had it written to the praise of God; whoever reads from it, may she pray for her, for the sake of God’, to which another hand (perhaps hers) adds in vita & post mort",Breviary|Inscription,https://catalog.digital-scriptorium.org/entity/Q657|https://catalog.digital-scriptorium.org/entity/Q39231,,Q116785327|Q28976541,Q1079140,DS589,Medieval and Renaissance 36,Medieval and Renaissance 36,https://iiif.archive.org/iiif/images_MedievalandRenaissance36_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2729,https://archive.org/details/MedievalandRenaissance36_40
"Bloomington, Indiana, Indiana University Bloomington, Adomeit 9",manuscript containing Book of Hours; Miniature,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q98,1525,1550,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Book of Hours; Miniature,Book of hours,https://catalog.digital-scriptorium.org/entity/Q795,,Q7382958|Q116869281,Q1079140,DS594,Adomeit 9,Adomeit 9,https://iiif.archive.org/iiif/images_Adomeit9_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2744,https://archive.org/details/Adomeit9_40
"Bloomington, Indiana, Indiana University Bloomington, Medieval and Renaissance 48",manuscript containing Väterbuch; Lives of the fathers,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1325,1350,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q132|https://catalog.digital-scriptorium.org/entity/Q1303,,,,Q397,Väterbuch|Lives of the fathers,Apophthegmata patrum|Lives of the Fathers,https://catalog.digital-scriptorium.org/entity/Q1393|https://catalog.digital-scriptorium.org/entity/Q1429,,Q55901959,Q1079140,DS546,Medieval and Renaissance 48,Medieval and Renaissance 48,https://iiif.archive.org/iiif/images_MedievalandRenaissance48_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2600,https://archive.org/details/MedievalandRenaissance48_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 15",manuscript containing Bible; Bohun Bible,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1340,1360,https://catalog.digital-scriptorium.org/entity/Q133|https://catalog.digital-scriptorium.org/entity/Q1291,,,,Q397,Bible|Bohun Bible,Bible,https://catalog.digital-scriptorium.org/entity/Q661,,Q116771179|Q5093489|Q118695961|Q116809433|Q2076653|Q125716633,Q1079140,DS547,Ricketts 15,Ricketts 15,https://iiif.archive.org/iiif/images_Ricketts15_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2603,https://archive.org/details/Ricketts15_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts K: 4",manuscript containing Gradual,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1350,1375,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Gradual,Gradual,https://catalog.digital-scriptorium.org/entity/Q1121,,Q116771179|Q4444046,Q1079140,DS549,Ricketts K: 4,Ricketts K: 4,https://iiif.archive.org/iiif/Images_RickettsK4_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2609,https://archive.org/details/RickettsK4_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 63",manuscript containing Missal,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q96,1375|1350,1399|1375,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Missal,Missal,https://catalog.digital-scriptorium.org/entity/Q662,,Q116594130|Q65034936|Q17627120|Q116771179|Q179126|Q24900668|Q15453218,Q1079140,DS550,Ricketts 63,Ricketts 63,https://iiif.archive.org/iiif/images_Ricketts63_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2612,https://archive.org/details/Ricketts63_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 26",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,,,,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q116771179|Q55948048,Q1079140,DS553,Ricketts 26,Ricketts 26,https://iiif.archive.org/iiif/images_Ricketts26_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2621,https://archive.org/details/Ricketts26_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 97",manuscript containing ,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q97,1400,1415,https://catalog.digital-scriptorium.org/entity/Q135,,,,Q397,,,,,Q114667678|Q116771179|Q15067374|Q675735|Q1775833|Q385745,Q1079140,DS555,Ricketts 97,Ricketts 97,https://iiif.archive.org/iiif/images_Ricketts97_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2627,https://archive.org/details/Ricketts97_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 28",manuscript containing Psalter,Q87167,https://catalog.digital-scriptorium.org/entity/Q31|https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q101|https://catalog.digital-scriptorium.org/entity/Q97,1895|1425,1895|1450,https://catalog.digital-scriptorium.org/entity/Q133,,,,Q397,Psalter,Psalter,https://catalog.digital-scriptorium.org/entity/Q660,,Q65034936|Q116771179|Q94138739|Q116790415|Q116790408|Q116790444|Q2044609|Q654762,Q1079140,DS557,Ricketts 28,Ricketts 28,https://iiif.archive.org/iiif/images_Ricketts28_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2633,https://archive.org/details/Ricketts28_40
"Bloomington, Indiana, Indiana University Bloomington, Poole 32",manuscript containing Homilies on the Gospels; Homiliae in Evangelia,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q91,800,815,https://catalog.digital-scriptorium.org/entity/Q131,,,,Q397,Homilies on the Gospels|Homiliae in Evangelia,Homilies|Gospels,https://catalog.digital-scriptorium.org/entity/Q1246|https://catalog.digital-scriptorium.org/entity/Q6034,Q42827,,Q1079140,DS499,Poole 32,Poole 32,https://iiif.archive.org/iiif/images_Poole32_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2459,https://archive.org/details/Poole32_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 177",manuscript containing Historia Ecclesiastica Gentis Anglorum,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q91,800,815,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q1305,,,,Q397,Historia Ecclesiastica Gentis Anglorum,Historia ecclesiastica,https://catalog.digital-scriptorium.org/entity/Q864,Q154938,,Q1079140,DS500,Ricketts 177,Ricketts 177,https://iiif.archive.org/iiif/images_Ricketts177_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2462,https://archive.org/details/Ricketts177_40
"Bloomington, Indiana, Indiana University Bloomington, Ricketts 157",manuscript containing Quod unigentius dei filius propter formam servi minor patri dicatur qui informa dei aequalis est patri ex eodem de trinitate libro primo titulo viii.; Excerpta ex operibus Sancti Augustini; Florigelium,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q91,825,850,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q1305,,,,Q397,Quod unigentius dei filius propter formam servi minor patri dicatur qui informa dei aequalis est patri ex eodem de trinitate libro primo titulo viii.|Excerpta ex operibus Sancti Augustini|Florigelium,Unigenitus Dei Filius|Works of Augustine|Florilegium,https://catalog.digital-scriptorium.org/entity/Q1476|https://catalog.digital-scriptorium.org/entity/Q7531|https://catalog.digital-scriptorium.org/entity/Q1326,Q738491,,Q1079140,DS501,Ricketts 157,Ricketts 157,https://iiif.archive.org/iiif/images_Ricketts157_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2465,https://archive.org/details/Ricketts157_40
"Bloomington, Indiana, Indiana University Bloomington, Poole 27","manuscript containing Historia Francorum extract:Life of Saint Brictius of Tours; Letter to Bassula; De Virtutibus S. Martini; Tituli Metrici de S.o Martino or Sylloge Epigraphica Turonensis de Sancto Martino; De Trinitate; Letters of introduction; Letter to Aurelius; Life of Saint Martin; Liturgical Office; Office of Saint Emmeram; Verses about Saint Martin; Epistle; Letter to Eusebius; Legenda S. Martini episcopi Et S. Bricii Turonensii Episcopi; Historia Francorum extracts; Dialogi; History; Saint's Life; Book I, 4,5,6; Formata ut conmendata",Q87167,https://catalog.digital-scriptorium.org/entity/Q33|https://catalog.digital-scriptorium.org/entity/Q31,https://catalog.digital-scriptorium.org/entity/Q92|https://catalog.digital-scriptorium.org/entity/Q91|https://catalog.digital-scriptorium.org/entity/Q101,890|825|1825,910|850|1850,https://catalog.digital-scriptorium.org/entity/Q131|https://catalog.digital-scriptorium.org/entity/Q133|https://catalog.digital-scriptorium.org/entity/Q1296|https://catalog.digital-scriptorium.org/entity/Q1303,,,,Q397,"Historia Francorum extract:Life of Saint Brictius of Tours|Letter to Bassula|De Virtutibus S. Martini|Tituli Metrici de S.o Martino or Sylloge Epigraphica Turonensis de Sancto Martino|De Trinitate|Letters of introduction|Letter to Aurelius|Life of Saint Martin|Liturgical Office|Office of Saint Emmeram|Verses about Saint Martin|Epistle|Letter to Eusebius|Legenda S. Martini episcopi Et S. Bricii Turonensii Episcopi|Historia Francorum extracts|Dialogi|History|Saint's Life|Book I, 4,5,6|Formata ut conmendata",Historia Francorum|Letter to Bassula|De virtutibus sancti Martini|Sylloge Epigraphica Turonensis de Sancto Martino|De Trinitate|Letters|Letter to Aurelius|Life of Saint Martin|Liturgy|Office|Poems on Saint Martin|Epistles|Letter to Eusebius|Legend of Saint Martin|Legend of Saint Brice|Dialogue|History|Lives of the Saints,https://catalog.digital-scriptorium.org/entity/Q1373|https://catalog.digital-scriptorium.org/entity/Q1369|https://catalog.digital-scriptorium.org/entity/Q1356|https://catalog.digital-scriptorium.org/entity/Q1420|https://catalog.digital-scriptorium.org/entity/Q1383|https://catalog.digital-scriptorium.org/entity/Q5068|https://catalog.digital-scriptorium.org/entity/Q1357|https://catalog.digital-scriptorium.org/entity/Q1443|https://catalog.digital-scriptorium.org/entity/Q1325|https://catalog.digital-scriptorium.org/entity/Q1467|https://catalog.digital-scriptorium.org/entity/Q1385|https://catalog.digital-scriptorium.org/entity/Q1466|https://catalog.digital-scriptorium.org/entity/Q1410|https://catalog.digital-scriptorium.org/entity/Q18397|https://catalog.digital-scriptorium.org/entity/Q18550|https://catalog.digital-scriptorium.org/entity/Q17587|https://catalog.digital-scriptorium.org/entity/Q1444|https://catalog.digital-scriptorium.org/entity/Q1483,Q336704|Q133704|Q67841,,Q1079140,DS502,Poole 27,Poole 27,https://iiif.archive.org/iiif/images_Poole27_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2468,https://archive.org/details/Poole27_40
"Bloomington, Indiana, Indiana University Bloomington, Poole 133",manuscript containing Inscription,Q87167,https://catalog.digital-scriptorium.org/entity/Q36,https://catalog.digital-scriptorium.org/entity/Q86,300,399,https://catalog.digital-scriptorium.org/entity/Q134,,,,Q397,Inscription,Inscription,https://catalog.digital-scriptorium.org/entity/Q39231,Q121957090|Q121956495,,Q1079140,DS504,Poole 133,Poole 133,https://iiif.archive.org/iiif/images_Poole133_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2474,https://archive.org/details/Poole133_40
"Bloomington, Indiana, Indiana University Bloomington, Poole 82",manuscript containing Compendium in Cantica canticorum; Commentary,Q87167,https://catalog.digital-scriptorium.org/entity/Q33,https://catalog.digital-scriptorium.org/entity/Q91,840,860,https://catalog.digital-scriptorium.org/entity/Q122,,,,Q397,Compendium in Cantica canticorum|Commentary,Compendium in Cantica canticorum|Commentary,https://catalog.digital-scriptorium.org/entity/Q1468|https://catalog.digital-scriptorium.org/entity/Q1376,Q154332,,Q1079140,DS505,Poole 82,Poole 82,https://iiif.archive.org/iiif/images_Poole82_40/manifest.json,https://catalog.digital-scriptorium.org/entity/Q2477,https://archive.org/details/Poole82_40
