subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
Astronomy--Early works to 1800,0,a--v,,,,,Astronomy;Early works,http://id.worldcat.org/fast/819673;http://id.worldcat.org/fast/1411636,Q166;Q300
Astronomy,fast,a,(OCoLC)fst00819673,,,,Astronomy,http://id.worldcat.org/fast/819673,Q166
Books of hours--Specimens,0,a--v,,,,,Books of hours;Specimens,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1423861,Q5889;Q239
"Illumination of books and manuscripts, French--Specimens",0,a--v,,,,,"Illumination of books and manuscripts, French;Specimens",http://id.worldcat.org/fast/967289;http://id.worldcat.org/fast/1423861,Q7494;Q239
"Illumination of books and manuscripts, Medieval--France--Specimens",0,a--z--v,,,,,"Illumination of books and manuscripts, Medieval;France;Specimens",http://id.worldcat.org/fast/967326;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/1423861,Q27352;Q152;Q239
Books of hours--England,0,a--z,,,,,Books of hours;England,http://id.worldcat.org/fast/836484;http://id.worldcat.org/fast/1219920,Q5889;Q320
"Illumination of books and manuscripts, Gothic--Belgium--Flanders",0,a--z--z,,"Illumination of books and manuscripts, Gothic;Belgium--Flanders",http://id.worldcat.org/fast/967296;http://id.worldcat.org/fast/1228041,Q8371;Q26763,,,
Books of hours,fast,a,(OCoLC)fst00836484,,,,Books of hours,http://id.worldcat.org/fast/836484,Q5889
"Illumination of books and manuscripts, Gothic",fast,a,(OCoLC)fst00967296,,,,"Illumination of books and manuscripts, Gothic",http://id.worldcat.org/fast/967296,Q8371
"Manuscripts, Latin (Medieval and modern)",fast,a,(OCoLC)fst01008399,,,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783
"Manuscripts, Dutch",0,a,,,,,"Manuscripts, Dutch",http://id.worldcat.org/fast/1008323,Q5931
"Illumination of books and manuscripts, Dutch",0,a,,"Illumination of books and manuscripts, Dutch",http://id.worldcat.org/fast/967281,Q108621,,,
