subject_as_recorded,vocab,subfield_codes,source_authority_uri,authorized_label_add,structured_value_add,ds_qid_add,authorized_label,structured_value,ds_qid
"Miniature painting, Iranian--16th century",0,a--y,,,,,"Miniature painting, Iranian;Sixteenth century",http://id.worldcat.org/fast/1022754;http://id.worldcat.org/fast/1119851,Q76560;Q335
Islam--Prayers and devotions,0,a--v,,,,,Islam;Prayers and devotions,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909,Q3549;Q3052
"Illumination of books and manuscripts, Arab",0,a,,,,,"Illumination of books and manuscripts, Arab",http://id.worldcat.org/fast/967250,Q8144
Illumination of books and manuscripts--Iran,0,a--z,,Illumination of books and manuscripts,http://id.worldcat.org/fast/967235,Q272;Q16384,,,
"Manuscripts, Arabic--19th century",0,a--y,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256;Q3538,,,
Shīʻah--Iran,0,a--z,,Shīʻah,http://id.worldcat.org/fast/1117946,Q11431;Q16384,,,
Islam--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Islam;Prayers and devotions;Early works,http://id.worldcat.org/fast/979776;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q3549;Q3052;Q300
"Manuscripts, Arabic",0,a,,,,,"Manuscripts, Arabic",http://id.worldcat.org/fast/1008278,Q256
"Illumination of books and manuscripts, Iranian",0,a,,,,,"Illumination of books and manuscripts, Iranian",http://id.worldcat.org/fast/967304,Q18302
Falnamas,0,a,,,,,Falnamas,http://id.worldcat.org/fast/1748126,Q7762
Sufism--Early works to 1800,0,a--v,,,,,Sufism;Early works,http://id.worldcat.org/fast/1137257;http://id.worldcat.org/fast/1411636,Q11239;Q300
Shīʿah--Prayers and devotions--Early works to 1800,0,a--v--v,,,,,Shīʻah;Prayers and devotions;Early works,http://id.worldcat.org/fast/1117946;http://id.worldcat.org/fast/1423909;http://id.worldcat.org/fast/1411636,Q11431;Q3052;Q300
Illumination of books and manuscripts--Turkey,0,a--z,,,,,Illumination of books and manuscripts;Turkey,http://id.worldcat.org/fast/967235;http://id.worldcat.org/fast/1208963,Q272;Q4294
"Manuscripts, Arabic--18th century",0,a--y,,,,,"Manuscripts, Arabic;Eighteenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/904058,Q256;Q3024
"Illumination of books and manuscripts, Iranian--18th century",0,a--y,,,,,"Illumination of books and manuscripts, Iranian;Eighteenth century",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/904058,Q18302;Q3024
Islamic miniature painting--18th century,0,a--y,,,,,Islamic miniature painting;Eighteenth century,http://id.worldcat.org/fast/1730349;http://id.worldcat.org/fast/904058,Q4875;Q3024
"Miniature painting, Iranian--18th century",0,a--y,,,,,"Miniature painting, Iranian;Eighteenth century",http://id.worldcat.org/fast/1022754;http://id.worldcat.org/fast/904058,Q76560;Q3024
"Manuscripts, Persian",0,a,,,,,"Manuscripts, Persian",http://id.worldcat.org/fast/1008462,Q255
"Sufi poetry, Persian--Early works to 1800",0,a--v,,,,,"Sufi poetry, Persian;Early works",http://id.worldcat.org/fast/1137242;http://id.worldcat.org/fast/1411636,Q48793;Q300
Islamic miniature painting--17th century,0,a--y,,,,,Islamic miniature painting;Seventeenth century,http://id.worldcat.org/fast/1730349;http://id.worldcat.org/fast/1113663,Q4875;Q2771
"Epic poetry, Persian--Early works to 1800",0,a--v,,,,,"Epic poetry, Persian;Early works",http://id.worldcat.org/fast/1741636;http://id.worldcat.org/fast/1411636,Q18334;Q300
"Illumination of books and manuscripts, Iranian--Early works to 1800",0,a--v,,,,,"Illumination of books and manuscripts, Iranian;Early works",http://id.worldcat.org/fast/967304;http://id.worldcat.org/fast/1411636,Q18302;Q300
"Manuscripts, Persian--19th century",0,a--y,,,,,"Manuscripts, Persian;Nineteenth century",http://id.worldcat.org/fast/1008462;http://id.worldcat.org/fast/1037841,Q255;Q3538
"Manuscripts, Latin (Medieval and modern)--England",0,a--z,,,,,"Manuscripts, Latin (Medieval and modern);England",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1219920,Q10783;Q320
"Manuscripts, Latin (Medieval and modern)--France--15th century",0,a--z--y,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783;Q152;Q154,,,
"Manuscripts, Medieval--France--15th century",0,a--z--y,,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422,Q325;Q152;Q154,,,
"Illumination of books and manuscripts, Medieval--France",0,a--z,,"Illumination of books and manuscripts, Medieval",http://id.worldcat.org/fast/967326,Q27352;Q152,,,
Christian martyrs--Early works to 1800,0,a--v,,,,,Christian martyrs;Early works,http://id.worldcat.org/fast/859342;http://id.worldcat.org/fast/1411636,Q5880;Q300
"Manuscripts, Medieval--Spain",0,a--z,,,,,"Manuscripts, Medieval;Spain",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1204303,Q325;Q343
"Education, Medieval--Early works to 1800",0,a--v,,"Education, Medieval",http://id.worldcat.org/fast/903153,Q16316;Q300,,,
"Illumination of books and manuscripts, French--14th century",0,a--y,,"Illumination of books and manuscripts, French",http://id.worldcat.org/fast/967289,Q7494;Q295,,,
Manuscripts--Spain--17th century,0,a--z--y,,Manuscripts,http://id.worldcat.org/fast/1008230,Q38609;Q343;Q2771,,,
"Illumination of books and manuscripts, English--14th century",0,a--y,,"Illumination of books and manuscripts, English",http://id.worldcat.org/fast/967283,Q108687;Q295,,,
"Manuscripts, Medieval--England",0,a--z,,,,,"Manuscripts, Medieval;England",http://id.worldcat.org/fast/1008422;http://id.worldcat.org/fast/1219920,Q325;Q320
Mercenary troops--Italy--14th century,0,a--z--y,,Mercenary troops,http://id.worldcat.org/fast/1016918,Q108688;Q249;Q295,,,
Florence (Italy)--14th century--Sources,0,a--y--v,,Italy--Florence,http://id.worldcat.org/fast/1204699,Q3604;Q295;Q2769,,,
Philosophy--Early works to 1800,0,a--v,,,,,Philosophy;Early works,http://id.worldcat.org/fast/1060777;http://id.worldcat.org/fast/1411636,Q5883;Q300
"Manuscripts, Armenian--Iran--Iṣfahān",0,a--z--z,,"Manuscripts, Armenian",http://id.worldcat.org/fast/1008290,Q2964;Q48723,,,
Illumination of books and manuscripts--France--14th century,0,a--z--y,,Illumination of books and manuscripts,http://id.worldcat.org/fast/967235,Q272;Q152;Q295,,,
"Manuscripts, Latin (Medieval and modern)--France--14th century",0,a--z--y,,,,,"Manuscripts, Latin (Medieval and modern);France;Fourteenth century",http://id.worldcat.org/fast/1008399;http://id.worldcat.org/fast/1204289;http://id.worldcat.org/fast/933420,Q10783;Q152;Q295
"Manuscripts, Medieval--France--14th century",0,a--z--y,,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422,Q325;Q152;Q295,,,
"Manuscripts, Latin (Medieval and modern)--Spain--17th century",0,a--z--y,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783;Q343;Q2771,,,
Illumination of books and manuscripts--Netherlands--13th century,0,a--z--y,,Illumination of books and manuscripts,http://id.worldcat.org/fast/967235,Q272;Q5863;Q245,,,
"Manuscripts, Latin (Medieval and modern)--Netherlands--13th century",0,a--z--y,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783;Q5863;Q245,,,
"Manuscripts, Medieval--Netherlands--13th century",0,a--z--y,,"Manuscripts, Medieval",http://id.worldcat.org/fast/1008422,Q325;Q5863;Q245,,,
Manuscripts--Spain--18th century,0,a--z--y,,Manuscripts,http://id.worldcat.org/fast/1008230,Q38609;Q343;Q3024,,,
"Manuscripts, Latin (Medieval and modern)--Spain--18th century",0,a--z--y,,"Manuscripts, Latin (Medieval and modern)",http://id.worldcat.org/fast/1008399,Q10783;Q343;Q3024,,,
Toledo (Spain : Province)--History--16th century--Sources,0,a--x--y--v,,Spain--Toledo (Province),http://id.worldcat.org/fast/1330716,Q108689;Q6879;Q335;Q2769,,,
Friuli (Italy)--History--15th century--Sources,0,a--x--y--v,,Italy--Friuli,http://id.worldcat.org/fast/1245492,Q4963;Q6879;Q154;Q2769,,,
Friuli (Italy)--History--16th century--Sources,0,a--x--y--v,,Italy--Friuli,http://id.worldcat.org/fast/1245492,Q4963;Q6879;Q335;Q2769,,,
Gloucestershire (England)--History--16th century--Sources,0,a--x--y--v,,,,,England--Gloucestershire;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1207541;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q16359;Q6879;Q335;Q2769
"Kingston upon Thames (London, England)--History--16th century--Sources",0,a--x--y--v,,,,,England--Kingston upon Thames;History;Sixteenth century;Sources,http://id.worldcat.org/fast/1695302;http://id.worldcat.org/fast/958235;http://id.worldcat.org/fast/1119851;http://id.worldcat.org/fast/1423900,Q48509;Q6879;Q335;Q2769
"Manuscripts, Arabic--10th century",0,a--y,,,,,"Manuscripts, Arabic;Tenth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1147737,Q256;Q12530
"Manuscripts, Arabic--11th century",0,a--y,,,,,"Manuscripts, Arabic;Eleventh century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/908096,Q256;Q306
"Manuscripts, Arabic--12th century",0,a--y,,,,,"Manuscripts, Arabic;Twelfth century",http://id.worldcat.org/fast/1008278;http://id.worldcat.org/fast/1159791,Q256;Q304
