ds_id,date_added,date_last_updated,source_type,holding_institution,holding_institution_as_recorded,holding_institution_id_number,holding_institution_shelfmark,link_to_holding_institution_record,iiif_manifest,production_place_as_recorded,production_place,production_place_label,production_date_as_recorded,production_date,century,century_aat,dated,uniform_title_as_recorded,uniform_title_agr,title_as_recorded,title_as_recorded_agr,standard_title,genre_as_recorded,genre_vocabulary,genre,genre_label,subject_as_recorded,subject,subject_label,author_as_recorded,author_as_recorded_agr,author,author_wikidata,author_instance_of,author_label,artist_as_recorded,artist_as_recorded_agr,artist,artist_label,artist_wikidata,artist_instance_of,scribe_as_recorded,scribe_as_recorded_agr,scribe,scribe_label,scribe_wikidata,scribe_instance_of,associated_agent_as_recorded,associated_agent_as_recorded_agr,associated_agent,associated_agent_label,associated_agent_wikidata,associated_agent_instance_of,language_as_recorded,language,language_label,former_owner_as_recorded,former_owner_as_recorded_agr,former_owner,former_owner_label,former_owner_wikidata,former_owner_instance_of,material_as_recorded,material,material_label,physical_description,note,acknowledgements,data_processed_at,data_source_modified,source_file
,,,digital-scriptorium,Q49210,New York University,"",Fragment 024,,,Italy,http://vocab.getty.edu/tgn/1000080,Italy,s. XII(2); 1150-1199,1150^1199,12,http://vocab.getty.edu/aat/300404504,false,"","",Homeliarum in Ezechielem,"",Homilies on Ezekiel,"",,,,"",,,Gregory I,"","",Q42827,human,Gregory I,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Script, f. 1r-v: Protogothic.|Layout, f. 1r-v: Long lines.","Manuscript note: Please see also Fragment 025, from the same manuscript.|Bibliography: De Ricci, p. 1346.|f. 1r-v: Contains Lib. 1, Homily 9, printed in PL 79:1017D (but the first 9 lines up to ""ibi quipped sub unius dampnari"" are attributed to Rabanus Maurus, Commentary on Ezekiel, as printed in PL 110:560D).","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00218957.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 050,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Graecismus,"",Graecismus,"",,,,"",,,Evrard de Béthune,"","",Q5331803,human,Eberhard of Béthune,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, f. 1r-v: Alternating red and blue paragraph marks; 1-line initials within the text slashed in red.|Script, f. 1r-v: Gothic.|Layout, f. 1r-v: 2 columns. Verses of the Graecismus copied in a larger, heavier hand; the commentary in a smaller hand.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Ioh. Wrobel, ed., Eberhardi Bethuniensis Graecismus (Uratislauiae, 1887) pp. 108-112 for the text of this leaf, with the footnoted disorder of the final lines quoted here (= vv. 151-152, 154, 153, 157-161, 155-156).|Incipit, f. 1r-v: Est qui latus regula sic dicatur quia lata. Grex ovium proprie fertur sobolumque suarum. Ast armenta bovum dicas pecus esse caprarum//.|Explicit, f. 1r-v: Est anulus manum sunt armilla scapularum/ A cubito supra dimensio dicitur ulna.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219305.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 60,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Theological material,"",Theological miscellany,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Secretary script but with Anglicana final s.|Layout, f. 1r-v: Long lines but cropped at top and along one side of the text.","Bibliography: De Ricci, p. 1346.|f. 1r-v: About confession.|Incipit, f. 1r-v: primum auctoritates canonis extra de. Ps. <?> virtusque sexus unde dicitur quod omnis <?> sexus did<?> quod ad p<?> discretionis <?>//.|Explicit, f. 1r-v: //<?>. Primum est confessio de quod vul<?>us debet esse <?> in causa sua <damaged> confiteri sacerdoti cuius arvi- <?>eruatur que pena cui serva<>at culpe. Ad <?> quattuor questiones: prima quod Remissio culpe <?> infusio.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219306.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 059,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(2); 1450-1499,1450^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Theological material,"",Theological miscellany,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, f. 1r-v: 2-line initial in blue with red flourishing; paragraph marks alternating red and blue.|Script, f. 1r-v: Secretary but with Anglicana g.","Bibliography: De Ricci, p. 1346.|Incipit, f. 1r-v: sit domini quodamodo vulnerat, infirmat et capitvat sicut devote deducit petrus Ravennas s. 299, fortis est ut mors//.|Explicit, f. 1r-v: //liquore calefacto arma penetrante et subintrante sicut communiter contingit invadentibus muros civitatum quod ingentes lapides super eos demittiuntur.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219307.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 058,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",De vita christiana,"",De vita christiana,"",,,,"",,,Pseudo Augustine of Hippo,"","",Q1241114,human,Pseudo-Augustine,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Secretary.|Layout, f. 1r-v: 31 long lines.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Pseudo Augustine of Hippo, Opera omnia (Paris 1837), ""De vita christiana,"" vol. 6, cols. 1512-1513. See Robert F. Evans, ""Pelagius, Fastidius, and the Pseudo-Augustinian ""De Vita Christiana,"" The Journal of Theological Studies n.s. 13.1 (April 1962) 72-98.|Incipit, f. 1r-v: Quomodo deus diligi debeat ut potuimus breviter diximus. Nunc vero quid proximum tamquam se ipsum diligere ut prossumus explicemus, quamquam ipsius expositio alio//.|Explicit, f. 1r-v: //non potest nec mutari in duobus mandatis istis omne tam legis quam prophetarum potest constare preceptum et illum legem implesse qui hec potuerit implere.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219308.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 057,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Canon law,"",Canon law,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v (but verso is illegible): Anglicana but with Secretary a.|Layout, f. 1r-v (but verso is illegible): 37 long lines, apparently frame-ruled only. Spaces reserved for 3-line initials.","Manuscript note: Survived as a book cover to judge by the stitching holes and fold marks that run across the middle of the leaf.|Bibliography: De Ricci, p. 1346.|f. 1 (recto only; verso is essentially illegible): Canon law, related to; citing at the bottom of f. 1 the Clementines, Lib. V, tit. vii.|Incipit, f. 1 (recto only; verso is essentially illegible): in Clementinis titulo de privilegiis et de excessibus causa Religiosi super varia licencia speciali dictus presbiter parochialis//.|Explicit, f. 1 (recto only; verso is essentially illegible): //est si autem sit eum fecisse vel vidit eum fecisse et cogit iurare falsum homicida est. Item <?> decollationis sancti Iohannis Baptiste. Ille . . . <new text section; opening initial omitted by scribe:> <?>rase large loquendum est deum vel creaturam.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219309.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 104,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(med); 1440-1460,1440^1460,15,http://vocab.getty.edu/aat/300404465,false,"","",Recipe against worms|For the Wormes,"",Medicine miscellany|,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",English,Q1860,English,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r; verso blank: Secretary.","Bibliography: De Ricci, p. 1346.|Explicit, f. 1r; verso blank: Take pollipodye id est oke ferne & hak hit smale & menge hit with whete malt grounden and gif hit þe horsse to ete and within ij houres he shall be hole and ete his mete.","This description could not have been written without the expertise and kind help of Prof. Paul Acker, who has worked on this fragment for his volume of the Index of Middle English Prose.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219310.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 099,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV(3/4); 1450-1475,1450^1475,15,http://vocab.getty.edu/aat/300404465,false,"","","","","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",English,Q1860,English,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v: Anglicana.|Layout, f. 1r-v: 15 long lines, occupying the bottom part of a leaf.","Bibliography: De Ricci, p. 1346.|f. 1r-v: On the recto: medical recipe for oil of ivy. On the verso: medical recipes for oils; see esp. the third recipe with the heading, ""Of hote oylys and fourst of oleo laurino.""|Incipit, f. 1r-v: one after þe quatite of þe oile & after þat þou wolt haue hit […]r or neischer.|Explicit, f. 1r-v: wherfore þe oyle þat is meste myzxti is þus þ[e oile...] of edera take þou drie trees of edera.","This description could not have been written without the expertise and kind help of Prof. Paul Acker, who has worked on this fragment for his volume of the Index of Middle English Prose.",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219311.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 079 and Fragment 080,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","","Ut autem non sillogizetur.|Commentary on Aristotle, Analytica Priora (?)","","|Commentary on Aristotle, Prior Analytics;Prior Analytics","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Other decoration, ff. 1-2v, but missing lower half: Space reserved for 3- and 1-line initials or paragraph marks; the quoted texts are underlined.|Script, ff. 1-2v, but missing lower half: Cursive Anglicana.|Layout, ff. 1-2v, but missing lower half: Fully ruled in lead (?).","Manuscript note: Survived to modern times as a book cover.|Bibliography: De Ricci, p. 1346.|ff.1- 2v, but missing lower half: The text quoted as Rubric and Incipit is located on Fragment 080 verso.|Explicit, ff.1- 2v, but missing lower half: Quia philosophus in me<?>ta declinant philosophiam sequi ex premissis <?> vel ex altera philosophia non in parte ista ponit quedam documenta ad cognoscendum ne propter nostram ypothesim acadat philosophiam ad <?> intellectum est <?> quod ex ypothesi acessa.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219312.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 086,,,England?,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Astrological material?,"","","",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Script, f. 1r-v, lower portion: Cursive book hand.|Layout, f. 1r-v, lower portion: Part of 2 columns at the bottom of page; frame ruled in lead. Pentrials in lower margin.","Bibliography: De Ricci, p. 1346.|f. 1r-v, lower portion: The annotating hand on this fragment is certainly English. The reverse of the scrap is heavily covered in a glued-on scrap of paper and bears the stains of the glue that affixed this sheet to the inside of a book cover.|f. 1r-v, lower portion: Cropping of one column, pasted-on paper on the reverse, very high number of abbreviations make this text very hard to read; the incipit field simply inserts a piece of text from the uncropped column and from the unpapered side.|Explicit, f. 1r-v, lower portion: propter stellate quasi motus orbis supernum et volvitur annus viii mille quia omnes annos continet.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219313.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 084 and Fragment 085,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Sermons,"",Sermons,"",,,,"",,,"","","","","","","","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Other decoration, f. 1r-v, cut in half and missing a section: One 2-line initial in red,1-line initials slashed in red, red underlining, red waving lines as line-fillers.|Script, f. 1r-v, cut in half and missing a section: Cursive Anglicana.|Layout, f. 1r-v, cut in half and missing a section: 2 columns, here only the top (= Frag. 084) and the bottom (= Frag. 085) of the page remain (missing the middle section); frame ruled; a row of darkened area with holes from stitching ""leaf"" this into another book's binding.","Bibliography: De Ricci, p. 1346.|f. 1r-v, cut in half and missing a section: One sermon on Fragment 084 recto is labelled for Septuagesima Sunday. RECTO: Frag. 084, recto, first column: //<cri>braret sicut triticum et tandem inferentur in horreum celeste. . . Dominica in Septuagesima. Simile est regnum celorum homini paterfamilias qui exiit primo mane et cetera, Mt. xx. Hunc tempus septuagesime <?> modo instat representat tempus . . .<?> // Frag. 085, recto, first column: //sua et ecclesia depavit cantica leticie scilicet alleluia et Gloria in excelsis deo et Te deum. Alleluia quidem est canticum celestis. . . cuius literam audistis, potest dividi in tres partes// Frag. 084, recto, second column: //In prima parte ostenditur bonitas dei ipsam salutem . . . sicut paterfamilias familie sue sicut dicit in psalmo, Qui escam dat omni carne, et alibi, Qui dat iumentis escam// Frag. 085, recto, second column: //<?> deserviunt et dum male uniendo impugnant decus . . . et ex utriusque dedit tibi dominius quod modicum questum inter lumen et// VERSO: Frag. 084, verso, first column: //tenebras habitanti et lux tibi referat de splendore celesti, in celo enim est familia filiorum . . . educendo eam per rubrum mare sanguinis tui in terram promissionum celestium bonorum, in hac vinea christus est tanquam vitis plantata sicut// Frag. 085, verso, first column: //<?> et dicit Iohannes [chapt. 15], Ego sum vitis vera <?> sicut vitis materialis habet lignum vile et despectum et quasi inutile videtur cum tamen optimas fructus habeat . . . et de istius dicitur, Et omnem qui fert fructum purgabit eum per mundi// Frag 084, verso, second column: //tribulaciones que sunt quedam medicine et purgaciones ut fructum plus afferat . . . Sciendum est hic quod cultura huius vinee circa palmites existit et non habet pro se loca circa ipsam stipitem qui est ipse christus et quia in scientia habituali et gratia non perfecit sed totum . . . Sed cultura<?>// Frag. 085, verso, second column: //huius vinee circa palmites <?> fideles christo adherentes quorum aliqui sunt abstinendi et aliqui purgandi modo quo supradictum . . . et si non supportaretur ab urticis supercrescentibus et si non pastinaretur per appositionem//.|Incipit, f. 1r-v, cut in half and missing a section: et si non supportaretur ab urticis supercrescentibus et si non pastinaretur per appositionem//.|Explicit, f. 1r-v, cut in half and missing a section: //<cri>braret sicut triticum et tandem inferentur in horreum celeste.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219314.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 083,,,Low Countries,http://vocab.getty.edu/tgn/7029439,Low Countries,s. XV; 1400-1499,1400^1499,15,http://vocab.getty.edu/aat/300404465,false,"","",Bonum universale de apibus,"",Bonum universale de apibus,"",,,,"",,,Thomas of Cantimpré,"","",Q572799,human,Thomas of Cantimpré,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Other decoration, f. 1r-v, top cut away: One 2-line red initial; 1-line initials stroked in red; red paragraph marks.|Script, f. 1r-v, top cut away: Cursive script (with teardrop a).|Layout, f. 1r-v, top cut away: Frame ruled in lead.","Bibliography: De Ricci, p. 1346.|f. 1r-v, top cut away: Notes in recto lower margin: Prelatus maior erit subditis precipue <?>; De pellicio culceis et f<?> archiepiscopi rothomagensi; note in verso lower margin: Qualiter prelati bona spiritualia despensabunt. See Thomas Kaeppeli O.P., and Emilio Panella O.P., Scriptores Ordinis Praedicatorum Medii Aevi, vol. 4, T-Z (Rome: Istituto Storico Domenicano 1993) n. 3775 on pp. 352-355 for the entry on Bonum universale de apibus (1257-1263).|Incipit, f. 1r-v, top cut away: qui testibus anulis gemmatis sponsastis in fide ecclesiam cuius dotem, cuius bona utinam non peius//.|Explicit, f. 1r-v, top cut away: //Hic forma semper egregior est et duplo ceteris maior. Antequam nota grammaticam lector. Et hoc idem est quod de saule in primo libro Regum legitur.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219315.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 082,,,England,http://vocab.getty.edu/tgn/7002445,England,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Institutiones grammaticae,"",Institutiones grammaticae,"",,,,"",,,Priscian,"","",Q356433,human,Priscian,"","","","","","","","","","","","","","","","","","","","","","This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Other decoration, f. 1r-v: 1-line initials stroked in red, red paragraph marks, underlining in red.|Script, f. 1r-v: Anglicana.|Layout, f. 1r-v: 30 long lines, but the leaf is missing the bottom.","Bibliography: De Ricci, p. 1346.|: Books 8-11 (pp. 437-550, but here in highly abbreviated format). On the recto, a text written perpendicularly in the margin: ""Per totam declinationem ubicumque a vocali incipit hoc verbum prosum tempore interponitur compositionis d."" (p. 439 line 19).|Incipit, : Inveniuntur pauca nomina ablativa <sequent>ia ut dignus illa re, mactus virtute, accusativum vero figurate, <exosus> bella, prescius futura. Participia si verborum servaverit consequencias partitiva//.|Explicit, : Per singulos casus fit compositio ut republica, reipublice, publica ex duobus nominativis, reipuplice ex duobus genitivis vel dativis; similiter iusiurandum, virillustris, magisterequitum, tribunusplebis, quisque cuiusque que <composita> esse ostendit accentus.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219316.xml
,,,digital-scriptorium,Q49210,New York University,"",Fragment 081,,,France,http://vocab.getty.edu/tgn/1000070,France,s. XIV; 1300-1399,1300^1399,14,http://vocab.getty.edu/aat/300404506,false,"","",Digest,"","","",,,,"",,,Justinian,"","",Q41866,human,Justinian I,"","","","","","","","","","","","","","","","","","",Latin,Q397,Latin,"This collection of English binding fragments was given to NYU by Homer Lewis Bartlett (1858-1940), who graduated in 1884 from NYU with a degree in Science and Civil Engineering; he married Clarice Sherman Noble in 1892; they had five children.|by 1902, he was second vice-president of the Eastern District Savings Bank. De Ricci states that the collection (of 101 fragments with 70 others laid into the album) was given to NYU in 1884 (the same year in which Homer L. Bartlett graduated).","","",Homer Lewis Bartlett|,Q116850379|,human|,"","","","Binding: Not bound.|Other decoration, f. 1r-v: Initials in blue on the main text and in the gloss.|Script, f. 1r-v: Gothic.","Bibliography: De Ricci, p. 1346.|f. 1r-v: Tironian sevens in the text are not crossed, but those in the noting hand are; Elephantenrüssel on the initial I in the noting hand on the recto; in upper right (outer) margin, in a modern hand, ""Treatise on aqueducts."" Note spelling ""set"" which is associated only (?) with England (end of verso, col. A and again at beg. of col. B).|: Contains: Justinian, Digest, 43.20.0, De aqua cottidiana et aestiva. Theodore Mommsen, ed., and Paul Krueger, rev., available online at http://droitromain.upmf-grenoble.fr/. recto left: //una die an recte et sine captione possessoris recte duxisse videatur ut hoc interdictum locum habeat? Ait enim pretor uti hoc anno aquam duxisti . . . Labeo putat per hoc interdictum prohiberi quem ne quid in illo fundo faciat, fodiate, ferat suc[-cidat]// D.43.20.1, 22-27 recto right: //precario ab illo duxisti quo minus ita ducas vim fieri veto. Inter heredes et emptores et bonorum possessores interdictam. Hoc interdictum de aqua estiva proponitur . . . Ait pretor inter heredes et emptores et bonorum possessores // D.43.20.1, 29-37 verso left: //veto, quandoque de opere faciendo interdictum erit dampni infecti causam [corrected above the line to: caveri] iubebo. Hoc interdictum necessio propositum est, nam quia superiora interdicta ad eos pertinent qui a capite ducunt . . . nec est hoc beneficium set iniuria si quis forte non impetraverit. Meminisse autem debemus in hoc// D.43.20.1, 38-44. verso right: //Hoc iure utimur ut non solum ad irrigandum set peccoris causa vel amenitatis aqua duci possit, ex flumine aquam ducere plures possunt ita tamen ut vicinis non noceant . . . Lutio titio ex fundo vel fonte meo utri aquam duceret cessi. Quesitum est an et mevio cedere// D.43.20.3, 1-6 and 43.20.4, beginning only.|Incipit, : Lutio titio ex fundo vel fonte meo utri aquam duceret cessi. Quesitum est an et mevio cedere//.|Explicit, : //una die an recte et sine captione possessoris recte duxisse videatur ut hoc interdictum locum habeat? Ait enim pretor uti hoc anno aquam duxisti.","",2023-06-27T15:27:34-04:00,2021-10-01,./scripts/../data/digitalassets.lib.berkeley.edu/ds/nyu/mets/ds_50_25_00219317.xml
